Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_00300|LE19-12	ALDGEK_19915	98.24	100.0	852
LE17-10A	GMBOIL_00305|LE19-12	ALDGEK_19910	98.93	100.0	1215
LE17-10A	GMBOIL_07865|LE19-12	ALDGEK_21180	100.0	100.0	96
LE17-10A	GMBOIL_13130|LE19-12	ALDGEK_19880	97.42	100.0	387
LE17-10A	GMBOIL_18090|LE19-12	ALDGEK_19920	97.65	99.36	471
LE17-10A	GMBOIL_18095|LE19-12	ALDGEK_19890	95.78	97.69	606
LE17-10A	GMBOIL_18100|LE19-12	ALDGEK_19895	99.74	100.0	381
LE17-20C	GMBOIL_00300|LE19-12	EIDGHK_08195	97.07	100.0	852
LE17-20C	GMBOIL_00305|LE19-12	EIDGHK_08190	96.46	100.0	1215
LE17-20C	GMBOIL_07865|LE19-12	EIDGHK_08215	98.94	97.92	96
LE17-20C	GMBOIL_13130|LE19-12	EIDGHK_12765	97.02	86.82	387
LE17-20C	GMBOIL_18095|LE19-12	EIDGHK_12775	95.95	97.69	606
LE17-20C	GMBOIL_18100|LE19-12	EIDGHK_08175	97.11	100.0	381
LE17-20C	GMBOIL_18090|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_00305|LE19-12	HENFNN_25400	96.3	100.0	1215
LE18-22	GMBOIL_07865|LE19-12	HENFNN_03795	98.94	97.92	96
LE18-22	GMBOIL_13130|LE19-12	HENFNN_25430	95.87	100.0	387
LE18-22	GMBOIL_18090|LE19-12	HENFNN_22700	96.09	97.66	471
LE18-22	GMBOIL_18095|LE19-12	HENFNN_25420	96.79	97.69	606
LE18-22	GMBOIL_18100|LE19-12	HENFNN_25415	96.85	100.0	381
LE18-22	GMBOIL_00300|LE19-12	Unmatched	0.0	0.0	0
LE19-10	GMBOIL_00300|LE19-12	PGKGJD_09505	96.59	99.88	852
LE19-10	GMBOIL_00305|LE19-12	PGKGJD_03915	96.38	100.0	1215
LE19-10	GMBOIL_07865|LE19-12	PGKGJD_12035	98.95	98.96	96
LE19-10	GMBOIL_13130|LE19-12	PGKGJD_03885	96.38	100.0	387
LE19-10	GMBOIL_18090|LE19-12	PGKGJD_09510	95.54	100.0	471
LE19-10	GMBOIL_18095|LE19-12	PGKGJD_03895	96.28	97.69	606
LE19-10	GMBOIL_18100|LE19-12	PGKGJD_03900	98.16	100.0	381
LE19-114	GMBOIL_00300|LE19-12	OCDKLD_10015	97.89	100.0	852
LE19-114	GMBOIL_00305|LE19-12	OCDKLD_10010	99.51	100.0	1215
LE19-114	GMBOIL_07865|LE19-12	OCDKLD_03350	98.95	98.96	96
LE19-114	GMBOIL_13130|LE19-12	OCDKLD_09975	97.62	86.82	387
