Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00145|LE19-12	ALDGEK_01505	97.19	100.00	2313
GMBOIL_00770|LE19-12	ALDGEK_15575	96.41	100.45	222
GMBOIL_02515|LE19-12	ALDGEK_18370	97.47	100.00	1029
GMBOIL_02520|LE19-12	ALDGEK_18375	99.15	100.00	351
GMBOIL_02525|LE19-12	ALDGEK_18380	98.80	100.00	417
GMBOIL_02530|LE19-12	ALDGEK_18385	98.04	100.00	867
GMBOIL_02535|LE19-12	ALDGEK_18390	96.63	100.00	297
GMBOIL_02540|LE19-12	ALDGEK_20715	97.42	100.00	1434
GMBOIL_02545|LE19-12	ALDGEK_20710	95.92	100.00	1005
GMBOIL_02550|LE19-12	ALDGEK_20705	98.63	100.00	1530
GMBOIL_02555|LE19-12	ALDGEK_20700	98.99	100.00	1188
GMBOIL_15280|LE19-12	ALDGEK_18365	93.98	100.34	894
GMBOIL_15285|LE19-12	ALDGEK_07665	98.86	100.00	2718
GMBOIL_15290|LE19-12	ALDGEK_07660	98.96	100.00	1443
GMBOIL_15295|LE19-12	ALDGEK_07655	99.25	100.00	930
GMBOIL_15300|LE19-12	ALDGEK_07650	99.39	99.55	663
GMBOIL_15305|LE19-12	ALDGEK_07645	98.95	100.00	3795
GMBOIL_15310|LE19-12	ALDGEK_07640	99.54	100.00	5445
GMBOIL_15315|LE19-12	ALDGEK_07635	99.39	100.00	3963
GMBOIL_15320|LE19-12	ALDGEK_07630	99.17	100.00	1320
GMBOIL_15325|LE19-12	ALDGEK_07625	99.49	100.00	1176
GMBOIL_15330|LE19-12	ALDGEK_07620	99.17	100.00	606
GMBOIL_15335|LE19-12	ALDGEK_07615	98.96	100.00	1632
GMBOIL_15340|LE19-12	ALDGEK_07610	98.85	100.00	1302
GMBOIL_15345|LE19-12	ALDGEK_07605	98.82	100.00	1356
GMBOIL_15350|LE19-12	ALDGEK_07600	99.16	100.00	3099
GMBOIL_20245|LE19-12	ALDGEK_07595	96.08	99.74	384
GMBOIL_20610|LE19-12	ALDGEK_07590	96.55	100.00	522
GMBOIL_20620|LE19-12	ALDGEK_07575	96.13	100.06	1548
GMBOIL_20625|LE19-12	ALDGEK_07570	98.52	99.75	813
GMBOIL_20635|LE19-12	ALDGEK_07560	97.56	99.62	783
GMBOIL_11735|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_21500|LE19-12	Unmatched	0.0	0.0	0
