Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_07390|LE19-12	ALDGEK_00635	95.45	100.0	396
LE17-10A	GMBOIL_07395|LE19-12	ALDGEK_00640	98.15	100.0	1512
LE17-10A	GMBOIL_07400|LE19-12	ALDGEK_00645	98.62	100.0	435
LE17-10A	GMBOIL_08330|LE19-12	ALDGEK_00670	98.82	100.0	255
LE17-10A	GMBOIL_08335|LE19-12	ALDGEK_00665	97.31	98.02	303
LE17-10A	GMBOIL_08340|LE19-12	ALDGEK_00660	96.78	100.0	1086
LE17-10A	GMBOIL_14405|LE19-12	ALDGEK_00650	97.51	100.0	321
LE17-10A	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_07390|LE19-12	EIDGHK_15730	99.15	88.64	396
LE17-20C	GMBOIL_07395|LE19-12	EIDGHK_15735	98.08	100.0	1512
LE17-20C	GMBOIL_07400|LE19-12	EIDGHK_15740	98.39	100.0	435
LE17-20C	GMBOIL_08330|LE19-12	EIDGHK_18545	98.82	100.0	255
LE17-20C	GMBOIL_08335|LE19-12	EIDGHK_18550	99.33	98.02	303
LE17-20C	GMBOIL_08340|LE19-12	EIDGHK_18555	98.25	100.0	1086
LE17-20C	GMBOIL_14405|LE19-12	EIDGHK_15745	98.13	100.0	321
LE17-20C	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_07390|LE19-12	HENFNN_00590	96.72	100.0	396
LE18-22	GMBOIL_07395|LE19-12	HENFNN_00595	97.88	100.0	1512
LE18-22	GMBOIL_07400|LE19-12	HENFNN_00600	99.31	100.0	435
LE18-22	GMBOIL_08330|LE19-12	HENFNN_15400	98.43	100.0	255
LE18-22	GMBOIL_08335|LE19-12	HENFNN_15405	97.31	98.02	303
LE18-22	GMBOIL_08340|LE19-12	HENFNN_15410	96.87	100.0	1086
LE18-22	GMBOIL_14405|LE19-12	HENFNN_00605	97.83	100.31	321
LE18-22	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE19-10	GMBOIL_07390|LE19-12	PGKGJD_05030	97.23	100.25	396
LE19-10	GMBOIL_07395|LE19-12	PGKGJD_05035	97.62	100.0	1512
LE19-10	GMBOIL_07400|LE19-12	PGKGJD_05040	99.08	100.0	435
LE19-10	GMBOIL_08330|LE19-12	PGKGJD_19800	98.04	100.0	255
LE19-10	GMBOIL_08335|LE19-12	PGKGJD_19795	96.97	98.02	303
LE19-10	GMBOIL_08340|LE19-12	PGKGJD_19790	97.24	100.0	1086
LE19-10	GMBOIL_14405|LE19-12	PGKGJD_05045	97.82	100.0	321
LE19-10	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE19-10	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_07390|LE19-12	OCDKLD_13065	95.44	88.64	396
LE19-114	GMBOIL_07395|LE19-12	OCDKLD_13070	98.28	100.0	1512
LE19-114	GMBOIL_07400|LE19-12	OCDKLD_13075	98.62	100.0	435
LE19-114	GMBOIL_08330|LE19-12	OCDKLD_13100	98.43	100.0	255
LE19-114	GMBOIL_08335|LE19-12	OCDKLD_13095	99.33	98.02	303
LE19-114	GMBOIL_08340|LE19-12	OCDKLD_13090	96.5	100.0	1086
LE19-114	GMBOIL_14405|LE19-12	OCDKLD_13080	97.82	100.0	321
LE19-114	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE19-12	GMBOIL_07380|LE19-12	GMBOIL_07380	100.0	100.0	3474
LE19-12	GMBOIL_07385|LE19-12	GMBOIL_07385	100.0	100.0	909
LE19-12	GMBOIL_07390|LE19-12	GMBOIL_07390	100.0	100.0	396
LE19-12	GMBOIL_07395|LE19-12	GMBOIL_07395	100.0	100.0	1512
LE19-12	GMBOIL_07400|LE19-12	GMBOIL_07400	100.0	100.0	435
LE19-12	GMBOIL_08330|LE19-12	GMBOIL_08330	100.0	100.0	255
LE19-12	GMBOIL_08335|LE19-12	GMBOIL_08335	100.0	100.0	303
LE19-12	GMBOIL_08340|LE19-12	GMBOIL_08340	100.0	100.0	1086
LE19-12	GMBOIL_14405|LE19-12	GMBOIL_14405	100.0	100.0	321
LE19-13	GMBOIL_07390|LE19-12	IDJNMB_09345	96.58	88.64	396
LE19-13	GMBOIL_07395|LE19-12	IDJNMB_09340	98.35	100.0	1512
LE19-13	GMBOIL_07400|LE19-12	IDJNMB_09335	99.15	81.38	435
LE19-13	GMBOIL_08330|LE19-12	IDJNMB_09305	99.22	100.0	255
LE19-13	GMBOIL_08335|LE19-12	IDJNMB_09310	97.64	98.02	303
LE19-13	GMBOIL_08340|LE19-12	IDJNMB_09315	97.51	100.0	1086
LE19-13	GMBOIL_14405|LE19-12	IDJNMB_09330	99.38	100.31	321
LE19-13	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE19-13	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE19-131	GMBOIL_07385|LE19-12	FLBHPM_07575	99.44	98.79	909
LE19-131	GMBOIL_07390|LE19-12	FLBHPM_07580	95.71	100.0	396
LE19-131	GMBOIL_07395|LE19-12	FLBHPM_07585	97.29	100.0	1512
LE19-131	GMBOIL_07400|LE19-12	FLBHPM_07590	99.15	81.38	435
LE19-131	GMBOIL_08330|LE19-12	FLBHPM_07620	98.43	100.0	255
LE19-131	GMBOIL_08335|LE19-12	FLBHPM_07615	95.29	98.02	303
LE19-131	GMBOIL_08340|LE19-12	FLBHPM_07610	96.78	100.0	1086
LE19-131	GMBOIL_14405|LE19-12	FLBHPM_07595	99.38	100.31	321
LE19-131	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE19-195	GMBOIL_07390|LE19-12	BHKFFO_08605	96.72	100.0	396
LE19-195	GMBOIL_07395|LE19-12	BHKFFO_08600	97.69	100.0	1512
LE19-195	GMBOIL_07400|LE19-12	BHKFFO_08595	99.31	100.0	435
LE19-195	GMBOIL_08330|LE19-12	BHKFFO_00335	98.82	100.0	255
LE19-195	GMBOIL_08335|LE19-12	BHKFFO_00340	98.65	98.02	303
LE19-195	GMBOIL_08340|LE19-12	BHKFFO_00345	97.24	100.0	1086
LE19-195	GMBOIL_14405|LE19-12	BHKFFO_08585	97.2	100.31	321
LE19-195	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE19-195	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
LE19-196	GMBOIL_07390|LE19-12	JMPPHP_19820	95.45	100.0	396
LE19-196	GMBOIL_07395|LE19-12	JMPPHP_19815	98.15	100.0	1512
LE19-196	GMBOIL_07400|LE19-12	JMPPHP_19810	98.62	100.0	435
LE19-196	GMBOIL_08330|LE19-12	JMPPHP_19785	98.82	100.0	255
LE19-196	GMBOIL_08335|LE19-12	JMPPHP_19790	97.31	98.02	303
LE19-196	GMBOIL_08340|LE19-12	JMPPHP_19795	96.59	100.0	1086
LE19-196	GMBOIL_14405|LE19-12	JMPPHP_19805	97.51	100.0	321
LE19-196	GMBOIL_07380|LE19-12	Unmatched	0.0	0.0	0
LE19-196	GMBOIL_07385|LE19-12	Unmatched	0.0	0.0	0
