Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
KBOODB_00085 hypothetical protein,BAW32336.1_ORFM2_MicrocystisaeruginosaNIES-87_kasumigamide,86.97,100,330
KBOODB_00215 5S ribosomal RNA,ctg44_1_1-heptadecene_20_0,100,88.98,118
KBOODB_00255 hypothetical protein,ctg83_18_lanthipeptide_21_0,100,100,132
KBOODB_00270 hypothetical protein,ctg83_7_lanthipeptide_21_0,94.47,100,1104
KBOODB_00275 LPS biosynthesis choline kinase,ctg83_6_lanthipeptide_21_0,97.44,100,1170
KBOODB_00280 DUF2442 domain-containing protein,ctg3_2_lanthipeptide_54_0,100,100,309
KBOODB_00285 DUF2281 domain-containing protein,ctg3_1_lanthipeptide_54_0,100,99.58,240
KBOODB_00305 hypothetical protein,ctg3_7_lanthipeptide_54_0,100,100,276
KBOODB_00310 clan AA aspartic protease,ctg3_6_lanthipeptide_54_0,100,100,366
KBOODB_00320 hypothetical protein,ctg3_8_lanthipeptide_54_0,99.02,100,204
KBOODB_01540 DUF262 domain-containing protein,ctg39_11_Cyanobactin_50_0,95.52,100,1116
KBOODB_01545 HEPN-RiboL-PSP domain-containing protein,ctg39_12_Cyanobactin_50_0,95.21,100,501
KBOODB_01550 reactive intermediate/imine deaminase,ctg39_13_Cyanobactin_50_0,98.97,100,390
KBOODB_01555 DNA-directed RNA polymerase subunit gamma,ctg39_14_Cyanobactin_50_0,98.41,100,1881
KBOODB_01870 non-ribosomal peptide synthetase,AAZ03554.1_mcnE_Microcystissp.NIVA-CYA172/5_cyanopeptolin,97.63,100,4257
KBOODB_01875 FAD-dependent oxidoreductase,AAZ03553.1_mcnD_Microcystissp.NIVA-CYA172/5_cyanopeptolin,99.84,100,1878
KBOODB_01880 Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,AAZ03552.1_mcnC_Microcystissp.NIVA-CYA172/5_cyanopeptolin,97.62,83.14,14178
"KBOODB_01885 EntF, seryl-AMP synthase component of non-ribosomal peptide synthetase",AAZ03551.1_mcnB_Microcystissp.NIVA-CYA172/5_cyanopeptolin,98.64,100,3318
KBOODB_01895 ABC transporter,AAZ03549.1_mcnF_Microcystissp.NIVA-CYA172/5_cyanopeptolin,98.84,100,2070
KBOODB_01900 DUF6014 domain-containing protein,AAZ03548.1_mcnG_Microcystissp.NIVA-CYA172/5_cyanopeptolin,98.03,100,1170
KBOODB_02125 1-deoxy-D-xylulose-5-phosphate synthase,ctg83_26_lanthipeptide_21_0,98.5,76.77,1911
KBOODB_02130 nickel pincer cofactor biosynthesis protein LarB,ctg83_25_lanthipeptide_21_0,97.28,100,771
KBOODB_02135 ribonuclease J,ctg83_24_lanthipeptide_21_0,97.6,100,1749
KBOODB_02140 4-hydroxy-tetrahydrodipicolinate synthase,ctg83_23_lanthipeptide_21_0,97.09,100.11,894
KBOODB_02145 aspartate-semialdehyde dehydrogenase,ctg83_22_lanthipeptide_21_0,98.07,100,1038
KBOODB_02150 trigger factor,ctg83_21_lanthipeptide_21_0,96.69,99.78,1392
KBOODB_02155 ATP-dependent Clp endopeptidase proteolytic subunit ClpP,ctg83_20_lanthipeptide_21_0,98.18,85.9,702
KBOODB_02160 ATP-dependent protease ATP-binding subunit ClpX,ctg83_19_lanthipeptide_21_0,98.58,100,1335
KBOODB_02180 hypothetical protein,ctg5_14_RRE-containing_23_0,100,78.15,270
KBOODB_02185 CopG family transcriptional regulator,ctg5_13_RRE-containing_23_0,99.31,100,291
KBOODB_02190 hypothetical protein,ctg5_12_RRE-containing_23_0,100,100,273
KBOODB_02205 hypothetical protein,ctg5_5_RRE-containing_23_0,98.83,79.17,216
KBOODB_02210 CopG family transcriptional regulator,ctg5_4_RRE-containing_23_0,100,100,255
KBOODB_02215 hypothetical protein,ctg5_3_RRE-containing_23_0,98.48,100,198
KBOODB_02220 BarH protein,ctg5_2_RRE-containing_23_0,96.6,100.09,1086
