Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
FMDALA_00025 clan AA aspartic protease,ctg3_6_lanthipeptide_54_0,98.09,100,366
FMDALA_00030 hypothetical protein,ctg3_7_lanthipeptide_54_0,99.49,100,198
FMDALA_00475 hypothetical protein,ctg36_3_NRPS-like_34_0,94.05,100,336
FMDALA_00485 methylthioribulose 1-phosphate dehydratase,ctg36_4_NRPS-like_34_0,94.98,100,618
FMDALA_00490 hypothetical protein,ctg36_5_NRPS-like_34_0,96.85,100,381
FMDALA_00500 recombinase B,ctg36_6_NRPS-like_34_0,97.49,81.43,1761
FMDALA_00505 cysteine lyase,ctg36_7_NRPS-like_34_0,96.21,100,1215
FMDALA_01585 hypothetical protein,ctg3_6_lanthipeptide_54_0,93.43,100,198
FMDALA_01595 hypothetical protein,ctg5_28_RRE-containing_23_0,96.89,100,354
FMDALA_01600 ABC transporter permease,ctg5_29_RRE-containing_23_0,96.89,100,771
FMDALA_01605 ABC transporter substrate-binding protein,ctg5_30_RRE-containing_23_0,97.19,100,1209
FMDALA_01610 ABC transporter ATP-binding protein,ctg5_31_RRE-containing_23_0,97.45,100,783
FMDALA_01615 acyl-CoA dehydrogenase,ctg5_32_RRE-containing_23_0,96.77,100,1116
FMDALA_01620 DUF4242 domain-containing protein,ctg5_33_RRE-containing_23_0,97.18,100,531
FMDALA_01965 pirin family protein,ctg27_13_T1PKS-Terpene_11_0,98.19,87.53,441
FMDALA_01970 Putative restriction endonuclease,ctg27_15_T1PKS-Terpene_11_0,98.35,84.47,573
FMDALA_01975 Enediyne biosynthesis protein UnbU,ctg27_16_T1PKS-Terpene_11_0,98.73,97.09,894
FMDALA_02065 penicillin-binding protein 2,ctg44_9_1-heptadecene_20_0,97.6,100,1875
FMDALA_02070 radical SAM protein,ctg44_8_1-heptadecene_20_0,96.03,100,807
FMDALA_02410 ATP-dependent Clp endopeptidase proteolytic subunit ClpP,ctg83_20_lanthipeptide_21_0,76.4,74.17,600
FMDALA_03670 peptide synthetase,"ACM68682.1_aerA_MicrocystisaeruginosaNIES-98_aeruginosin98-A,aeruginosin98-B,aeruginosin98-C",96.69,99.37,4287
FMDALA_03865 imidazole glycerol phosphate synthase subunit HisH,ctg13_7_Cyanobactin_64_0,97.81,100,639
FMDALA_03870 ABC transporter ATP-binding protein,ctg13_8_Cyanobactin_64_0,97.61,100,753
FMDALA_04570 5S ribosomal RNA,ctg44_1_1-heptadecene_20_0,100,88.98,118
FMDALA_05090 hypothetical protein,ctg30_10_Novel-T3PKS_28_0,96.26,100,294
FMDALA_05095 WD40 repeat domain-containing protein,ctg30_11_Novel-T3PKS_28_0,96.83,100,1071
FMDALA_05100 ribonuclease III,ctg30_12_Novel-T3PKS_28_0,96.45,100,705
FMDALA_05110 alpha/beta hydrolase,ctg30_13_Novel-T3PKS_28_0,96.14,100.12,828
FMDALA_05115 histidine kinase,ctg30_14_Novel-T3PKS_28_0,97.32,100,1155
