Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
GMBOIL_00145 transglutaminase,ctg82_2_T3PKS-Merocyclophane_5_0,96.33,100,2313
GMBOIL_00150 DUF29 domain-containing protein,ctg13_3_Cyanobactin_64_0,95.1,95.97,447
GMBOIL_00155 hypothetical protein,ctg13_4_Cyanobactin_64_0,98.67,100,225
"GMBOIL_00300 COG0553: Superfamily II DNA/RNA helicases, SNF2 family",ctg36_8_NRPS-like_34_0,98.24,100,852
GMBOIL_00305 cysteine lyase,ctg36_7_NRPS-like_34_0,98.93,100,1215
GMBOIL_00375 ribonuclease III,ctg30_12_Novel-T3PKS_28_0,96.31,100,705
GMBOIL_00380 WD40 repeat domain-containing protein,ctg30_11_Novel-T3PKS_28_0,96.08,100,1071
GMBOIL_00385 hypothetical protein,ctg30_10_Novel-T3PKS_28_0,96.26,100,294
GMBOIL_00390 Similarity,ctg27_12_T1PKS-Terpene_11_0,95.85,99.18,243
GMBOIL_00395 Similarity,ctg27_11_T1PKS-Terpene_11_0,93.35,99.51,408
GMBOIL_00455 phosphoadenosine phosphosulfate reductase,ctg27_34_T1PKS-Terpene_11_0,97.2,100,822
GMBOIL_00460 hydrolase,ctg27_35_T1PKS-Terpene_11_0,97.63,97.23,867
GMBOIL_00465 hypothetical protein,ctg27_38_T1PKS-Terpene_11_0,97.26,71.57,204
GMBOIL_00470 hypothetical protein,ctg27_39_T1PKS-Terpene_11_0,97.98,100,198
GMBOIL_00485 BrnT family toxin,ctg27_37_T1PKS-Terpene_11_0,99.66,100,297
GMBOIL_00490 hypothetical protein,ctg27_38_T1PKS-Terpene_11_0,97.39,89.47,171
GMBOIL_00500 GTPase,ctg27_40_T1PKS-Terpene_11_0,97.46,98.82,1872
"GMBOIL_00505 3'(2'),5'-bisphosphate nucleotidase CysQ",ctg27_41_T1PKS-Terpene_11_0,96.8,100,876
GMBOIL_00535 ABC transporter,CAQ16120.1_mdnE_MicrocystisaeruginosaNIES-298_microviridinB,97.29,100.05,2064
GMBOIL_00540 N-acetyltransferase,CAQ16119.1_mdnD_MicrocystisaeruginosaNIES-298_microviridinB,97.19,100,534
GMBOIL_00545 MvdD family ATP-grasp ribosomal peptide maturase,CAQ16118.1_mdnC_MicrocystisaeruginosaNIES-298_microviridinB,98.56,100,975
GMBOIL_00550 MvdC family ATP-grasp ribosomal peptide maturase,CAQ16117.1_mdnB_MicrocystisaeruginosaNIES-298_microviridinB,98.25,98.98,981
GMBOIL_00555 Microviridin,CAQ16116.1_mdnA_MicrocystisaeruginosaNIES-298_microviridinB,90.32,101.31,153
GMBOIL_00770 Putative cytoplasmic protein,ctg82_34_T3PKS-Merocyclophane_5_0,95.07,100.45,222
GMBOIL_01345 DNA-directed RNA polymerase subunit gamma,ctg39_14_Cyanobactin_50_0,98.46,100,1881
GMBOIL_01350 Enamine/imine deaminase,ctg39_13_Cyanobactin_50_0,98.2,100,222
GMBOIL_01415 rhodanese-related sulfurtransferase,ctg20_3_samp_2073_1151163_NRPS,98.23,100,339
GMBOIL_01635 hypothetical protein,ctg30_5_Novel-T3PKS_28_0,95.17,100,207
GMBOIL_01640 Uncharacterized protein sll0103,ctg30_6_Novel-T3PKS_28_0,96.79,98.65,1263
GMBOIL_01645 Putative membrane protein,ctg30_7_Novel-T3PKS_28_0,96.27,99.7,672
GMBOIL_02060 aluminum resistance family protein,ctg30_5_Novel-T3PKS_28_0,96.8,99.43,1224
GMBOIL_02065 hypothetical protein,ctg30_4_Novel-T3PKS_28_0,99.63,100,273
GMBOIL_02070 efflux transporter periplasmic adaptor subunit,ctg30_3_Novel-T3PKS_28_0,97.44,100,1560
GMBOIL_02515 carbamoyl phosphate synthase small subunit,ctg82_11_T3PKS-Merocyclophane_5_0,96.99,100,1029
GMBOIL_02520 anti-sigma F factor antagonist,ctg82_10_T3PKS-Merocyclophane_5_0,98.01,100,351
GMBOIL_02525 Mini-ribonuclease 3,ctg82_9_T3PKS-Merocyclophane_5_0,97.12,100,417
GMBOIL_02530 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,ctg82_8_T3PKS-Merocyclophane_5_0,96.77,100,867
GMBOIL_02535 hypothetical protein,ctg82_7_T3PKS-Merocyclophane_5_0,95.96,100,297
GMBOIL_02540 bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase,ctg82_6_T3PKS-Merocyclophane_5_0,97.63,100,1434
GMBOIL_02545 metal-binding protein,ctg82_5_T3PKS-Merocyclophane_5_0,95.82,100,1005
GMBOIL_02550 glycine/betaine ABC transporter substrate-binding protein,ctg82_4_T3PKS-Merocyclophane_5_0,97.32,100,1530
GMBOIL_02555 cysteine--tRNA ligase,ctg82_3_T3PKS-Merocyclophane_5_0,97.14,100,1188
GMBOIL_02610 hypothetical protein,ctg3_13_lanthipeptide_54_0,98.6,100,429
GMBOIL_02810 Transposase,ctg27_30_T1PKS-Terpene_11_0,92.92,100,1215
GMBOIL_02825 heat-shock protein,ctg39_7_Cyanobactin_50_0,95.38,100,411
GMBOIL_02830 Light-repressed protein A,ctg39_6_Cyanobactin_50_0,96.17,100,600
GMBOIL_03180 AMP-dependent synthetase,MBE8994627.1_IQ234_09865_MicrocystisaeruginosaLEGE91341_microginin,97.48,100,1743
GMBOIL_03185 phosphopantetheine-binding protein,MBE8994628.1_IQ234_09870_MicrocystisaeruginosaLEGE91341_microginin,95.35,96.63,267
GMBOIL_03190 hypothetical protein,MBE8994629.1_IQ234_09875_MicrocystisaeruginosaLEGE91341_microginin,97.07,98.98,1377
GMBOIL_03195 hypothetical protein,ctg57_5_Anacyclamide_57_0,100,100,159
GMBOIL_03980 S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,ctg44_17_1-heptadecene_20_0,98.74,100,1110
GMBOIL_03985 CHAT domain-containing protein,ctg44_18_1-heptadecene_20_0,96.04,99.89,3639
GMBOIL_04180 hypothetical protein,ctg3_8_lanthipeptide_54_0,99.02,100,204
GMBOIL_04190 clan AA aspartic protease,ctg3_6_lanthipeptide_54_0,100,100,366
GMBOIL_04235 XRE family transcriptional regulator,ctg5_16_RRE-containing_23_0,100,100,192
GMBOIL_04240 adenylate cyclase,ctg5_21_RRE-containing_23_0,96.35,100,192
GMBOIL_04250 DUF1902 domain-containing protein,ctg5_19_RRE-containing_23_0,100,100,225
GMBOIL_04255 YcfA family protein,ctg5_20_RRE-containing_23_0,100,100,228
GMBOIL_04260 YcaO-like family protein,ctg5_21_RRE-containing_23_0,97.89,100,711
GMBOIL_04455 transposase,ctg13_6_Cyanobactin_64_0,97.7,100,261
GMBOIL_04460 Domain of unknown function DUF29,ctg13_3_Cyanobactin_64_0,92.21,96.4,333
GMBOIL_04560 hypothetical protein,ctg5_12_RRE-containing_23_0,100,100,273
GMBOIL_04575 hypothetical protein,ctg5_5_RRE-containing_23_0,98.83,79.17,216
