Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
FPMLKI_00560 glutamate--cysteine ligase,ctg30_9_Novel-T3PKS_28_0,97.48,99.65,1155
FPMLKI_00565 resolvase,ctg30_8_Novel-T3PKS_28_0,96.95,100,393
FPMLKI_00570 EamA family transporter,ctg30_7_Novel-T3PKS_28_0,97.14,100,909
FPMLKI_00575 Uncharacterized protein sll0103,ctg30_6_Novel-T3PKS_28_0,97.12,100,1251
FPMLKI_00720 N-terminal part of Q9RNA5_MICAE Uma4,AAF00967.1_uma4_MicrocystisaeruginosaPCC7806_microcystinLR,93.75,98.77,81
FPMLKI_01115 rhodanese-related sulfurtransferase,ctg20_3_samp_2073_1151163_NRPS,97.94,100,339
FPMLKI_01380 phosphoadenosine phosphosulfate reductase,ctg27_34_T1PKS-Terpene_11_0,97.2,100,822
FPMLKI_01385 hydrolase,ctg27_35_T1PKS-Terpene_11_0,97.98,97.23,867
FPMLKI_01400 GTPase,ctg27_40_T1PKS-Terpene_11_0,96.7,98.82,1872
"FPMLKI_01405 3'(2'),5'-bisphosphate nucleotidase CysQ",ctg27_41_T1PKS-Terpene_11_0,96.58,100,876
FPMLKI_02230 hypothetical protein,ctg36_2_NRPS-like_34_0,78.19,94.89,372
FPMLKI_02235 hypothetical protein,ctg36_2_NRPS-like_34_0,85.71,97.36,417
FPMLKI_02240 hypothetical protein,ctg36_2_NRPS-like_34_0,89.81,85.71,378
FPMLKI_02425 Glycogen debranching protein,ctg28_3_RiPP-like_84_0,97.62,100,210
FPMLKI_02430 Dolichyl-phosphate-mannose-protein mannosyltransferase,ctg28_2_RiPP-like_84_0,96.55,100,1680
FPMLKI_02960 hypothetical protein,ctg28_4_RiPP-like_84_0,92.99,71.69,219
FPMLKI_03730 hypothetical protein,ctg34_2_Bartoloside-T1PKS_18_0,96.67,100,240
FPMLKI_03820 Light-repressed protein A,ctg39_6_Cyanobactin_50_0,96.83,100,600
FPMLKI_03825 heat-shock protein,ctg39_7_Cyanobactin_50_0,96.59,100,411
FPMLKI_03830 L-threonylcarbamoyladenylate synthase,ctg39_8_Cyanobactin_50_0,97.98,100,642
FPMLKI_03835 nickel pincer cofactor biosynthesis protein LarC,ctg39_9_Cyanobactin_50_0,97.38,100,1182
FPMLKI_03870 SnoaL-like domain-containing protein,ctg105_7_Anabaenopeptin_16_0,100,100,405
FPMLKI_03875 histidinol-phosphate transaminase,ctg105_8_Anabaenopeptin_16_0,98.42,100,1077
