Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
KAKDBB_00035 BarH protein,ctg5_2_RRE-containing_23_0,96.23,100.09,1086
KAKDBB_00040 hypothetical protein,ctg5_3_RRE-containing_23_0,98.48,100,198
KAKDBB_00045 CopG family transcriptional regulator,ctg5_4_RRE-containing_23_0,100,100,255
KAKDBB_00050 hypothetical protein,ctg5_5_RRE-containing_23_0,97.66,79.17,216
KAKDBB_00080 adenylate cyclase,ctg5_21_RRE-containing_23_0,95.91,99.96,2298
"KAKDBB_00280 Putative transposase, YhgA",ctg82_34_T3PKS-Merocyclophane_5_0,95.08,85.63,522
KAKDBB_00290 DUF4351 domain-containing protein,ctg82_34_T3PKS-Merocyclophane_5_0,93.07,94.84,213
KAKDBB_00300 hypothetical protein,"AED99435.1_AED99435.1_PlanktothrixagardhiiNIES-596_prenylagaramideB,prenylagaramideC",94.65,99.07,321
KAKDBB_00375 DDE-Tnp-ISL3 domain-containing protein,AAF00967.1_uma4_MicrocystisaeruginosaPCC7806_microcystinLR,96.38,100,552
KAKDBB_00485 DUF29 domain-containing protein,ctg13_3_Cyanobactin_64_0,92.84,100,447
"KAKDBB_00490 Endonuclease, Uma2 family (restriction endonuclease fold)",ctg13_4_Cyanobactin_64_0,92.12,98.03,660
KAKDBB_00500 Uma2 domain-containing protein,ctg13_2_Cyanobactin_64_0,91.17,99.82,567
KAKDBB_00505 transposase,ctg13_6_Cyanobactin_64_0,96.17,100,261
KAKDBB_00510 imidazole glycerol phosphate synthase subunit HisH,ctg13_7_Cyanobactin_64_0,97.34,100,639
KAKDBB_00515 ABC transporter ATP-binding protein,ctg13_8_Cyanobactin_64_0,96.95,100,753
KAKDBB_00520 branched-chain amino acid ABC transporter permease,ctg13_9_Cyanobactin_64_0,98.39,100,1116
KAKDBB_00525 DNA-binding response regulator,ctg13_10_Cyanobactin_64_0,98.63,100,657
KAKDBB_00530 protein tyrosine phosphatase,ctg13_11_Cyanobactin_64_0,97.88,100,519
KAKDBB_00535 hypothetical protein,ctg13_12_Cyanobactin_64_0,98.64,100,294
KAKDBB_00540 DUF2834 domain-containing protein,ctg13_13_Cyanobactin_64_0,96.56,100,639
KAKDBB_01080 MvdD family ATP-grasp ribosomal peptide maturase,CAQ16118.1_mdnC_MicrocystisaeruginosaNIES-298_microviridinB,96.62,100.1,975
