Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
OCDKLD_00255 bleomycin resistance protein,ctg82_15_T3PKS-Merocyclophane_5_0,98.71,100,930
OCDKLD_00260 nitroreductase family protein,ctg82_16_T3PKS-Merocyclophane_5_0,99.09,100,660
OCDKLD_00265 AMP-binding enzyme family protein,ctg82_17_T3PKS-Merocyclophane_5_0,98.63,100,3795
OCDKLD_00270 short chain dehydrogenase,ctg82_18_T3PKS-Merocyclophane_5_0,98.49,99.89,5445
OCDKLD_00275 type I polyketide synthase,ctg82_19_T3PKS-Merocyclophane_5_0,99.09,100,3963
OCDKLD_00280 flavin-binding monooxygenase-like family protein,ctg82_20_T3PKS-Merocyclophane_5_0,99.17,100,1320
OCDKLD_00285 3-oxoacyl-ACP synthase,ctg82_21_T3PKS-Merocyclophane_5_0,99.06,100,1176
OCDKLD_00290 isoprenylcysteine carboxyl methyltransferase,ctg82_22_T3PKS-Merocyclophane_5_0,99.83,100,606
OCDKLD_00295 FAD-linked oxidase,ctg82_23_T3PKS-Merocyclophane_5_0,98.47,100,1632
OCDKLD_00300 MFS transporter,ctg82_24_T3PKS-Merocyclophane_5_0,98,100,1302
OCDKLD_00305 efflux RND transporter periplasmic adaptor subunit,ctg82_25_T3PKS-Merocyclophane_5_0,98.16,100,1356
OCDKLD_00310 acriflavine resistance protein B,ctg82_26_T3PKS-Merocyclophane_5_0,98.61,100,3099
OCDKLD_00315 Secreted effector protein PipB2,ctg82_27_T3PKS-Merocyclophane_5_0,96.28,100,780
OCDKLD_00320 hypothetical protein,ctg82_28_T3PKS-Merocyclophane_5_0,94.7,101.73,519
OCDKLD_00325 Phosphomannomutase,ctg82_29_T3PKS-Merocyclophane_5_0,94.46,70.78,510
OCDKLD_00335 Phosphomannomutase,ctg82_29_T3PKS-Merocyclophane_5_0,95.04,100,423
OCDKLD_00340 serine/threonine protein kinase,ctg82_30_T3PKS-Merocyclophane_5_0,95.59,101.16,1548
OCDKLD_00345 rhodanese-related sulfurtransferase,ctg82_31_T3PKS-Merocyclophane_5_0,97.78,99.75,813
OCDKLD_00355 DNA repair protein RecO,ctg82_32_T3PKS-Merocyclophane_5_0,97.69,100,780
OCDKLD_00360 arabinose efflux permease,ctg82_33_T3PKS-Merocyclophane_5_0,97.99,100,1491
"OCDKLD_00785 3'(2'),5'-bisphosphate nucleotidase CysQ",ctg27_41_T1PKS-Terpene_11_0,96.92,100,876
OCDKLD_01760 hypothetical protein,ctg20_11_NRPS-T1PKS_26_0,94.93,95.83,144
