Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
NEOKJN_00470 ABC transporter,CAQ16120.1_mdnE_MicrocystisaeruginosaNIES-298_microviridinB,97.48,100.05,2064
NEOKJN_00475 N-acetyltransferase,CAQ16119.1_mdnD_MicrocystisaeruginosaNIES-298_microviridinB,97,100,534
NEOKJN_00480 MvdD family ATP-grasp ribosomal peptide maturase,CAQ16118.1_mdnC_MicrocystisaeruginosaNIES-298_microviridinB,98.15,100,975
NEOKJN_00485 MvdC family ATP-grasp ribosomal peptide maturase,CAQ16117.1_mdnB_MicrocystisaeruginosaNIES-298_microviridinB,98.16,100,978
NEOKJN_00700 lipoprotein NlpI,ctg27_2_T1PKS-Terpene_11_0,96.33,100,954
NEOKJN_00705 DEAD/DEAH box helicase,ctg27_3_T1PKS-Terpene_11_0,97.17,100,2928
NEOKJN_00710 Response regulator PleD,ctg27_4_T1PKS-Terpene_11_0,93.35,100,933
NEOKJN_00715 ABC transporter substrate-binding protein,ctg27_5_T1PKS-Terpene_11_0,95.91,100,783
NEOKJN_00720 Tetratricopeptide TPR_1 repeat-containing protein,ctg27_6_T1PKS-Terpene_11_0,95.53,100,537
NEOKJN_00725 SLC13 family permease,ctg27_7_T1PKS-Terpene_11_0,95.56,100.06,1800
NEOKJN_00730 magnesium-transporting ATPase,ctg27_8_T1PKS-Terpene_11_0,96.94,100,2781
NEOKJN_00735 15-cis-phytoene desaturase,ctg27_9_T1PKS-Terpene_11_0,97.2,100,1431
NEOKJN_00740 phytoene synthase,ctg27_10_T1PKS-Terpene_11_0,97.32,100,933
NEOKJN_00745 hypothetical protein,ctg27_11_T1PKS-Terpene_11_0,93.08,100,477
NEOKJN_00750 Similarity,ctg27_12_T1PKS-Terpene_11_0,93.36,99.18,243
NEOKJN_00755 pirin family protein,ctg27_13_T1PKS-Terpene_11_0,94.95,100,693
NEOKJN_01200 rhodanese-related sulfurtransferase,ctg20_3_samp_2073_1151163_NRPS,97.94,100,339
NEOKJN_01525 hypothetical protein,ctg34_2_Bartoloside-T1PKS_18_0,95.42,100,240
NEOKJN_01530 NFACT N-terminal and middle domains,ctg34_5_Bartoloside-T1PKS_18_0,96.07,100,1731
NEOKJN_01535 glycine cleavage system aminomethyltransferase GcvT,ctg34_19_Bartoloside-T1PKS_18_0,97.2,100,1107
NEOKJN_01705 FAD-dependent oxidoreductase,AAF00964.1_uma1_MicrocystisaeruginosaPCC7806_microcystinLR,97.71,100,2052
NEOKJN_01710 Putative restriction endonuclease,AAF00965.1_uma2_MicrocystisaeruginosaPCC7806_microcystinLR,93.46,100.35,564
NEOKJN_01715 adenylyl-sulfate kinase,AAF00966.1_uma3_MicrocystisaeruginosaPCC7806_microcystinLR,97.97,100,1527
NEOKJN_03360 ferredoxin,ctg5_26_RRE-containing_23_0,97.17,100,318
NEOKJN_03365 CTP synthase,ctg5_27_RRE-containing_23_0,97.38,99.94,1641
NEOKJN_03370 hypothetical protein,ctg5_28_RRE-containing_23_0,96.89,100,354
NEOKJN_03375 ABC transporter permease,ctg5_29_RRE-containing_23_0,98.05,100,771
NEOKJN_03380 ABC transporter substrate-binding protein,ctg5_30_RRE-containing_23_0,98.26,100,1209
NEOKJN_03385 ABC transporter ATP-binding protein,ctg5_31_RRE-containing_23_0,97.45,100,783
NEOKJN_03390 acyl-CoA dehydrogenase,ctg5_32_RRE-containing_23_0,98.57,100,1116
NEOKJN_03395 DUF4242 domain-containing protein,ctg5_33_RRE-containing_23_0,98.31,100,531
NEOKJN_03740 Transposase,AAF00967.1_uma4_MicrocystisaeruginosaPCC7806_microcystinLR,94.57,99.17,483
NEOKJN_03860 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,ctg1_9_samp_4305_554341_lanthipeptide-class-v,73.51,89.05,1908
NEOKJN_04235 2TM domain-containing protein,ctg71_11_T1PKS_51_0,98.04,100,255
NEOKJN_04240 thylakoid-associated protein,ctg71_10_T1PKS_51_0,96.37,100,303
NEOKJN_04245 alanine dehydrogenase,ctg71_9_T1PKS_51_0,96.41,100,1086
NEOKJN_04250 restriction endonuclease,ctg71_8_T1PKS_51_0,98.33,100,780
NEOKJN_04255 lysine--tRNA ligase,ctg71_7_T1PKS_51_0,98.44,100,1605
NEOKJN_04260 SAM-dependent methyltransferase,ctg71_6_T1PKS_51_0,99.7,100,657
NEOKJN_04265 DUF1257 domain-containing protein,ctg71_5_T1PKS_51_0,99.72,81.38,435
NEOKJN_04270 AAA family ATPase,ctg71_4_T1PKS_51_0,97.55,100,1512
NEOKJN_04275 hypothetical protein,ctg71_3_T1PKS_51_0,97.15,100,351
NEOKJN_04685 BarH protein,ctg5_2_RRE-containing_23_0,90.92,90.24,1086
NEOKJN_04690 hypothetical protein,ctg5_3_RRE-containing_23_0,98.99,72.53,273
NEOKJN_04695 CopG family transcriptional regulator,ctg5_4_RRE-containing_23_0,100,100,255
NEOKJN_04700 hypothetical protein,ctg5_5_RRE-containing_23_0,98.83,79.17,216
NEOKJN_04710 hypothetical protein,ctg5_6_RRE-containing_23_0,100,100,408
NEOKJN_04715 hypothetical protein,ctg5_7_RRE-containing_23_0,100,100,411
