Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
IHLHBL_00220 transglutaminase,ctg82_2_T3PKS-Merocyclophane_5_0,97.45,100,2313
IHLHBL_00300 Transposase,ctg27_30_T1PKS-Terpene_11_0,93.09,100,1215
IHLHBL_00305 IS200/IS605 family transposase,ctg27_29_T1PKS-Terpene_11_0,93.46,84.97,306
IHLHBL_00340 Uma2 family endonuclease,ADA00392.1_ADA00392.1_Anabaenasp.90_anacyclamideA10,76.61,80.81,693
IHLHBL_00855 RNA-binding protein,ctg27_28_T1PKS-Terpene_11_0,98.63,100,1899
IHLHBL_00860 DUF1702 domain-containing protein,ctg27_27_T1PKS-Terpene_11_0,99.05,100.09,1053
IHLHBL_01055 Similarity,ctg27_11_T1PKS-Terpene_11_0,93.72,100.21,477
IHLHBL_01060 phytoene synthase,ctg27_10_T1PKS-Terpene_11_0,97.96,100,933
IHLHBL_01065 15-cis-phytoene desaturase,ctg27_9_T1PKS-Terpene_11_0,98.46,100,1431
IHLHBL_01070 magnesium-transporting ATPase,ctg27_8_T1PKS-Terpene_11_0,96.87,100,2781
IHLHBL_01075 SLC13 family permease,ctg27_7_T1PKS-Terpene_11_0,95.44,100,1800
IHLHBL_01080 Tetratricopeptide TPR_1 repeat-containing protein,ctg27_6_T1PKS-Terpene_11_0,97.58,100,537
IHLHBL_01490 helicase,ctg36_8_NRPS-like_34_0,97.17,99.98,4173
IHLHBL_01495 hypothetical protein,ctg36_9_NRPS-like_34_0,96.15,99.36,471
IHLHBL_01690 lipoprotein NlpI,ctg27_2_T1PKS-Terpene_11_0,96.22,99.9,954
IHLHBL_01695 DEAD/DEAH box helicase,ctg27_3_T1PKS-Terpene_11_0,97.71,100,2928
IHLHBL_01700 diguanylate cyclase response regulator,ctg27_4_T1PKS-Terpene_11_0,94.12,99.68,939
IHLHBL_01705 ABC transporter substrate-binding protein,ctg27_5_T1PKS-Terpene_11_0,96.42,100,783
"IHLHBL_02590 3'(2'),5'-bisphosphate nucleotidase CysQ",ctg27_41_T1PKS-Terpene_11_0,96,100,876
IHLHBL_02595 GTPase,ctg27_40_T1PKS-Terpene_11_0,96.81,98.88,1872
IHLHBL_02610 hypothetical protein,ctg27_39_T1PKS-Terpene_11_0,98.99,100,198
IHLHBL_02615 hypothetical protein,ctg27_38_T1PKS-Terpene_11_0,98.89,83.33,216
IHLHBL_02620 BrnT family toxin,ctg27_37_T1PKS-Terpene_11_0,99.66,100,297
IHLHBL_02625 hydrolase,ctg27_35_T1PKS-Terpene_11_0,97.86,97.23,867
IHLHBL_02630 phosphoadenosine phosphosulfate reductase,ctg27_34_T1PKS-Terpene_11_0,97.32,100,822
IHLHBL_02635 hypothetical protein,ctg27_33_T1PKS-Terpene_11_0,96.99,100,465
IHLHBL_02640 ABC transporter permease,ctg27_32_T1PKS-Terpene_11_0,98.46,100,780
IHLHBL_02855 ABC transporter,CAQ16120.1_mdnE_MicrocystisaeruginosaNIES-298_microviridinB,97.63,100,2064
IHLHBL_02860 N-acetyltransferase,CAQ16119.1_mdnD_MicrocystisaeruginosaNIES-298_microviridinB,97.94,100,534
IHLHBL_02865 MvdD family ATP-grasp ribosomal peptide maturase,CAQ16118.1_mdnC_MicrocystisaeruginosaNIES-298_microviridinB,98.05,100,975
IHLHBL_02875 MvdC family ATP-grasp ribosomal peptide maturase,CAQ16117.1_mdnB_MicrocystisaeruginosaNIES-298_microviridinB,98.06,100,978
IHLHBL_02880 serine endopeptidase inhibitor,CAQ16116.1_mdnA_MicrocystisaeruginosaNIES-298_microviridinB,98.04,100,153
IHLHBL_03230 Domain of unknown function DUF29,ctg13_3_Cyanobactin_64_0,94.81,98.15,216
IHLHBL_03290 Dolichyl-phosphate-mannose-protein mannosyltransferase,ctg28_2_RiPP-like_84_0,96.61,100,1680
IHLHBL_03295 glycogen debranching protein,ctg28_3_RiPP-like_84_0,95.24,100,210
IHLHBL_03885 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,ctg1_9_samp_4305_554341_lanthipeptide-class-v,73.22,89.05,1908
IHLHBL_04120 glutamate--cysteine ligase,ctg30_9_Novel-T3PKS_28_0,96.45,100,1155
IHLHBL_04125 resolvase,ctg30_8_Novel-T3PKS_28_0,94.4,100,393
IHLHBL_04245 oxidoreductase,ctg20_13_NRPS-T1PKS_26_0,97.05,100,2238
IHLHBL_04250 LprI domain-containing protein,ctg20_14_NRPS-T1PKS_26_0,93.88,76.76,426
IHLHBL_04260 HAD family phosphatase,ctg20_15_NRPS-T1PKS_26_0,97.83,100,738
IHLHBL_04525 ISL3 family transposase,AAF00967.1_uma4_MicrocystisaeruginosaPCC7806_microcystinLR,97.19,99.83,606
IHLHBL_04535 DUF4327 domain-containing protein,ctg3_17_lanthipeptide_54_0,100,100,240
IHLHBL_04540 diacylglycerol kinase,ctg3_16_lanthipeptide_54_0,99.18,100,489
IHLHBL_04545 rRNA maturation RNase YbeY,ctg3_15_lanthipeptide_54_0,99.81,100,513
IHLHBL_04550 DUF3285 domain-containing protein,ctg3_14_lanthipeptide_54_0,100,100,186
IHLHBL_04555 recombinase RecQ,ctg3_13_lanthipeptide_54_0,98.55,100,1452
IHLHBL_04565 hypothetical protein,ctg3_7_lanthipeptide_54_0,99.64,100,276
IHLHBL_04570 clan AA aspartic protease,ctg3_6_lanthipeptide_54_0,100,100,366
IHLHBL_04575 hypothetical protein,ctg3_5_lanthipeptide_54_0,99.64,100,276
IHLHBL_04580 clan AA aspartic protease,ctg3_4_lanthipeptide_54_0,100,100,369
IHLHBL_04585 DUF4160 domain-containing protein,ctg3_3_lanthipeptide_54_0,98.73,100,237
IHLHBL_04590 DUF2442 domain-containing protein,ctg3_2_lanthipeptide_54_0,100,100,309
IHLHBL_04650 DUF4351 domain-containing protein,ctg34_26_Bartoloside-T1PKS_18_0,94.71,100,681
IHLHBL_04690 acyl-CoA dehydrogenase,ctg5_32_RRE-containing_23_0,97.31,100,1116
IHLHBL_04695 ABC transporter ATP-binding protein,ctg5_31_RRE-containing_23_0,97.83,100,783
IHLHBL_04700 ABC transporter substrate-binding protein,ctg5_30_RRE-containing_23_0,98.01,100,1209
IHLHBL_04705 ABC transporter permease,ctg5_29_RRE-containing_23_0,97.67,100,771
IHLHBL_04710 hypothetical protein,ctg5_28_RRE-containing_23_0,95.76,100,354
IHLHBL_04870 DUF4351 domain-containing protein,ctg34_26_Bartoloside-T1PKS_18_0,91.57,101.96,663
IHLHBL_06155 imidazole glycerol phosphate synthase subunit HisH,ctg13_7_Cyanobactin_64_0,97.5,100,639
IHLHBL_06160 ABC transporter ATP-binding protein,ctg13_8_Cyanobactin_64_0,98.27,100,753
IHLHBL_06165 branched-chain amino acid ABC transporter permease,ctg13_9_Cyanobactin_64_0,98.39,100,1116
IHLHBL_06170 DNA-binding response regulator,ctg13_10_Cyanobactin_64_0,98.02,100,657
IHLHBL_06175 protein tyrosine phosphatase,ctg13_11_Cyanobactin_64_0,98.07,100,519
IHLHBL_06180 hypothetical protein,ctg13_12_Cyanobactin_64_0,99.32,99.66,294
IHLHBL_06185 DUF2834 domain-containing protein,ctg13_13_Cyanobactin_64_0,97.5,100,639
IHLHBL_06375 sulfotransferase family protein,ctg75_11_T1PKS_37_0,98.85,100,960
IHLHBL_06380 hypothetical protein,ctg75_10_T1PKS_37_0,98.12,100,1491
IHLHBL_06385 NAD(P)-dependent oxidoreductase,ctg75_9_T1PKS_37_0,98.19,100,774
IHLHBL_06390 NAD(P)-dependent oxidoreductase,ctg75_8_T1PKS_37_0,98.55,100,759
IHLHBL_06395 alpha/beta hydrolase,ctg75_7_T1PKS_37_0,99.1,100,885
IHLHBL_06400 phosphodiesterase,ctg75_5_T1PKS_37_0,98,100,1599
IHLHBL_06405 acyl carrier protein,ctg75_4_T1PKS_37_0,96.37,100,303
IHLHBL_06410 6-deoxyerythronolide-B synthase,ctg75_3_T1PKS_37_0,97.99,100,4584
IHLHBL_07090 SAM-dependent methyltransferase,ctg71_6_T1PKS_51_0,98.15,100.15,648
IHLHBL_07095 DUF1257 domain-containing protein,ctg71_5_T1PKS_51_0,99.44,81.38,435
IHLHBL_07100 AAA family ATPase,ctg71_4_T1PKS_51_0,96.76,100,1512
IHLHBL_07105 hypothetical protein,ctg71_3_T1PKS_51_0,96.47,100.25,396
IHLHBL_07140 DUF6014 domain-containing protein,AAZ03548.1_mcnG_Microcystissp.NIVA-CYA172/5_cyanopeptolin,98.29,100,1170
IHLHBL_07145 ABC transporter,AAZ03549.1_mcnF_Microcystissp.NIVA-CYA172/5_cyanopeptolin,98.36,100,2070
IHLHBL_07150 hypothetical protein,ABI26077.1_ociA_PlanktothrixagardhiiNIVA-CYA116_cyanopeptolin,93.62,99.47,189
IHLHBL_07785 alpha/beta hydrolase,ctg83_18_lanthipeptide_21_0,96.57,88.46,858
IHLHBL_07795 ATP-dependent protease ATP-binding subunit ClpX,ctg83_19_lanthipeptide_21_0,98.28,100,1335
IHLHBL_07800 ATP-dependent Clp endopeptidase proteolytic subunit ClpP,ctg83_20_lanthipeptide_21_0,98.01,85.9,702
IHLHBL_07805 trigger factor,ctg83_21_lanthipeptide_21_0,97.98,99,1398
IHLHBL_07810 aspartate-semialdehyde dehydrogenase,ctg83_22_lanthipeptide_21_0,97.98,100,1038
IHLHBL_07815 4-hydroxy-tetrahydrodipicolinate synthase,ctg83_23_lanthipeptide_21_0,97.98,100,891
IHLHBL_07820 ribonuclease J,ctg83_24_lanthipeptide_21_0,96.8,100,1749
IHLHBL_07825 nickel pincer cofactor biosynthesis protein LarB,ctg83_25_lanthipeptide_21_0,98.18,100,771
IHLHBL_07830 1-deoxy-D-xylulose-5-phosphate synthase,ctg83_26_lanthipeptide_21_0,98.23,76.77,1911
IHLHBL_08180 OciB,AAZ03552.1_mcnC_Microcystissp.NIVA-CYA172/5_cyanopeptolin,97.67,100.12,10863
IHLHBL_08185 non-ribosomal peptide synthetase,AAZ03554.1_mcnE_Microcystissp.NIVA-CYA172/5_cyanopeptolin,97.77,100,4257
IHLHBL_08535 pirin family protein,ctg27_13_T1PKS-Terpene_11_0,93.65,100,693
IHLHBL_08540 hypothetical protein,ctg27_12_T1PKS-Terpene_11_0,97.12,100,243
IHLHBL_08860 (5' truncated) 5S ribosomal RNA,ctg44_1_1-heptadecene_20_0,100,88.89,117
IHLHBL_09245 hypothetical protein,ctg34_24_Bartoloside-T1PKS_18_0,99.43,98.31,177
IHLHBL_09250 hypothetical protein,ctg34_24_Bartoloside-T1PKS_18_0,96.24,100,186
IHLHBL_09255 PEP-CTERM sorting domain-containing protein,ctg34_23_Bartoloside-T1PKS_18_0,88.01,101.87,696
IHLHBL_09275 ATP-dependent sacrificial sulfur transferase LarE,ctg34_20_Bartoloside-T1PKS_18_0,97.53,99.88,810
IHLHBL_09430 Putative peptidase PatA-like protein,ctg13_1_Cyanobactin_64_0,94.76,96.59,1086
IHLHBL_10500 adenylyl-sulfate kinase,AAF00966.1_uma3_MicrocystisaeruginosaPCC7806_microcystinLR,96.01,100,1527
