Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
FLBHPM_00155 Putative peptidase PatA-like protein,ctg13_1_Cyanobactin_64_0,95.24,89.51,963
FLBHPM_00160 Putative restriction endonuclease,ctg13_2_Cyanobactin_64_0,98.77,100,570
FLBHPM_00165 DUF29 domain-containing protein,ctg13_3_Cyanobactin_64_0,95.97,99.2,375
FLBHPM_00615 phosphoadenosine phosphosulfate reductase,ctg27_34_T1PKS-Terpene_11_0,98.3,100,822
FLBHPM_00620 hydrolase,ctg27_35_T1PKS-Terpene_11_0,97.75,97.23,867
FLBHPM_00625 hypothetical protein,ctg27_38_T1PKS-Terpene_11_0,94.52,71.57,204
FLBHPM_00630 hypothetical protein,ctg27_39_T1PKS-Terpene_11_0,98.99,100,198
FLBHPM_00655 GTPase,ctg27_40_T1PKS-Terpene_11_0,96.97,98.88,1872
"FLBHPM_00660 3'(2'),5'-bisphosphate nucleotidase CysQ",ctg27_41_T1PKS-Terpene_11_0,96.12,100,876
FLBHPM_00750 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,ctg1_9_samp_4305_554341_lanthipeptide-class-v,73.6,88.94,1908
FLBHPM_01470 adenylyl-sulfate kinase,AAF00966.1_uma3_MicrocystisaeruginosaPCC7806_microcystinLR,99.21,100,1527
FLBHPM_01475 Putative restriction endonuclease,AAF00965.1_uma2_MicrocystisaeruginosaPCC7806_microcystinLR,98.4,100,564
FLBHPM_01480 FAD-dependent oxidoreductase,AAF00964.1_uma1_MicrocystisaeruginosaPCC7806_microcystinLR,97.08,100,2052
FLBHPM_03125 DUF29 domain-containing protein,ctg36_9_NRPS-like_34_0,97.86,99.36,471
FLBHPM_03130 helicase,ctg36_8_NRPS-like_34_0,97.6,100,4173
FLBHPM_03135 cysteine lyase,ctg36_7_NRPS-like_34_0,96.87,100,1215
FLBHPM_03140 ATP-dependent Clp endopeptidase proteolytic subunit ClpP,ctg83_20_lanthipeptide_21_0,75.8,88.83,600
FLBHPM_04230 AMP-dependent synthetase,ctg57_1_Anacyclamide_57_0,100,100,1743
FLBHPM_04235 phosphopantetheine-binding protein,ctg57_2_Anacyclamide_57_0,100,100,267
FLBHPM_04240 class I SAM-dependent methyltransferase,ctg57_3_Anacyclamide_57_0,100,100,738
FLBHPM_04245 hypothetical protein,ctg57_4_Anacyclamide_57_0,100,100,1392
FLBHPM_04250 Amino acid adenylation domain-containing protein,ctg57_5_Anacyclamide_57_0,100,98.24,9552
FLBHPM_04255 Carrier domain-containing protein,ctg57_6_Anacyclamide_57_0,100,100,4731
