Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
GLFEAL_00390 restriction endonuclease,ctg71_8_T1PKS_51_0,97.31,100,780
GLFEAL_00395 alanine dehydrogenase,ctg71_9_T1PKS_51_0,96.87,100,1086
GLFEAL_00400 thylakoid-associated protein,ctg71_10_T1PKS_51_0,94.72,100,303
GLFEAL_00405 2TM domain-containing protein,ctg71_11_T1PKS_51_0,97.65,100,255
GLFEAL_00505 DNA-directed RNA polymerase subunit gamma,ctg39_14_Cyanobactin_50_0,98.41,100,1881
GLFEAL_00510 reactive intermediate/imine deaminase,ctg39_13_Cyanobactin_50_0,97.95,100,390
GLFEAL_00515 hypothetical protein,ctg39_12_Cyanobactin_50_0,94.52,96.05,228
GLFEAL_00525 nickel pincer cofactor biosynthesis protein LarC,ctg39_9_Cyanobactin_50_0,97.55,98.25,1203
GLFEAL_00530 L-threonylcarbamoyladenylate synthase,ctg39_8_Cyanobactin_50_0,98.44,100,642
GLFEAL_00535 heat-shock protein,ctg39_7_Cyanobactin_50_0,96.59,100,411
GLFEAL_00540 Light-repressed protein A,ctg39_6_Cyanobactin_50_0,99.83,100,600
GLFEAL_00550 peptidase S8,"AFK79998.1_pirG_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4",92.81,98.76,2097
GLFEAL_00555 Putative restriction endonuclease,"AFK79997.1_AFK79997.1_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4",94.18,99.87,792
GLFEAL_00560 hypothetical protein,ctg39_3_Cyanobactin_50_0,91.19,99.56,228
GLFEAL_00565 cyanobactin biosynthesis system PatB/AcyB/McaB family protein,"AFK79994.1_pirB_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4",95.71,81.4,258
GLFEAL_00570 peptidase S8,ctg13_1_Cyanobactin_64_0,95.49,90.04,1947
GLFEAL_00590 hypothetical protein,ctg13_4_Cyanobactin_64_0,94.5,95.24,210
GLFEAL_00620 Putative restriction endonuclease,ctg13_2_Cyanobactin_64_0,92.76,99.82,567
GLFEAL_00625 hypothetical protein,ctg13_3_Cyanobactin_64_0,92.9,99.36,312
