Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
GOKBEH_00380 hypothetical protein,ctg13_5_Cyanobactin_64_0,91.89,100,222
GOKBEH_00385 DUF5838 domain-containing protein,ctg13_5_Cyanobactin_64_0,93.17,96.1,564
GOKBEH_00475 cysteine--tRNA ligase,ctg82_3_T3PKS-Merocyclophane_5_0,97.57,100,1443
GOKBEH_00480 glycine/betaine ABC transporter substrate-binding protein,ctg82_4_T3PKS-Merocyclophane_5_0,97.84,100,1530
GOKBEH_00485 metal-binding protein,ctg82_5_T3PKS-Merocyclophane_5_0,96.82,100,1005
GOKBEH_00490 bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase,ctg82_6_T3PKS-Merocyclophane_5_0,97.91,100,1434
GOKBEH_00495 hypothetical protein,ctg82_7_T3PKS-Merocyclophane_5_0,95.44,100,285
GOKBEH_00500 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,ctg82_8_T3PKS-Merocyclophane_5_0,97.23,100,867
GOKBEH_00505 Mini-ribonuclease 3,ctg82_9_T3PKS-Merocyclophane_5_0,98.32,100,417
GOKBEH_00510 anti-sigma F factor antagonist,ctg82_10_T3PKS-Merocyclophane_5_0,99.71,100,339
GOKBEH_00515 carbamoyl phosphate synthase small subunit,ctg82_11_T3PKS-Merocyclophane_5_0,97.56,100,1149
GOKBEH_00520 transposase,ctg82_12_T3PKS-Merocyclophane_5_0,97.52,100,888
GOKBEH_00825 Putative restriction endonuclease,ctg13_2_Cyanobactin_64_0,92.76,99.82,567
GOKBEH_00830 hypothetical protein,ctg13_3_Cyanobactin_64_0,92.9,99.36,312
GOKBEH_01360 Cytoplasmic protein,ctg82_34_T3PKS-Merocyclophane_5_0,95.38,71.48,1059
GOKBEH_01375 Cytoplasmic protein,ctg82_34_T3PKS-Merocyclophane_5_0,92.16,100,957
GOKBEH_01380 Uncharacterised protein family (UPF0175),ctg82_35_T3PKS-Merocyclophane_5_0,99.59,100,246
GOKBEH_01385 Similar to tr|Q55985|Q55985,ctg82_36_T3PKS-Merocyclophane_5_0,97.19,100,498
GOKBEH_01460 Cytoplasmic protein,ctg82_34_T3PKS-Merocyclophane_5_0,94.34,76.54,993
GOKBEH_01775 LprI domain-containing protein,ctg20_14_NRPS-T1PKS_26_0,94.8,76.76,426
GOKBEH_01785 HAD family phosphatase,ctg20_15_NRPS-T1PKS_26_0,98.24,100,738
GOKBEH_02005 Transposase,ctg27_30_T1PKS-Terpene_11_0,94.53,97.69,1254
GOKBEH_02355 hypothetical protein,ctg3_6_lanthipeptide_54_0,100,100,198
GOKBEH_02360 hypothetical protein,ctg3_5_lanthipeptide_54_0,100,100,276
GOKBEH_02365 clan AA aspartic protease,ctg3_4_lanthipeptide_54_0,100,100,369
GOKBEH_02370 DUF4160 domain-containing protein,ctg3_3_lanthipeptide_54_0,100,100,237
GOKBEH_02375 DUF2442 domain-containing protein,ctg3_2_lanthipeptide_54_0,100,100,309
GOKBEH_02380 DUF2281 domain-containing protein,ctg3_1_lanthipeptide_54_0,100,100,288
GOKBEH_02620 hypothetical protein,ABI26077.1_ociA_PlanktothrixagardhiiNIVA-CYA116_cyanopeptolin,93.62,99.47,189
GOKBEH_02775 CTP synthase,ctg5_27_RRE-containing_23_0,97.38,100,1641
GOKBEH_02780 ferredoxin,ctg5_26_RRE-containing_23_0,97.48,100,318
GOKBEH_03170 hypothetical protein,ctg34_24_Bartoloside-T1PKS_18_0,99.43,98.31,177
GOKBEH_03175 hypothetical protein,ctg34_24_Bartoloside-T1PKS_18_0,96.24,100,186
GOKBEH_03180 PEP-CTERM sorting domain-containing protein,ctg34_23_Bartoloside-T1PKS_18_0,88.01,101.87,696
