Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
PGKGJD_00060 hypothetical protein,AAF00960.1_mcyA_MicrocystisaeruginosaPCC7806_microcystinLR,96.44,100.39,2571
PGKGJD_00425 DUF1957 domain-containing protein,ctg30_15_Novel-T3PKS_28_0,97.48,100,1590
PGKGJD_00430 histidine kinase,ctg30_14_Novel-T3PKS_28_0,96.8,100,1155
PGKGJD_00435 alpha/beta hydrolase,ctg30_13_Novel-T3PKS_28_0,95.29,100,828
PGKGJD_00445 ribonuclease III,ctg30_12_Novel-T3PKS_28_0,96.03,100,705
PGKGJD_00450 WD40 repeat domain-containing protein,ctg30_11_Novel-T3PKS_28_0,95.83,99.81,1056
PGKGJD_00455 hypothetical protein,ctg30_10_Novel-T3PKS_28_0,94.9,100,294
PGKGJD_00895 undecaprenyl-diphosphate phosphatase,ctg83_4_lanthipeptide_21_0,98.21,100,948
PGKGJD_01085 Transposase,ctg27_30_T1PKS-Terpene_11_0,92.42,99.34,903
PGKGJD_01145 hypothetical protein,ctg5_5_RRE-containing_23_0,97.08,79.17,216
PGKGJD_01175 Antitoxin,ctg5_22_RRE-containing_23_0,96.86,100.45,222
PGKGJD_01180 type II toxin-antitoxin system prevent-host-death family antitoxin,ctg5_23_RRE-containing_23_0,97.72,100,219
PGKGJD_01190 hypothetical protein,ctg5_15_RRE-containing_23_0,98.8,72.17,345
PGKGJD_01195 XRE family transcriptional regulator,ctg5_16_RRE-containing_23_0,99,100,300
PGKGJD_01200 YcaO domain-containing protein,ctg5_21_RRE-containing_23_0,90.77,100,195
PGKGJD_01210 adenylate cyclase,ctg5_21_RRE-containing_23_0,96.95,100,2298
PGKGJD_01505 peptide synthetase,"ACM68682.1_aerA_MicrocystisaeruginosaNIES-98_aeruginosin98-A,aeruginosin98-B,aeruginosin98-C",97.02,100,4260
PGKGJD_01515 non-ribosomal peptide synthetase,"CAJ21198.2_aerB_PlanktothrixagardhiiNIVA-CYA126_aeruginoside126A,aeruginoside126B",80.7,100.94,4773
