Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
BHKFFO_00230 hypothetical protein,ctg30_10_Novel-T3PKS_28_0,96.94,100,294
BHKFFO_00235 WD40 repeat domain-containing protein,ctg30_11_Novel-T3PKS_28_0,95.89,100,1071
BHKFFO_00240 ribonuclease III,ctg30_12_Novel-T3PKS_28_0,95.89,100,705
BHKFFO_00265 alpha/beta hydrolase,ctg30_13_Novel-T3PKS_28_0,94.57,100,828
BHKFFO_00270 histidine kinase,ctg30_14_Novel-T3PKS_28_0,96.36,100,1155
BHKFFO_00275 DUF1957 domain-containing protein,ctg30_15_Novel-T3PKS_28_0,96.86,100,1590
BHKFFO_00335 2TM domain-containing protein,ctg71_11_T1PKS_51_0,98.82,100,255
BHKFFO_00340 thylakoid-associated protein,ctg71_10_T1PKS_51_0,96.37,100,303
BHKFFO_00345 alanine dehydrogenase,ctg71_9_T1PKS_51_0,97.33,100,1086
BHKFFO_01010 5S ribosomal RNA,ctg44_1_1-heptadecene_20_0,100,88.98,118
BHKFFO_01020 hypothetical protein,ctg34_2_Bartoloside-T1PKS_18_0,96.25,100,240
BHKFFO_01580 oxidoreductase,ctg20_13_NRPS-T1PKS_26_0,96.16,100,2238
BHKFFO_01585 LprI domain-containing protein,ctg20_14_NRPS-T1PKS_26_0,93.88,76.76,426
BHKFFO_01595 HAD family phosphatase,ctg20_15_NRPS-T1PKS_26_0,97.7,100,738
BHKFFO_01810 peptidase S8,"AFK79998.1_pirG_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4",92.67,98.24,2097
BHKFFO_01815 Putative restriction endonuclease,"AFK79997.1_AFK79997.1_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4",93.68,99.87,792
BHKFFO_01820 hypothetical protein,ctg39_3_Cyanobactin_50_0,92.51,99.56,228
BHKFFO_01825 cyanobactin biosynthesis system PatB/AcyB/McaB family protein,"AFK79994.1_pirB_MicrocystisaeruginosaPCC7005_piricyclamide7005E1,piricyclamide7005E2,piricyclamide7005E3,piricyclamide7005E4",97.14,81.4,258
