Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
MPFDBK_00075 hypothetical protein,ctg34_24_Bartoloside-T1PKS_18_0,98.71,100,387
MPFDBK_00085 hypothetical protein,ctg34_23_Bartoloside-T1PKS_18_0,83.49,93.16,351
MPFDBK_00100 hypothetical protein,ctg34_23_Bartoloside-T1PKS_18_0,92.56,100,336
MPFDBK_00115 ATP-dependent sacrificial sulfur transferase LarE,ctg34_20_Bartoloside-T1PKS_18_0,97.04,100,810
MPFDBK_00250 polyketide synthase,ctg35_2_hglE-KS_45_0,98.09,100,2460
MPFDBK_00255 6-deoxyerythronolide-B synthase,ctg35_3_hglE-KS_45_0,98.09,100.02,5913
MPFDBK_00260 GTP-binding protein,ctg35_4_hglE-KS_45_0,98.85,100,954
MPFDBK_00265 class I SAM-dependent methyltransferase,ctg35_5_hglE-KS_45_0,97.97,100,885
MPFDBK_00270 metalloenzyme,ctg35_6_hglE-KS_45_0,98.93,100,840
MPFDBK_00275 Beta-barrel assembly-enhancing protease,ctg35_7_hglE-KS_45_0,98.93,100,933
MPFDBK_00280 hypothetical protein,ctg35_8_hglE-KS_45_0,99.31,71.06,819
MPFDBK_00285 aromatic ring-hydroxylating dioxygenase subunit alpha,ctg35_9_hglE-KS_45_0,98.1,100,1104
"MPFDBK_00880 3'(2'),5'-bisphosphate nucleotidase CysQ",ctg27_41_T1PKS-Terpene_11_0,96.35,100,876
MPFDBK_00885 GTPase,ctg27_40_T1PKS-Terpene_11_0,96.81,98.88,1872
MPFDBK_00890 hydrolase,ctg27_35_T1PKS-Terpene_11_0,97.51,97.23,867
MPFDBK_00895 phosphoadenosine phosphosulfate reductase,ctg27_34_T1PKS-Terpene_11_0,97.45,100,822
MPFDBK_00980 DUF2834 domain-containing protein,ctg13_13_Cyanobactin_64_0,97.97,100,639
MPFDBK_00985 hypothetical protein,ctg13_12_Cyanobactin_64_0,99.32,100,294
MPFDBK_00990 protein tyrosine phosphatase,ctg13_11_Cyanobactin_64_0,99.23,100,519
MPFDBK_00995 DNA-binding response regulator,ctg13_10_Cyanobactin_64_0,99.09,90.5,726
MPFDBK_01000 branched-chain amino acid ABC transporter permease,ctg13_9_Cyanobactin_64_0,98.03,100,1116
