Query_Name,Reference_Name,Identity_Score,Query_Coverage,Query_Length
IDJNMB_01105 Tnp-DNA-bind domain-containing protein,ctg115_1_Cyanobactin_90_0,93.24,90.94,309
IDJNMB_01430 DUF4351 domain-containing protein,ctg34_26_Bartoloside-T1PKS_18_0,92.32,99.56,915
IDJNMB_01435 Similar to tr|Q8YMI8|Q8YMI8,ctg34_26_Bartoloside-T1PKS_18_0,94.87,87.97,399
IDJNMB_01445 hypothetical protein,ctg34_24_Bartoloside-T1PKS_18_0,99.22,100,387
IDJNMB_01450 PEP-CTERM sorting domain-containing protein,ctg34_23_Bartoloside-T1PKS_18_0,86.6,89.18,795
IDJNMB_01465 ATP-dependent sacrificial sulfur transferase LarE,ctg34_20_Bartoloside-T1PKS_18_0,97.78,100,810
IDJNMB_01850 adenylyl-sulfate kinase,AAF00966.1_uma3_MicrocystisaeruginosaPCC7806_microcystinLR,97.12,100,1527
IDJNMB_01855 Putative restriction endonuclease,AAF00965.1_uma2_MicrocystisaeruginosaPCC7806_microcystinLR,93.46,100.35,564
IDJNMB_01860 FAD-dependent oxidoreductase,AAF00964.1_uma1_MicrocystisaeruginosaPCC7806_microcystinLR,97.56,100,2052
IDJNMB_02010 glycine cleavage system aminomethyltransferase GcvT,ctg34_19_Bartoloside-T1PKS_18_0,96.75,100,1107
IDJNMB_02015 NFACT N-terminal and middle domains,ctg34_5_Bartoloside-T1PKS_18_0,95.84,100,1731
IDJNMB_02020 hypothetical protein,ctg34_2_Bartoloside-T1PKS_18_0,95.42,100,240
IDJNMB_02420 reactive intermediate/imine deaminase,ctg39_13_Cyanobactin_50_0,98.97,100,390
IDJNMB_02425 DNA-directed RNA polymerase subunit gamma,ctg39_14_Cyanobactin_50_0,98.88,100,1881
IDJNMB_02700 hypothetical protein,ctg27_33_T1PKS-Terpene_11_0,93.76,100,465
IDJNMB_02705 ABC transporter permease,ctg27_32_T1PKS-Terpene_11_0,97.56,100,780
IDJNMB_03105 imidazole glycerol phosphate synthase subunit HisH,ctg13_7_Cyanobactin_64_0,97.5,100,639
IDJNMB_03110 ABC transporter ATP-binding protein,ctg13_8_Cyanobactin_64_0,96.55,100,753
IDJNMB_03115 branched-chain amino acid ABC transporter permease,ctg13_9_Cyanobactin_64_0,97.85,100,1116
IDJNMB_03120 DNA-binding response regulator,ctg13_10_Cyanobactin_64_0,97.56,100,657
IDJNMB_03125 protein tyrosine phosphatase,ctg13_11_Cyanobactin_64_0,97.69,100,519
IDJNMB_03130 hypothetical protein,ctg13_12_Cyanobactin_64_0,97.62,100,294
IDJNMB_03135 DUF2834 domain-containing protein,ctg13_13_Cyanobactin_64_0,97.03,100,639
IDJNMB_03305 adenylate cyclase,ctg5_21_RRE-containing_23_0,97.35,100,2298
IDJNMB_03315 YcaO domain-containing protein,ctg5_21_RRE-containing_23_0,95.31,100,192
IDJNMB_03970 BarH protein,ctg5_2_RRE-containing_23_0,90.51,90.24,1086
IDJNMB_03975 hypothetical protein,ctg5_3_RRE-containing_23_0,98.99,72.53,273
IDJNMB_03980 CopG family transcriptional regulator,ctg5_4_RRE-containing_23_0,100,100,255
IDJNMB_03985 hypothetical protein,ctg5_5_RRE-containing_23_0,98.83,79.17,216
IDJNMB_03995 hypothetical protein,ctg5_6_RRE-containing_23_0,100,100,408
IDJNMB_04000 hypothetical protein,ctg5_7_RRE-containing_23_0,100,100,411
IDJNMB_04005 Inclusion body protein,ctg5_8_RRE-containing_23_0,99.8,100,498
IDJNMB_04010 hypothetical protein,ctg5_12_RRE-containing_23_0,99.63,100,273
IDJNMB_04015 CopG family transcriptional regulator,ctg5_13_RRE-containing_23_0,99.66,100,291
IDJNMB_04020 GNAT family N-acetyltransferase,ctg5_14_RRE-containing_23_0,99.8,100,495
IDJNMB_04955 transglutaminase,ctg82_2_T3PKS-Merocyclophane_5_0,96.84,100,2313
IDJNMB_05160 glycogen debranching protein,ctg28_3_RiPP-like_84_0,96.19,100,210
IDJNMB_05165 Dolichyl-phosphate-mannose-protein mannosyltransferase,ctg28_2_RiPP-like_84_0,96.07,100,1680
IDJNMB_05485 glutathione peroxidase,ctg83_3_lanthipeptide_21_0,98.91,100,732
IDJNMB_05490 undecaprenyl-diphosphate phosphatase,ctg83_4_lanthipeptide_21_0,100,100,948
IDJNMB_05495 Putative alpha/beta hydrolase,ctg83_18_lanthipeptide_21_0,95.99,100,399
IDJNMB_05500 LPS biosynthesis choline kinase,ctg83_6_lanthipeptide_21_0,100,100,1170
IDJNMB_05505 hypothetical protein,ctg83_7_lanthipeptide_21_0,99.46,100,1104
IDJNMB_05510 hypothetical protein,ctg83_9_lanthipeptide_21_0,100,100,291
IDJNMB_05515 hypothetical protein,ctg83_10_lanthipeptide_21_0,100,100,363
IDJNMB_05520 hypothetical protein,ctg83_11_lanthipeptide_21_0,100,100,159
IDJNMB_05525 peptidylprolyl isomerase,ctg83_12_lanthipeptide_21_0,99.73,100,747
IDJNMB_05530 hemolysin D,ctg83_13_lanthipeptide_21_0,99.59,100,1695
IDJNMB_05535 peptidase C39,ctg83_14_lanthipeptide_21_0,99.82,100,2715
IDJNMB_05540 HTH-33 domain-containing protein,ctg83_15_lanthipeptide_21_0,100,100,579
IDJNMB_05545 PpiC domain-containing protein,ctg83_17_lanthipeptide_21_0,100,100,225
IDJNMB_05550 alpha/beta hydrolase,ctg83_18_lanthipeptide_21_0,97.23,88.46,858
IDJNMB_05560 ATP-dependent protease ATP-binding subunit ClpX,ctg83_19_lanthipeptide_21_0,98.95,100,1335
IDJNMB_05565 ATP-dependent Clp endopeptidase proteolytic subunit ClpP,ctg83_20_lanthipeptide_21_0,99.67,85.9,702
IDJNMB_05570 trigger factor,ctg83_21_lanthipeptide_21_0,99.93,100,1395
IDJNMB_05575 aspartate-semialdehyde dehydrogenase,ctg83_22_lanthipeptide_21_0,98.94,100,1038
IDJNMB_05580 4-hydroxy-tetrahydrodipicolinate synthase,ctg83_23_lanthipeptide_21_0,98.99,100,891
IDJNMB_05585 ribonuclease J,ctg83_24_lanthipeptide_21_0,99.43,100,1749
IDJNMB_05590 nickel pincer cofactor biosynthesis protein LarB,ctg83_25_lanthipeptide_21_0,100,100,771
IDJNMB_05595 1-deoxy-D-xylulose-5-phosphate synthase,ctg83_26_lanthipeptide_21_0,99.93,76.77,1911
IDJNMB_05910 tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,ctg1_9_samp_4305_554341_lanthipeptide-class-v,73.45,89.05,1908
IDJNMB_06350 hypothetical protein,ctg36_1_NRPS-like_34_0,92.11,79.17,96
IDJNMB_07390 allophycocyanin subunit beta,ctg16_4_samp_4380_82358_NRPS-like,82.38,100.41,486
IDJNMB_08910 Cytoplasmic protein,ctg82_34_T3PKS-Merocyclophane_5_0,92.68,99.05,951
IDJNMB_09075 CHAT domain-containing protein,ctg44_18_1-heptadecene_20_0,96.05,95.41,3399
IDJNMB_09080 S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,ctg44_17_1-heptadecene_20_0,98.74,100,1110
IDJNMB_09305 2TM domain-containing protein,ctg71_11_T1PKS_51_0,98.43,100,255
IDJNMB_09310 DUF3181 domain-containing protein,ctg71_10_T1PKS_51_0,97.36,100,303
IDJNMB_09315 alanine dehydrogenase,ctg71_9_T1PKS_51_0,96.69,100,1086
IDJNMB_09320 restriction endonuclease,ctg71_8_T1PKS_51_0,98.59,100,780
IDJNMB_09325 lysine--tRNA ligase,ctg71_7_T1PKS_51_0,98.44,100,1605
