Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_04850|LE19-195	ALDGEK_07295	99.62	100.00	531
BHKFFO_08655|LE19-195	ALDGEK_06305	94.52	100.00	693
BHKFFO_08660|LE19-195	ALDGEK_06300	95.85	99.18	243
BHKFFO_08665|LE19-195	ALDGEK_06295	93.22	100.00	339
BHKFFO_08670|LE19-195	ALDGEK_06290	97.21	100.00	933
BHKFFO_08675|LE19-195	ALDGEK_06285	96.79	100.00	1431
BHKFFO_08680|LE19-195	ALDGEK_06280	96.48	100.04	2781
BHKFFO_08685|LE19-195	ALDGEK_06275	96.17	100.00	1800
BHKFFO_08690|LE19-195	ALDGEK_06270	97.39	100.00	537
BHKFFO_08700|LE19-195	ALDGEK_06265	95.66	100.00	783
BHKFFO_08705|LE19-195	ALDGEK_06260	95.10	74.15	936
BHKFFO_08710|LE19-195	ALDGEK_06250	97.17	100.00	2928
BHKFFO_08715|LE19-195	ALDGEK_06245	95.70	99.90	954
BHKFFO_13445|LE19-195	ALDGEK_03390	97.15	100.00	876
BHKFFO_13450|LE19-195	ALDGEK_03385	97.60	100.00	1872
BHKFFO_01885|LE19-195	Unmatched	0.0	0.0	0
