Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_01885|LE19-195	GLFEAL_13025	96.73	100.00	306
BHKFFO_04850|LE19-195	GLFEAL_17425	98.49	100.00	531
BHKFFO_08655|LE19-195	GLFEAL_20810	95.53	100.00	693
BHKFFO_08660|LE19-195	GLFEAL_20805	97.12	100.00	243
BHKFFO_08665|LE19-195	GLFEAL_17775	95.28	100.00	339
BHKFFO_08670|LE19-195	GLFEAL_17770	98.93	100.00	933
BHKFFO_08675|LE19-195	GLFEAL_17765	98.81	100.00	1431
BHKFFO_08680|LE19-195	GLFEAL_17760	97.48	100.00	2781
BHKFFO_08685|LE19-195	GLFEAL_17755	96.61	100.00	1800
BHKFFO_08690|LE19-195	GLFEAL_17750	97.77	100.00	537
BHKFFO_08700|LE19-195	GLFEAL_13570	96.55	100.00	783
BHKFFO_08705|LE19-195	GLFEAL_13565	93.40	100.32	936
BHKFFO_08710|LE19-195	GLFEAL_13560	97.54	100.00	2928
BHKFFO_08715|LE19-195	GLFEAL_13555	96.96	100.00	954
BHKFFO_13445|LE19-195	GLFEAL_20560	98.06	100.00	876
BHKFFO_13450|LE19-195	GLFEAL_20565	97.76	100.00	1872
