Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_04850|LE19-195	FKFHLE_07135	99.62	100.00	531
BHKFFO_08655|LE19-195	FKFHLE_04185	96.25	100.00	693
BHKFFO_08660|LE19-195	FKFHLE_04180	95.47	100.00	243
BHKFFO_08665|LE19-195	FKFHLE_04155	92.63	100.00	339
BHKFFO_08670|LE19-195	FKFHLE_04150	97.21	100.00	933
BHKFFO_08675|LE19-195	FKFHLE_04145	97.06	100.00	1431
BHKFFO_08680|LE19-195	FKFHLE_04140	96.59	100.04	2781
BHKFFO_08685|LE19-195	FKFHLE_04135	96.00	100.00	1800
BHKFFO_08690|LE19-195	FKFHLE_04130	97.39	100.00	537
BHKFFO_08700|LE19-195	FKFHLE_04125	96.17	100.00	783
BHKFFO_08710|LE19-195	FKFHLE_04120	97.20	100.00	2928
BHKFFO_08715|LE19-195	FKFHLE_04115	96.85	99.90	954
BHKFFO_13445|LE19-195	FKFHLE_03635	98.52	100.00	876
BHKFFO_13450|LE19-195	FKFHLE_03630	98.02	99.79	1872
BHKFFO_01885|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_08705|LE19-195	Unmatched	0.0	0.0	0
