Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_01885|LE19-195	BHKFFO_01885	100.00	100.00	306
BHKFFO_04850|LE19-195	BHKFFO_04850	100.00	100.00	531
BHKFFO_08655|LE19-195	BHKFFO_08655	100.00	100.00	693
BHKFFO_08660|LE19-195	BHKFFO_08660	100.00	100.00	243
BHKFFO_08665|LE19-195	BHKFFO_08665	100.00	100.00	339
BHKFFO_08670|LE19-195	BHKFFO_08670	100.00	100.00	933
BHKFFO_08675|LE19-195	BHKFFO_08675	100.00	100.00	1431
BHKFFO_08680|LE19-195	BHKFFO_08680	100.00	100.00	2781
BHKFFO_08685|LE19-195	BHKFFO_08685	100.00	100.00	1800
BHKFFO_08690|LE19-195	BHKFFO_08690	100.00	100.00	537
BHKFFO_08700|LE19-195	BHKFFO_08700	100.00	100.00	783
BHKFFO_08705|LE19-195	BHKFFO_08705	100.00	100.00	936
BHKFFO_08710|LE19-195	BHKFFO_08710	100.00	100.00	2928
BHKFFO_08715|LE19-195	BHKFFO_08715	100.00	100.00	954
BHKFFO_13445|LE19-195	BHKFFO_13445	100.00	100.00	876
BHKFFO_13450|LE19-195	BHKFFO_13450	100.00	100.00	1872
