Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_01780|LE19-195	JAMHJB_17850	97.95	100.00	876
BHKFFO_01785|LE19-195	JAMHJB_17845	98.82	100.00	1359
BHKFFO_01795|LE19-195	JAMHJB_05465	97.01	100.00	201
BHKFFO_01800|LE19-195	JAMHJB_05460	96.32	100.00	408
BHKFFO_01805|LE19-195	JAMHJB_05455	96.39	100.00	1026
BHKFFO_16575|LE19-195	JAMHJB_06590	97.12	100.00	1182
BHKFFO_16580|LE19-195	JAMHJB_06595	99.07	100.00	642
BHKFFO_16585|LE19-195	JAMHJB_06600	98.30	100.00	411
BHKFFO_16590|LE19-195	JAMHJB_06605	98.33	100.00	600
BHKFFO_17605|LE19-195	JAMHJB_15070	98.94	100.00	1881
BHKFFO_17610|LE19-195	JAMHJB_15075	100.00	100.00	390
BHKFFO_01775|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_01790|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_01810|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_01815|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_01820|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_01825|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_16570|LE19-195	Unmatched	0.0	0.0	0
