Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_12805|LE19-114	JMPPHP_14820	95.83	100.00	144
OCDKLD_12815|LE19-114	JMPPHP_14825	99.65	98.26	288
OCDKLD_12820|LE19-114	JMPPHP_14830	96.41	76.58	2037
OCDKLD_12835|LE19-114	JMPPHP_14840	98.85	100.00	867
OCDKLD_12840|LE19-114	JMPPHP_14845	98.00	100.00	1002
OCDKLD_12855|LE19-114	JMPPHP_15030	98.76	100.00	483
OCDKLD_12860|LE19-114	JMPPHP_15035	99.01	100.00	810
OCDKLD_12875|LE19-114	JMPPHP_00410	99.27	100.06	1641
OCDKLD_12880|LE19-114	JMPPHP_00415	99.18	100.00	366
OCDKLD_12885|LE19-114	JMPPHP_00420	99.81	100.00	531
OCDKLD_12895|LE19-114	JMPPHP_08405	98.27	100.00	1212
OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_12845|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_12890|LE19-114	Unmatched	0.0	0.0	0
