Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_12815|LE19-114	IOJBKL_22280	98.59	98.26	288
OCDKLD_12835|LE19-114	IOJBKL_20345	97.00	100.00	867
OCDKLD_12840|LE19-114	IOJBKL_20350	98.00	100.00	1002
OCDKLD_12845|LE19-114	IOJBKL_20355	97.43	100.00	1437
OCDKLD_12855|LE19-114	IOJBKL_23270	96.48	100.00	483
OCDKLD_12860|LE19-114	IOJBKL_23290	95.92	99.75	810
OCDKLD_12875|LE19-114	IOJBKL_20095	93.11	100.00	1641
OCDKLD_12880|LE19-114	IOJBKL_01625	93.72	100.00	366
OCDKLD_12885|LE19-114	IOJBKL_01630	92.29	100.19	531
OCDKLD_12890|LE19-114	IOJBKL_01635	89.30	100.75	2661
OCDKLD_12895|LE19-114	IOJBKL_01640	97.03	100.00	1212
OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_12820|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
