Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_12805|LE19-114	ALDGEK_05335	95.83	100.0	144
LE17-10A	OCDKLD_12815|LE19-114	ALDGEK_05340	99.65	98.26	288
LE17-10A	OCDKLD_12820|LE19-114	ALDGEK_05345	94.39	101.47	2037
LE17-10A	OCDKLD_12835|LE19-114	ALDGEK_05355	98.85	100.0	867
LE17-10A	OCDKLD_12840|LE19-114	ALDGEK_05360	98.0	100.0	1002
LE17-10A	OCDKLD_12845|LE19-114	ALDGEK_05365	97.91	100.0	1437
LE17-10A	OCDKLD_12855|LE19-114	ALDGEK_05375	98.76	100.0	483
LE17-10A	OCDKLD_12860|LE19-114	ALDGEK_05380	99.01	100.0	810
LE17-10A	OCDKLD_12875|LE19-114	ALDGEK_05390	99.27	100.06	1641
LE17-10A	OCDKLD_12880|LE19-114	ALDGEK_05395	99.18	100.0	366
LE17-10A	OCDKLD_12885|LE19-114	ALDGEK_05400	99.81	100.0	531
LE17-10A	OCDKLD_12890|LE19-114	ALDGEK_05405	98.99	100.0	2661
LE17-10A	OCDKLD_12895|LE19-114	ALDGEK_05410	98.27	100.0	1212
LE17-10A	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_12815|LE19-114	EIDGHK_03350	97.53	98.26	288
LE17-20C	OCDKLD_12820|LE19-114	EIDGHK_03345	91.68	72.61	2037
LE17-20C	OCDKLD_12835|LE19-114	EIDGHK_17065	97.81	100.0	867
LE17-20C	OCDKLD_12840|LE19-114	EIDGHK_17070	98.3	100.0	1002
LE17-20C	OCDKLD_12845|LE19-114	EIDGHK_17075	97.98	100.0	1437
LE17-20C	OCDKLD_12855|LE19-114	EIDGHK_17085	97.72	100.0	483
LE17-20C	OCDKLD_12860|LE19-114	EIDGHK_17090	96.05	100.0	810
LE17-20C	OCDKLD_12875|LE19-114	EIDGHK_12810	92.61	98.11	1641
LE17-20C	OCDKLD_12880|LE19-114	EIDGHK_12825	90.71	100.0	366
LE17-20C	OCDKLD_12885|LE19-114	EIDGHK_12830	90.2	86.44	531
LE17-20C	OCDKLD_12890|LE19-114	EIDGHK_12835	87.52	71.97	2661
LE17-20C	OCDKLD_12895|LE19-114	EIDGHK_12840	95.72	98.27	1212
LE17-20C	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_12815|LE19-114	HENFNN_00555	96.82	98.26	288
LE18-22	OCDKLD_12820|LE19-114	HENFNN_00560	95.55	101.47	2037
LE18-22	OCDKLD_12835|LE19-114	HENFNN_15105	97.92	100.0	867
LE18-22	OCDKLD_12840|LE19-114	HENFNN_15100	98.0	100.0	1002
LE18-22	OCDKLD_12845|LE19-114	HENFNN_15095	97.49	100.0	1437
LE18-22	OCDKLD_12855|LE19-114	HENFNN_15085	97.52	100.0	483
LE18-22	OCDKLD_12860|LE19-114	HENFNN_15080	96.3	100.0	810
LE18-22	OCDKLD_12875|LE19-114	HENFNN_17005	93.05	100.0	1641
LE18-22	OCDKLD_12880|LE19-114	HENFNN_17020	93.99	100.0	366
LE18-22	OCDKLD_12885|LE19-114	HENFNN_17025	92.11	100.19	531
LE18-22	OCDKLD_12890|LE19-114	HENFNN_17030	89.85	100.38	2661
LE18-22	OCDKLD_12895|LE19-114	HENFNN_17035	96.7	100.0	1212
LE18-22	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_12815|LE19-114	PGKGJD_09160	96.47	98.26	288
LE19-10	OCDKLD_12820|LE19-114	PGKGJD_09155	92.96	80.9	2037
LE19-10	OCDKLD_12830|LE19-114	PGKGJD_23815	98.23	100.0	339
LE19-10	OCDKLD_12835|LE19-114	PGKGJD_23810	98.04	100.0	867
LE19-10	OCDKLD_12840|LE19-114	PGKGJD_23805	97.5	100.0	1002
LE19-10	OCDKLD_12845|LE19-114	PGKGJD_23800	96.59	100.07	1437
LE19-10	OCDKLD_12855|LE19-114	PGKGJD_23785	97.1	100.0	483
LE19-10	OCDKLD_12860|LE19-114	PGKGJD_23780	96.05	100.0	810
LE19-10	OCDKLD_12875|LE19-114	PGKGJD_23765	91.47	100.06	1641
LE19-10	OCDKLD_12880|LE19-114	PGKGJD_23745	93.44	100.0	366
LE19-10	OCDKLD_12885|LE19-114	PGKGJD_23740	91.92	100.19	531
LE19-10	OCDKLD_12890|LE19-114	PGKGJD_19685	90.23	100.38	2661
LE19-10	OCDKLD_12895|LE19-114	PGKGJD_19690	96.95	100.0	1212
LE19-10	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE19-114	OCDKLD_12805|LE19-114	OCDKLD_12805	100.0	100.0	144
LE19-114	OCDKLD_12815|LE19-114	OCDKLD_12815	100.0	100.0	288
LE19-114	OCDKLD_12820|LE19-114	OCDKLD_12820	100.0	100.0	2037
LE19-114	OCDKLD_12830|LE19-114	OCDKLD_12830	100.0	100.0	339
LE19-114	OCDKLD_12835|LE19-114	OCDKLD_12835	100.0	100.0	867
LE19-114	OCDKLD_12840|LE19-114	OCDKLD_12840	100.0	100.0	1002
LE19-114	OCDKLD_12845|LE19-114	OCDKLD_12845	100.0	100.0	1437
LE19-114	OCDKLD_12855|LE19-114	OCDKLD_12855	100.0	100.0	483
LE19-114	OCDKLD_12860|LE19-114	OCDKLD_12860	100.0	100.0	810
LE19-114	OCDKLD_12875|LE19-114	OCDKLD_12875	100.0	100.0	1641
LE19-114	OCDKLD_12880|LE19-114	OCDKLD_12880	100.0	100.0	366
LE19-114	OCDKLD_12885|LE19-114	OCDKLD_12885	100.0	100.0	531
LE19-114	OCDKLD_12890|LE19-114	OCDKLD_12890	100.0	100.0	2661
LE19-114	OCDKLD_12895|LE19-114	OCDKLD_12895	100.0	100.0	1212
LE19-12	OCDKLD_12815|LE19-114	GMBOIL_21380	98.94	98.26	288
LE19-12	OCDKLD_12835|LE19-114	GMBOIL_21970	97.35	100.0	867
LE19-12	OCDKLD_12840|LE19-114	GMBOIL_21965	97.9	100.0	1002
LE19-12	OCDKLD_12855|LE19-114	GMBOIL_19750	98.14	100.0	483
LE19-12	OCDKLD_12860|LE19-114	GMBOIL_19755	96.54	100.0	810
LE19-12	OCDKLD_12875|LE19-114	GMBOIL_19765	98.05	100.12	1641
LE19-12	OCDKLD_12880|LE19-114	GMBOIL_19775	95.36	100.0	366
LE19-12	OCDKLD_12885|LE19-114	GMBOIL_04480	95.48	100.0	531
LE19-12	OCDKLD_12890|LE19-114	GMBOIL_04485	94.1	100.0	2661
LE19-12	OCDKLD_12895|LE19-114	GMBOIL_04490	96.7	100.0	1212
LE19-12	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_12820|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_12845|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_12815|LE19-114	IDJNMB_02885	98.23	98.26	288
LE19-13	OCDKLD_12835|LE19-114	IDJNMB_03880	97.23	100.0	867
LE19-13	OCDKLD_12840|LE19-114	IDJNMB_03885	98.5	100.0	1002
LE19-13	OCDKLD_12845|LE19-114	IDJNMB_03890	97.56	100.0	1437
LE19-13	OCDKLD_12855|LE19-114	IDJNMB_03900	97.93	100.0	483
LE19-13	OCDKLD_12860|LE19-114	IDJNMB_03905	98.15	100.0	810
LE19-13	OCDKLD_12875|LE19-114	IDJNMB_03925	97.69	100.06	1641
LE19-13	OCDKLD_12880|LE19-114	IDJNMB_03930	95.36	100.0	366
LE19-13	OCDKLD_12885|LE19-114	IDJNMB_03935	93.49	101.32	531
LE19-13	OCDKLD_12890|LE19-114	IDJNMB_03940	95.83	100.04	2661
LE19-13	OCDKLD_12895|LE19-114	IDJNMB_03945	96.04	100.0	1212
LE19-13	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_12820|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_12815|LE19-114	FLBHPM_21135	98.94	98.26	288
LE19-131	OCDKLD_12820|LE19-114	FLBHPM_19790	95.09	81.05	2037
LE19-131	OCDKLD_12835|LE19-114	FLBHPM_19805	97.12	100.0	867
LE19-131	OCDKLD_12840|LE19-114	FLBHPM_19810	98.6	100.0	1002
LE19-131	OCDKLD_12845|LE19-114	FLBHPM_19815	97.56	100.0	1437
LE19-131	OCDKLD_12855|LE19-114	FLBHPM_19825	97.93	100.0	483
LE19-131	OCDKLD_12860|LE19-114	FLBHPM_19830	97.53	100.0	810
LE19-131	OCDKLD_12875|LE19-114	FLBHPM_19295	96.62	99.02	1641
LE19-131	OCDKLD_12885|LE19-114	FLBHPM_19300	93.03	100.0	531
LE19-131	OCDKLD_12895|LE19-114	FLBHPM_19310	98.93	100.0	1212
LE19-131	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_12880|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_12890|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12815|LE19-114	BHKFFO_06380	98.59	98.26	288
LE19-195	OCDKLD_12820|LE19-114	BHKFFO_14785	91.81	86.94	2037
LE19-195	OCDKLD_12805|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12835|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12840|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12845|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12855|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12860|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12875|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12880|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12885|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12890|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_12895|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_12805|LE19-114	JMPPHP_14820	95.83	100.0	144
LE19-196	OCDKLD_12815|LE19-114	JMPPHP_14825	99.65	98.26	288
LE19-196	OCDKLD_12820|LE19-114	JMPPHP_14830	96.41	76.58	2037
LE19-196	OCDKLD_12835|LE19-114	JMPPHP_14840	98.85	100.0	867
LE19-196	OCDKLD_12840|LE19-114	JMPPHP_14845	98.0	100.0	1002
LE19-196	OCDKLD_12855|LE19-114	JMPPHP_15030	98.76	100.0	483
LE19-196	OCDKLD_12860|LE19-114	JMPPHP_15035	99.01	100.0	810
LE19-196	OCDKLD_12875|LE19-114	JMPPHP_00410	99.27	100.06	1641
LE19-196	OCDKLD_12880|LE19-114	JMPPHP_00415	99.18	100.0	366
LE19-196	OCDKLD_12885|LE19-114	JMPPHP_00420	99.81	100.0	531
LE19-196	OCDKLD_12895|LE19-114	JMPPHP_08405	98.27	100.0	1212
LE19-196	OCDKLD_12830|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_12845|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_12890|LE19-114	Unmatched	0.0	0.0	0
LE19-197	OCDKLD_12815|LE19-114	KBOODB_23215	98.94	98.26	288
LE19-197	OCDKLD_12820|LE19-114	KBOODB_23220	94.12	81.0	2037
LE19-197	OCDKLD_12835|LE19-114	KBOODB_23225	97.35	100.0	867
LE19-197	OCDKLD_12840|LE19-114	KBOODB_23230	97.9	100.0	1002
LE19-197	OCDKLD_12845|LE19-114	KBOODB_23235	97.36	100.0	1437
LE19-197	OCDKLD_12855|LE19-114	KBOODB_23250	98.14	100.0	483
LE19-197	OCDKLD_12860|LE19-114	KBOODB_23255	96.54	100.0	810
LE19-197	OCDKLD_12875|LE19-114	KBOODB_23265	98.05	100.12	1641
LE19-197	OCDKLD_12880|LE19-114	KBOODB_23275	95.36	100.0	366
LE19-197	OCDKLD_12885|LE19-114	KBOODB_02250	95.48	100.0	531
LE19-197	OCDKLD_12890|LE19-114	KBOODB_02245	94.1	100.0	2661
