Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_05330|LE19-195	EIDGHK_06910	91.01	99.47	570
BHKFFO_05340|LE19-195	EIDGHK_06900	93.86	97.31	669
BHKFFO_05350|LE19-195	EIDGHK_06915	96.93	100.00	261
BHKFFO_05355|LE19-195	EIDGHK_11260	96.56	100.00	639
BHKFFO_05360|LE19-195	EIDGHK_11265	96.68	100.00	753
BHKFFO_05365|LE19-195	EIDGHK_11270	98.03	100.00	1116
BHKFFO_05370|LE19-195	EIDGHK_11275	99.09	100.00	657
BHKFFO_05375|LE19-195	EIDGHK_11280	99.23	100.00	519
BHKFFO_05380|LE19-195	EIDGHK_11285	99.32	100.00	294
BHKFFO_05385|LE19-195	EIDGHK_11290	97.97	100.00	639
BHKFFO_05325|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_05335|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_05345|LE19-195	Unmatched	0.0	0.0	0
