Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_02610|LE19-12	GLFEAL_07785	98.60	100.00	429
GMBOIL_04180|LE19-12	GLFEAL_07760	99.02	100.00	204
GMBOIL_04190|LE19-12	GLFEAL_07750	100.00	100.00	366
GMBOIL_05660|LE19-12	GLFEAL_07805	98.75	100.00	240
GMBOIL_08475|LE19-12	GLFEAL_07735	98.92	92.04	201
GMBOIL_08480|LE19-12	GLFEAL_07740	100.00	100.00	369
GMBOIL_08485|LE19-12	GLFEAL_07745	100.00	100.00	276
GMBOIL_18595|LE19-12	GLFEAL_07730	100.00	100.00	309
GMBOIL_18600|LE19-12	GLFEAL_07725	100.00	99.58	240
GMBOIL_19660|LE19-12	GLFEAL_07790	99.46	100.00	186
GMBOIL_19665|LE19-12	GLFEAL_07795	98.64	100.00	513
GMBOIL_19670|LE19-12	GLFEAL_07800	96.32	100.00	489
