Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_01970|LE19-84	ALDGEK_06315	97.21	100.0	573
LE17-10A	FMDALA_01975|LE19-84	ALDGEK_06320	97.58	97.09	894
LE17-10A	FMDALA_09375|LE19-84	ALDGEK_07295	93.7	100.0	651
LE17-10A	FMDALA_15580|LE19-84	ALDGEK_06305	91.1	99.48	192
LE17-10A	FMDALA_15585|LE19-84	ALDGEK_06300	97.93	99.18	243
LE17-10A	FMDALA_15595|LE19-84	ALDGEK_06290	98.07	100.0	933
LE17-10A	FMDALA_15600|LE19-84	ALDGEK_06285	96.44	100.07	1431
LE17-10A	FMDALA_17410|LE19-84	ALDGEK_08125	96.79	100.0	780
LE17-10A	FMDALA_17415|LE19-84	ALDGEK_08120	92.04	100.0	465
LE17-10A	FMDALA_17420|LE19-84	ALDGEK_03365	97.57	100.0	822
LE17-10A	FMDALA_17425|LE19-84	ALDGEK_03370	97.15	100.0	843
LE17-10A	FMDALA_17450|LE19-84	ALDGEK_03385	96.95	99.79	1872
LE17-10A	FMDALA_17455|LE19-84	ALDGEK_03390	97.61	100.11	876
LE17-10A	FMDALA_22125|LE19-84	ALDGEK_06280	96.26	100.04	2781
LE17-10A	FMDALA_22130|LE19-84	ALDGEK_06275	96.06	100.0	1800
LE17-10A	FMDALA_22135|LE19-84	ALDGEK_06270	97.77	100.0	537
LE17-10A	FMDALA_22140|LE19-84	ALDGEK_06265	98.08	100.0	783
LE17-10A	FMDALA_22145|LE19-84	ALDGEK_06260	95.39	74.15	936
LE17-10A	FMDALA_22150|LE19-84	ALDGEK_06250	97.75	100.0	2928
LE17-10A	FMDALA_22155|LE19-84	ALDGEK_06245	97.8	99.9	954
LE17-10A	FMDALA_15590|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_15605|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17430|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17435|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17440|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_09375|LE19-84	EIDGHK_10455	93.39	100.0	651
