Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_01970|LE19-84	ALDGEK_06315	97.21	100.00	573
FMDALA_01975|LE19-84	ALDGEK_06320	97.58	97.09	894
FMDALA_09375|LE19-84	ALDGEK_07295	93.70	100.00	651
FMDALA_15580|LE19-84	ALDGEK_06305	91.10	99.48	192
FMDALA_15585|LE19-84	ALDGEK_06300	97.93	99.18	243
FMDALA_15595|LE19-84	ALDGEK_06290	98.07	100.00	933
FMDALA_15600|LE19-84	ALDGEK_06285	96.44	100.07	1431
FMDALA_17410|LE19-84	ALDGEK_08125	96.79	100.00	780
FMDALA_17415|LE19-84	ALDGEK_08120	92.04	100.00	465
FMDALA_17420|LE19-84	ALDGEK_03365	97.57	100.00	822
FMDALA_17425|LE19-84	ALDGEK_03370	97.15	100.00	843
FMDALA_17450|LE19-84	ALDGEK_03385	96.95	99.79	1872
FMDALA_17455|LE19-84	ALDGEK_03390	97.61	100.11	876
FMDALA_22125|LE19-84	ALDGEK_06280	96.26	100.04	2781
FMDALA_22130|LE19-84	ALDGEK_06275	96.06	100.00	1800
FMDALA_22135|LE19-84	ALDGEK_06270	97.77	100.00	537
FMDALA_22140|LE19-84	ALDGEK_06265	98.08	100.00	783
FMDALA_22145|LE19-84	ALDGEK_06260	95.39	74.15	936
FMDALA_22150|LE19-84	ALDGEK_06250	97.75	100.00	2928
FMDALA_22155|LE19-84	ALDGEK_06245	97.80	99.90	954
FMDALA_15590|LE19-84	Unmatched	0.0	0.0	0
FMDALA_15605|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17430|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17435|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17440|LE19-84	Unmatched	0.0	0.0	0
