Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_01970|LE19-84	FKFHLE_04190	96.68	100.00	573
FMDALA_09375|LE19-84	FKFHLE_07135	93.70	100.00	651
FMDALA_15580|LE19-84	FKFHLE_04185	96.34	99.48	192
FMDALA_15585|LE19-84	FKFHLE_04180	98.35	100.00	243
FMDALA_15590|LE19-84	FKFHLE_04155	96.23	100.00	477
FMDALA_15595|LE19-84	FKFHLE_04150	98.29	100.00	933
FMDALA_15600|LE19-84	FKFHLE_04145	97.00	100.00	1431
FMDALA_17410|LE19-84	FKFHLE_10510	96.41	100.00	780
FMDALA_17415|LE19-84	FKFHLE_10515	92.69	100.00	465
FMDALA_17420|LE19-84	FKFHLE_03610	97.81	100.00	822
FMDALA_17425|LE19-84	FKFHLE_03615	96.68	100.00	843
FMDALA_17435|LE19-84	FKFHLE_03620	98.63	81.11	180
FMDALA_17450|LE19-84	FKFHLE_03630	97.22	100.00	1872
FMDALA_17455|LE19-84	FKFHLE_03635	97.03	100.00	876
FMDALA_22125|LE19-84	FKFHLE_04140	96.62	100.04	2781
FMDALA_22130|LE19-84	FKFHLE_04135	96.11	100.00	1800
FMDALA_22135|LE19-84	FKFHLE_04130	98.32	100.00	537
FMDALA_22140|LE19-84	FKFHLE_04125	98.72	100.00	783
FMDALA_22150|LE19-84	FKFHLE_04120	97.75	100.03	2928
FMDALA_22155|LE19-84	FKFHLE_04115	96.96	99.90	954
FMDALA_01975|LE19-84	Unmatched	0.0	0.0	0
FMDALA_15605|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17430|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17440|LE19-84	Unmatched	0.0	0.0	0
FMDALA_22145|LE19-84	Unmatched	0.0	0.0	0
