Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_05585|LE19-195	ALDGEK_10110	96.6	99.8	501
LE17-10A	BHKFFO_05590|LE19-195	ALDGEK_10105	95.88	100.06	1746
LE17-10A	BHKFFO_05600|LE19-195	ALDGEK_10095	95.97	100.0	273
LE17-20C	BHKFFO_05585|LE19-195	EIDGHK_02025	97.4	99.8	501
LE17-20C	BHKFFO_05590|LE19-195	EIDGHK_21420	96.74	100.0	1746
LE17-20C	BHKFFO_05600|LE19-195	EIDGHK_21410	98.17	100.0	273
LE18-22	BHKFFO_05585|LE19-195	HENFNN_06520	100.0	100.0	501
LE18-22	BHKFFO_05590|LE19-195	HENFNN_06515	99.26	100.0	1746
LE18-22	BHKFFO_05600|LE19-195	HENFNN_06505	98.53	100.0	273
LE19-10	BHKFFO_05585|LE19-195	PGKGJD_22370	99.8	100.0	501
LE19-10	BHKFFO_05590|LE19-195	PGKGJD_22365	98.34	100.0	1746
LE19-10	BHKFFO_05600|LE19-195	PGKGJD_22355	96.34	100.0	273
LE19-114	BHKFFO_05585|LE19-195	OCDKLD_02010	97.2	99.8	501
LE19-114	BHKFFO_05590|LE19-195	OCDKLD_02005	95.42	100.06	1746
LE19-114	BHKFFO_05600|LE19-195	OCDKLD_01995	95.97	100.0	273
LE19-12	BHKFFO_05585|LE19-195	GMBOIL_09390	98.2	99.8	501
LE19-12	BHKFFO_05590|LE19-195	GMBOIL_09395	96.16	100.0	1746
LE19-12	BHKFFO_05600|LE19-195	GMBOIL_09405	96.7	100.0	273
LE19-13	BHKFFO_05585|LE19-195	IDJNMB_16410	97.6	99.8	501
LE19-13	BHKFFO_05590|LE19-195	IDJNMB_16415	95.36	100.0	1746
LE19-13	BHKFFO_05600|LE19-195	IDJNMB_16425	95.97	100.0	273
LE19-131	BHKFFO_05585|LE19-195	FLBHPM_10530	97.2	99.8	501
LE19-131	BHKFFO_05590|LE19-195	FLBHPM_10535	95.48	100.0	1746
LE19-131	BHKFFO_05600|LE19-195	FLBHPM_10545	95.24	100.0	273
LE19-195	BHKFFO_05585|LE19-195	BHKFFO_05585	100.0	100.0	501
LE19-195	BHKFFO_05590|LE19-195	BHKFFO_05590	100.0	100.0	1746
LE19-195	BHKFFO_05600|LE19-195	BHKFFO_05600	100.0	100.0	273
LE19-196	BHKFFO_05585|LE19-195	JMPPHP_03440	96.6	99.8	501
LE19-196	BHKFFO_05590|LE19-195	JMPPHP_03435	95.88	100.06	1746
LE19-196	BHKFFO_05600|LE19-195	JMPPHP_03425	95.97	100.0	273
LE19-197	BHKFFO_05585|LE19-195	KBOODB_08850	98.2	99.8	501
LE19-197	BHKFFO_05590|LE19-195	KBOODB_08845	96.16	100.0	1746
LE19-197	BHKFFO_05600|LE19-195	KBOODB_08835	96.7	100.0	273
LE19-251	BHKFFO_05585|LE19-195	IHLHBL_19485	99.8	100.0	501
LE19-251	BHKFFO_05590|LE19-195	IHLHBL_19480	98.34	100.0	1746
LE19-251	BHKFFO_05600|LE19-195	IHLHBL_19470	96.34	100.0	273
LE19-281	BHKFFO_05585|LE19-195	HOOJMB_12805	99.8	100.0	501
LE19-281	BHKFFO_05590|LE19-195	HOOJMB_10780	98.13	76.46	1746
LE19-281	BHKFFO_05600|LE19-195	HOOJMB_10790	96.34	100.0	273
LE19-338	BHKFFO_05585|LE19-195	IJGFIK_03010	99.2	100.0	501
LE19-338	BHKFFO_05600|LE19-195	IJGFIK_00305	98.53	100.0	273
LE19-338	BHKFFO_05590|LE19-195	Unmatched	0.0	0.0	0
LE19-388	BHKFFO_05585|LE19-195	KAKDBB_08410	99.2	100.0	501
LE19-388	BHKFFO_05590|LE19-195	KAKDBB_08415	98.17	100.0	1746
LE19-388	BHKFFO_05600|LE19-195	KAKDBB_08425	98.53	100.0	273
LE19-4	BHKFFO_05585|LE19-195	FPMLKI_04725	96.6	99.8	501
LE19-4	BHKFFO_05590|LE19-195	FPMLKI_04720	95.88	100.06	1746
LE19-4	BHKFFO_05600|LE19-195	FPMLKI_04710	95.97	100.0	273
LE19-41	BHKFFO_05585|LE19-195	GLFEAL_25685	99.8	100.0	501
LE19-41	BHKFFO_05590|LE19-195	GLFEAL_25690	98.57	100.0	1746
LE19-41	BHKFFO_05600|LE19-195	GLFEAL_25700	96.34	100.0	273
LE19-55	BHKFFO_05585|LE19-195	JGHBBJ_19280	97.6	99.8	501
LE19-55	BHKFFO_05590|LE19-195	JGHBBJ_19285	95.76	100.0	1746
LE19-55	BHKFFO_05600|LE19-195	JGHBBJ_19295	95.97	100.0	273
LE19-59	BHKFFO_05585|LE19-195	GOKBEH_22485	99.8	100.0	501
LE19-59	BHKFFO_05590|LE19-195	GOKBEH_15480	98.57	100.0	1746
LE19-59	BHKFFO_05600|LE19-195	GOKBEH_15470	96.34	100.0	273
LE19-8	BHKFFO_05585|LE19-195	MPFDBK_09125	97.4	99.8	501
LE19-8	BHKFFO_05590|LE19-195	MPFDBK_09130	96.74	100.0	1746
LE19-8	BHKFFO_05600|LE19-195	MPFDBK_09140	98.17	100.0	273
LE19-84	BHKFFO_05585|LE19-195	FMDALA_15370	99.2	100.0	501
LE19-84	BHKFFO_05590|LE19-195	FMDALA_15365	98.57	100.0	1746
LE19-84	BHKFFO_05600|LE19-195	FMDALA_15355	95.24	100.0	273
LE19-98	BHKFFO_05585|LE19-195	NEOKJN_17200	97.6	99.8	501
LE19-98	BHKFFO_05590|LE19-195	NEOKJN_17195	95.76	100.0	1746
LE19-98	BHKFFO_05600|LE19-195	NEOKJN_17185	95.97	100.0	273
Microcystis_aeruginosa_LE13-04	BHKFFO_05600|LE19-195	IOJBKL_04080	97.8	100.0	273
Microcystis_aeruginosa_LE13-04	BHKFFO_05585|LE19-195	Unmatched	0.0	0.0	0
Microcystis_aeruginosa_LE13-04	BHKFFO_05590|LE19-195	Unmatched	0.0	0.0	0
Microcystis_aeruginosa_LE3	BHKFFO_05585|LE19-195	FKFHLE_13425	97.8	99.8	501
Microcystis_aeruginosa_LE3	BHKFFO_05590|LE19-195	FKFHLE_13420	96.22	100.0	1746
Microcystis_aeruginosa_LE3	BHKFFO_05600|LE19-195	FKFHLE_13410	95.6	100.0	273
Microcystis_wesenbergii_LE013-01	BHKFFO_05585|LE19-195	JAMHJB_18280	97.6	99.8	501
Microcystis_wesenbergii_LE013-01	BHKFFO_05590|LE19-195	JAMHJB_18275	96.62	100.0	1746
Microcystis_wesenbergii_LE013-01	BHKFFO_05600|LE19-195	JAMHJB_18265	98.17	100.0	273
