Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_05090|LE19-84	ALDGEK_00750	96.61	100.34	294
LE17-10A	FMDALA_05095|LE19-84	ALDGEK_00745	96.49	98.41	1071
LE17-10A	FMDALA_05100|LE19-84	ALDGEK_00740	96.88	100.0	705
LE17-10A	FMDALA_05110|LE19-84	ALDGEK_00730	96.5	100.12	828
LE17-10A	FMDALA_05115|LE19-84	ALDGEK_00725	97.66	100.0	1155
LE17-10A	FMDALA_05120|LE19-84	ALDGEK_00720	98.24	100.0	1590
LE17-10A	FMDALA_07745|LE19-84	ALDGEK_06715	96.8	100.0	1155
LE17-10A	FMDALA_07750|LE19-84	ALDGEK_06720	96.69	100.0	393
LE17-10A	FMDALA_07925|LE19-84	ALDGEK_00710	97.27	100.0	915
LE17-10A	FMDALA_12305|LE19-84	ALDGEK_06730	96.87	98.65	1263
LE17-10A	FMDALA_12315|LE19-84	ALDGEK_06115	97.05	100.0	1254
LE17-10A	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_05090|LE19-84	EIDGHK_08135	95.58	100.0	294
LE17-20C	FMDALA_05095|LE19-84	EIDGHK_08130	95.83	98.51	1071
LE17-20C	FMDALA_05100|LE19-84	EIDGHK_08125	96.45	100.0	705
LE17-20C	FMDALA_05110|LE19-84	EIDGHK_08115	95.65	100.0	828
LE17-20C	FMDALA_05115|LE19-84	EIDGHK_08110	97.75	100.0	1155
LE17-20C	FMDALA_05120|LE19-84	EIDGHK_08105	97.36	100.0	1590
LE17-20C	FMDALA_07745|LE19-84	EIDGHK_18980	96.36	100.0	1155
LE17-20C	FMDALA_07750|LE19-84	EIDGHK_18985	97.2	100.0	393
LE17-20C	FMDALA_07925|LE19-84	EIDGHK_08090	97.27	100.0	915
LE17-20C	FMDALA_12305|LE19-84	EIDGHK_01025	96.31	98.81	1263
LE17-20C	FMDALA_12315|LE19-84	EIDGHK_14355	96.96	97.05	1254
LE17-20C	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_05090|LE19-84	HENFNN_16765	96.26	100.0	294
LE18-22	FMDALA_05095|LE19-84	HENFNN_16770	96.36	100.0	1071
LE18-22	FMDALA_05100|LE19-84	HENFNN_16775	95.6	100.0	705
LE18-22	FMDALA_05110|LE19-84	HENFNN_16800	95.53	100.0	828
LE18-22	FMDALA_05115|LE19-84	HENFNN_16805	97.49	100.0	1155
LE18-22	FMDALA_05120|LE19-84	HENFNN_16810	97.67	100.0	1590
LE18-22	FMDALA_07745|LE19-84	HENFNN_24075	96.34	99.39	1155
LE18-22	FMDALA_07750|LE19-84	HENFNN_24080	95.42	100.0	393
LE18-22	FMDALA_07925|LE19-84	HENFNN_24235	96.94	100.0	915
LE18-22	FMDALA_12305|LE19-84	HENFNN_14325	97.43	98.65	1263
LE18-22	FMDALA_12315|LE19-84	HENFNN_14335	96.88	97.05	1254
LE18-22	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-10	FMDALA_05090|LE19-84	PGKGJD_00455	95.24	100.0	294
LE19-10	FMDALA_05095|LE19-84	PGKGJD_00450	95.54	98.41	1071
LE19-10	FMDALA_05100|LE19-84	PGKGJD_00445	95.46	100.0	705
LE19-10	FMDALA_05110|LE19-84	PGKGJD_00435	96.62	100.0	828
LE19-10	FMDALA_05115|LE19-84	PGKGJD_00430	98.1	100.0	1155
LE19-10	FMDALA_05120|LE19-84	PGKGJD_00425	98.24	100.0	1590
LE19-10	FMDALA_07745|LE19-84	PGKGJD_07370	96.6	99.39	1155
LE19-10	FMDALA_07750|LE19-84	PGKGJD_07365	95.42	100.0	393
LE19-10	FMDALA_07925|LE19-84	PGKGJD_17125	97.16	100.0	915
LE19-10	FMDALA_12305|LE19-84	PGKGJD_03795	96.12	100.0	1263
LE19-10	FMDALA_12315|LE19-84	PGKGJD_03785	97.12	97.05	1254
LE19-10	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE19-10	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-114	FMDALA_05090|LE19-84	OCDKLD_08715	96.27	100.34	294
LE19-114	FMDALA_05095|LE19-84	OCDKLD_08720	96.2	98.41	1071
LE19-114	FMDALA_05100|LE19-84	OCDKLD_08725	95.46	100.0	705
LE19-114	FMDALA_05110|LE19-84	OCDKLD_08735	95.9	100.12	828
LE19-114	FMDALA_05115|LE19-84	OCDKLD_08740	98.01	100.0	1155
LE19-114	FMDALA_05120|LE19-84	OCDKLD_08745	98.3	100.0	1590
LE19-114	FMDALA_07745|LE19-84	OCDKLD_09720	96.54	100.0	1155
LE19-114	FMDALA_07750|LE19-84	OCDKLD_09725	96.44	100.0	393
LE19-114	FMDALA_07925|LE19-84	OCDKLD_08755	97.6	100.0	915
LE19-114	FMDALA_12305|LE19-84	OCDKLD_09735	97.19	98.65	1263
LE19-114	FMDALA_12315|LE19-84	OCDKLD_11210	97.45	100.0	1254
LE19-114	FMDALA_12320|LE19-84	OCDKLD_11200	97.37	100.0	1560
LE19-114	FMDALA_12325|LE19-84	OCDKLD_11195	98.87	100.0	444
LE19-12	FMDALA_05090|LE19-84	GMBOIL_00385	96.94	100.0	294
LE19-12	FMDALA_05095|LE19-84	GMBOIL_00380	95.89	100.0	1071
LE19-12	FMDALA_05100|LE19-84	GMBOIL_00375	95.89	100.0	705
LE19-12	FMDALA_05110|LE19-84	GMBOIL_14925	95.54	100.12	828
LE19-12	FMDALA_07745|LE19-84	GMBOIL_18875	96.28	100.0	1155
LE19-12	FMDALA_07750|LE19-84	GMBOIL_18880	95.67	100.0	393
LE19-12	FMDALA_07925|LE19-84	GMBOIL_16650	97.16	100.0	915
LE19-12	FMDALA_12305|LE19-84	GMBOIL_01640	96.17	99.29	1263
LE19-12	FMDALA_12315|LE19-84	GMBOIL_02060	97.12	97.05	1254
LE19-12	FMDALA_12320|LE19-84	GMBOIL_02070	97.76	100.0	1560
LE19-12	FMDALA_05115|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_05120|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-131	FMDALA_05090|LE19-84	FLBHPM_12300	96.26	100.0	294
LE19-131	FMDALA_05095|LE19-84	FLBHPM_12305	96.83	100.0	1071
LE19-131	FMDALA_05100|LE19-84	FLBHPM_12310	96.45	100.0	705
LE19-131	FMDALA_05110|LE19-84	FLBHPM_12320	96.14	100.12	828
LE19-131	FMDALA_05115|LE19-84	FLBHPM_12325	97.32	100.0	1155
LE19-131	FMDALA_05120|LE19-84	FLBHPM_12330	97.99	100.0	1590
LE19-131	FMDALA_07745|LE19-84	FLBHPM_12295	96.78	99.39	1155
LE19-131	FMDALA_07750|LE19-84	FLBHPM_12290	96.18	100.0	393
LE19-131	FMDALA_07925|LE19-84	FLBHPM_12340	97.7	100.0	915
LE19-131	FMDALA_12305|LE19-84	FLBHPM_12280	96.63	98.65	1263
LE19-131	FMDALA_12315|LE19-84	FLBHPM_12275	97.37	100.0	1254
LE19-131	FMDALA_12320|LE19-84	FLBHPM_12265	97.31	100.0	1560
LE19-131	FMDALA_12325|LE19-84	FLBHPM_12260	97.3	100.0	444
LE19-13	FMDALA_05090|LE19-84	IDJNMB_11470	96.94	100.0	294
LE19-13	FMDALA_05095|LE19-84	IDJNMB_11465	96.64	100.0	1071
LE19-13	FMDALA_05100|LE19-84	IDJNMB_11460	96.88	100.0	705
LE19-13	FMDALA_05110|LE19-84	IDJNMB_11450	95.66	100.12	828
LE19-13	FMDALA_05115|LE19-84	IDJNMB_11445	97.23	100.0	1155
LE19-13	FMDALA_05120|LE19-84	IDJNMB_11440	97.86	100.0	1590
LE19-13	FMDALA_07745|LE19-84	IDJNMB_11475	96.6	99.39	1155
LE19-13	FMDALA_07750|LE19-84	IDJNMB_11480	96.95	100.0	393
LE19-13	FMDALA_07925|LE19-84	IDJNMB_11430	97.27	100.0	915
LE19-13	FMDALA_12305|LE19-84	IDJNMB_11490	96.63	98.81	1263
LE19-13	FMDALA_12315|LE19-84	IDJNMB_11495	96.3	97.05	1254
LE19-13	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE19-13	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-195	FMDALA_05090|LE19-84	BHKFFO_00230	97.28	100.0	294
LE19-195	FMDALA_05095|LE19-84	BHKFFO_00235	95.8	100.0	1071
LE19-195	FMDALA_05100|LE19-84	BHKFFO_00240	95.89	100.0	705
LE19-195	FMDALA_05110|LE19-84	BHKFFO_00265	95.17	100.0	828
LE19-195	FMDALA_05115|LE19-84	BHKFFO_00270	97.66	100.0	1155
LE19-195	FMDALA_05120|LE19-84	BHKFFO_00275	97.55	100.0	1590
LE19-195	FMDALA_07745|LE19-84	BHKFFO_02475	96.44	99.65	1155
LE19-195	FMDALA_07750|LE19-84	BHKFFO_02480	96.95	100.0	393
LE19-195	FMDALA_07925|LE19-84	BHKFFO_02525	97.38	100.0	915
LE19-195	FMDALA_12305|LE19-84	BHKFFO_05070	96.23	98.65	1263
LE19-195	FMDALA_12315|LE19-84	BHKFFO_05060	97.21	97.05	1254
LE19-195	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE19-195	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_05095|LE19-84	JMPPHP_03725	96.49	98.41	1071
LE19-196	FMDALA_05100|LE19-84	JMPPHP_03730	96.88	100.0	705
LE19-196	FMDALA_05110|LE19-84	JMPPHP_03740	96.5	100.12	828
LE19-196	FMDALA_05120|LE19-84	JMPPHP_03525	98.06	71.32	1590
LE19-196	FMDALA_07750|LE19-84	JMPPHP_15170	96.69	100.0	393
LE19-196	FMDALA_07925|LE19-84	JMPPHP_10005	97.27	100.0	915
LE19-196	FMDALA_12305|LE19-84	JMPPHP_15155	96.85	82.9	1263
LE19-196	FMDALA_12315|LE19-84	JMPPHP_04835	97.05	100.0	1254
LE19-196	FMDALA_05090|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_05115|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_07745|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-197	FMDALA_05090|LE19-84	KBOODB_08610	96.94	100.0	294
LE19-197	FMDALA_05095|LE19-84	KBOODB_08615	95.89	100.0	1071
LE19-197	FMDALA_05100|LE19-84	KBOODB_08620	95.89	100.0	705
LE19-197	FMDALA_05110|LE19-84	KBOODB_08630	95.54	100.12	828
LE19-197	FMDALA_05115|LE19-84	KBOODB_08635	98.27	100.0	1155
LE19-197	FMDALA_05120|LE19-84	KBOODB_08640	97.8	100.0	1590
LE19-197	FMDALA_07745|LE19-84	KBOODB_16820	96.19	100.0	1155
LE19-197	FMDALA_07750|LE19-84	KBOODB_16815	95.42	100.0	393
LE19-197	FMDALA_07925|LE19-84	KBOODB_08655	97.49	100.0	915
LE19-197	FMDALA_12305|LE19-84	KBOODB_16805	95.61	99.29	1263
LE19-197	FMDALA_12315|LE19-84	KBOODB_16800	96.65	100.0	1254
LE19-197	FMDALA_12320|LE19-84	KBOODB_16790	97.76	100.0	1560
LE19-197	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-251	FMDALA_05090|LE19-84	IHLHBL_20790	95.24	100.0	294
LE19-251	FMDALA_05095|LE19-84	IHLHBL_20785	95.54	98.41	1071
LE19-251	FMDALA_05100|LE19-84	IHLHBL_20780	95.46	100.0	705
LE19-251	FMDALA_05110|LE19-84	IHLHBL_20770	96.62	100.0	828
LE19-251	FMDALA_05115|LE19-84	IHLHBL_20765	98.1	100.0	1155
LE19-251	FMDALA_05120|LE19-84	IHLHBL_20760	98.24	100.0	1590
LE19-251	FMDALA_07745|LE19-84	IHLHBL_04120	96.6	99.39	1155
LE19-251	FMDALA_07750|LE19-84	IHLHBL_04125	95.42	100.0	393
LE19-251	FMDALA_07925|LE19-84	IHLHBL_12285	96.61	100.0	915
LE19-251	FMDALA_12305|LE19-84	IHLHBL_19660	96.12	100.0	1263
LE19-251	FMDALA_12315|LE19-84	IHLHBL_19650	97.12	97.05	1254
LE19-251	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE19-251	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-281	FMDALA_05095|LE19-84	HOOJMB_07235	96.64	100.0	1071
LE19-281	FMDALA_05100|LE19-84	HOOJMB_07230	96.59	99.86	705
LE19-281	FMDALA_05110|LE19-84	HOOJMB_07220	96.74	100.0	828
LE19-281	FMDALA_05120|LE19-84	HOOJMB_20950	98.05	100.0	1590
LE19-281	FMDALA_07745|LE19-84	HOOJMB_00285	96.61	99.65	1155
LE19-281	FMDALA_07750|LE19-84	HOOJMB_00280	95.93	100.0	393
LE19-281	FMDALA_07925|LE19-84	HOOJMB_06210	98.03	100.0	915
LE19-281	FMDALA_12305|LE19-84	HOOJMB_08770	96.04	100.0	1263
LE19-281	FMDALA_12315|LE19-84	HOOJMB_07785	97.21	97.21	1254
LE19-281	FMDALA_05090|LE19-84	Unmatched	0.0	0.0	0
LE19-281	FMDALA_05115|LE19-84	Unmatched	0.0	0.0	0
LE19-281	FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
LE19-281	FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
LE19-338	FMDALA_05090|LE19-84	IJGFIK_18900	96.6	100.0	294
