Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_05090|LE19-84	ALDGEK_00750	96.61	100.34	294
FMDALA_05095|LE19-84	ALDGEK_00745	96.49	98.41	1071
FMDALA_05100|LE19-84	ALDGEK_00740	96.88	100.00	705
FMDALA_05110|LE19-84	ALDGEK_00730	96.50	100.12	828
FMDALA_05115|LE19-84	ALDGEK_00725	97.66	100.00	1155
FMDALA_05120|LE19-84	ALDGEK_00720	98.24	100.00	1590
FMDALA_07745|LE19-84	ALDGEK_06715	96.80	100.00	1155
FMDALA_07750|LE19-84	ALDGEK_06720	96.69	100.00	393
FMDALA_07925|LE19-84	ALDGEK_00710	97.27	100.00	915
FMDALA_12305|LE19-84	ALDGEK_06730	96.87	98.65	1263
FMDALA_12315|LE19-84	ALDGEK_06115	97.05	100.00	1254
FMDALA_12320|LE19-84	Unmatched	0.0	0.0	0
FMDALA_12325|LE19-84	Unmatched	0.0	0.0	0
