Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_03205|LE19-195	ALDGEK_18055	98.1	100.0	948
LE17-10A	BHKFFO_03220|LE19-195	ALDGEK_18075	98.05	100.0	1335
LE17-10A	BHKFFO_03225|LE19-195	ALDGEK_18080	98.72	100.0	702
LE17-10A	BHKFFO_03230|LE19-195	ALDGEK_18085	96.34	100.0	1395
LE17-10A	BHKFFO_03235|LE19-195	ALDGEK_18090	97.4	100.0	1038
LE17-10A	BHKFFO_03240|LE19-195	ALDGEK_18095	95.64	100.11	894
LE17-10A	BHKFFO_03245|LE19-195	ALDGEK_18100	97.2	100.06	1749
LE17-10A	BHKFFO_03250|LE19-195	ALDGEK_18105	97.54	100.0	771
LE17-10A	BHKFFO_03255|LE19-195	ALDGEK_18110	97.8	100.0	1911
LE17-20C	BHKFFO_03205|LE19-195	EIDGHK_08585	98.31	100.0	948
LE17-20C	BHKFFO_03220|LE19-195	EIDGHK_08600	98.58	100.0	1335
LE17-20C	BHKFFO_03225|LE19-195	EIDGHK_08605	99.43	100.0	702
LE17-20C	BHKFFO_03230|LE19-195	EIDGHK_08610	96.62	99.57	1395
LE17-20C	BHKFFO_03235|LE19-195	EIDGHK_08615	97.88	100.0	1038
LE17-20C	BHKFFO_03240|LE19-195	EIDGHK_08620	96.42	100.0	894
LE17-20C	BHKFFO_03245|LE19-195	EIDGHK_08625	97.14	100.0	1749
LE17-20C	BHKFFO_03250|LE19-195	EIDGHK_08630	97.41	100.0	771
LE17-20C	BHKFFO_03255|LE19-195	EIDGHK_08635	98.27	100.0	1911
LE18-22	BHKFFO_03205|LE19-195	HENFNN_11385	98.95	100.0	948
LE18-22	BHKFFO_03220|LE19-195	HENFNN_01355	98.88	100.0	1335
LE18-22	BHKFFO_03225|LE19-195	HENFNN_01360	99.43	100.0	702
LE18-22	BHKFFO_03230|LE19-195	HENFNN_01365	99.14	99.57	1395
LE18-22	BHKFFO_03235|LE19-195	HENFNN_01370	99.71	100.0	1038
LE18-22	BHKFFO_03240|LE19-195	HENFNN_01375	99.33	100.0	894
LE18-22	BHKFFO_03245|LE19-195	HENFNN_01380	98.63	100.11	1749
LE18-22	BHKFFO_03250|LE19-195	HENFNN_01385	98.7	100.0	771
LE18-22	BHKFFO_03255|LE19-195	HENFNN_01390	98.17	100.0	1911
LE19-10	BHKFFO_03205|LE19-195	PGKGJD_00895	98.84	100.0	948
LE19-10	BHKFFO_03220|LE19-195	PGKGJD_07205	97.83	100.0	1335
LE19-10	BHKFFO_03225|LE19-195	PGKGJD_07210	98.72	100.0	702
LE19-10	BHKFFO_03230|LE19-195	PGKGJD_07215	96.97	99.21	1395
LE19-10	BHKFFO_03235|LE19-195	PGKGJD_07220	97.3	100.0	1038
LE19-10	BHKFFO_03240|LE19-195	PGKGJD_07225	95.98	100.11	894
LE19-10	BHKFFO_03245|LE19-195	PGKGJD_07230	97.66	100.11	1749
LE19-10	BHKFFO_03250|LE19-195	PGKGJD_12490	98.05	100.0	771
LE19-10	BHKFFO_03255|LE19-195	PGKGJD_12495	98.48	100.0	1911
LE19-114	BHKFFO_03205|LE19-195	OCDKLD_17075	98.0	100.0	948
LE19-114	BHKFFO_03220|LE19-195	OCDKLD_17000	98.35	100.0	1335
