Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_04105|LE19-114	ALDGEK_20095	100.0	100.0	118
LE17-10A	OCDKLD_04110|LE19-114	ALDGEK_21290	98.28	100.0	291
LE17-10A	OCDKLD_04170|LE19-114	ALDGEK_21260	96.15	99.88	807
LE17-10A	OCDKLD_04175|LE19-114	ALDGEK_21255	98.29	100.0	1875
LE17-10A	OCDKLD_04180|LE19-114	ALDGEK_00945	98.47	100.0	1110
LE17-10A	OCDKLD_04185|LE19-114	ALDGEK_00950	97.33	75.06	3396
LE17-10A	OCDKLD_04190|LE19-114	ALDGEK_00955	98.57	99.72	351
LE17-10A	OCDKLD_04195|LE19-114	ALDGEK_00960	93.51	99.68	309
LE17-10A	OCDKLD_04200|LE19-114	ALDGEK_00965	99.8	100.0	498
LE17-10A	OCDKLD_04205|LE19-114	ALDGEK_00970	100.0	100.0	105
LE17-10A	OCDKLD_04210|LE19-114	ALDGEK_00975	98.42	100.0	633
LE17-10A	OCDKLD_18855|LE19-114	ALDGEK_04265	96.52	100.88	114
LE17-10A	OCDKLD_04115|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04120|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04125|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04130|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04135|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04140|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04145|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04150|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04155|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_04160|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04105|LE19-114	EIDGHK_13655	100.0	100.0	118
LE17-20C	OCDKLD_04110|LE19-114	EIDGHK_01350	96.91	100.0	291
LE17-20C	OCDKLD_04170|LE19-114	EIDGHK_01380	96.53	100.0	807
LE17-20C	OCDKLD_04175|LE19-114	EIDGHK_01385	96.37	101.28	1875
LE17-20C	OCDKLD_04180|LE19-114	EIDGHK_01395	97.84	100.0	1110
LE17-20C	OCDKLD_04115|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04120|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04125|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04130|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04135|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04140|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04145|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04150|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04155|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04160|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04185|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04190|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04195|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04200|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04205|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_04210|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_18855|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04105|LE19-114	HENFNN_20965	100.0	100.0	118
LE18-22	OCDKLD_04110|LE19-114	HENFNN_19485	98.57	95.88	291
LE18-22	OCDKLD_04150|LE19-114	HENFNN_19500	96.87	100.0	1308
LE18-22	OCDKLD_04155|LE19-114	HENFNN_19505	87.51	100.43	1164
LE18-22	OCDKLD_04160|LE19-114	HENFNN_19510	99.01	100.0	708
LE18-22	OCDKLD_04170|LE19-114	HENFNN_19520	97.89	100.0	807
LE18-22	OCDKLD_04175|LE19-114	HENFNN_19525	98.35	100.0	1875
LE18-22	OCDKLD_04180|LE19-114	HENFNN_19570	98.2	100.0	1110
LE18-22	OCDKLD_04185|LE19-114	HENFNN_19575	97.51	73.41	3396
LE18-22	OCDKLD_04190|LE19-114	HENFNN_19580	99.15	100.0	351
LE18-22	OCDKLD_04195|LE19-114	HENFNN_19585	93.85	100.0	309
LE18-22	OCDKLD_04200|LE19-114	HENFNN_19590	99.8	100.0	498
LE18-22	OCDKLD_04210|LE19-114	HENFNN_19615	98.36	96.52	633
LE18-22	OCDKLD_18855|LE19-114	HENFNN_19545	95.41	95.61	114
LE18-22	OCDKLD_04115|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04120|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04125|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04130|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04135|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04140|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04145|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_04205|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04105|LE19-114	PGKGJD_10160	100.0	100.0	118
LE19-10	OCDKLD_04110|LE19-114	PGKGJD_03330	98.21	95.88	291
LE19-10	OCDKLD_04170|LE19-114	PGKGJD_03300	96.29	100.12	807
LE19-10	OCDKLD_04175|LE19-114	PGKGJD_03295	97.92	100.0	1875
LE19-10	OCDKLD_04180|LE19-114	PGKGJD_03290	98.56	100.0	1110
LE19-10	OCDKLD_04190|LE19-114	PGKGJD_03275	98.86	100.0	351
LE19-10	OCDKLD_04195|LE19-114	PGKGJD_03270	97.09	100.0	309
LE19-10	OCDKLD_04200|LE19-114	PGKGJD_03265	99.8	100.0	498
LE19-10	OCDKLD_04210|LE19-114	PGKGJD_18740	97.38	96.52	633
LE19-10	OCDKLD_04115|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04120|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04125|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04130|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04135|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04140|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04145|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04150|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04155|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04160|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04185|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_04205|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_18855|LE19-114	Unmatched	0.0	0.0	0
