Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_03670|LE19-84	IDJNMB_16905	96.50	99.37	4287
FMDALA_03675|LE19-84	IDJNMB_17055	93.46	103.05	786
FMDALA_03680|LE19-84	IDJNMB_06445	95.83	100.00	2637
FMDALA_03685|LE19-84	IDJNMB_06440	96.42	99.84	615
FMDALA_03690|LE19-84	IDJNMB_14875	95.52	99.54	1098
FMDALA_03695|LE19-84	IDJNMB_14880	97.48	100.00	1389
FMDALA_03700|LE19-84	IDJNMB_01235	98.29	100.00	234
FMDALA_03705|LE19-84	IDJNMB_01240	97.62	100.00	630
FMDALA_03710|LE19-84	IDJNMB_01245	96.44	100.00	702
FMDALA_03715|LE19-84	IDJNMB_01260	92.77	97.08	171
FMDALA_03720|LE19-84	IDJNMB_01265	95.01	100.05	1944
FMDALA_03725|LE19-84	IDJNMB_01270	95.81	99.51	408
FMDALA_03730|LE19-84	IDJNMB_01275	94.44	100.00	252
FMDALA_03735|LE19-84	IDJNMB_01280	97.23	100.00	759
FMDALA_03740|LE19-84	IDJNMB_01285	96.68	99.75	393
FMDALA_10760|LE19-84	IDJNMB_16920	96.93	100.00	1044
FMDALA_10765|LE19-84	IDJNMB_16925	95.89	100.00	633
FMDALA_10770|LE19-84	IDJNMB_16930	93.94	100.00	627
FMDALA_10775|LE19-84	IDJNMB_16935	97.13	100.00	801
FMDALA_10785|LE19-84	IDJNMB_16945	95.70	100.00	3279
FMDALA_10790|LE19-84	IDJNMB_16950	97.55	100.00	777
FMDALA_10795|LE19-84	IDJNMB_16955	93.57	99.91	4470
FMDALA_10800|LE19-84	IDJNMB_16960	87.08	78.82	609
FMDALA_10805|LE19-84	IDJNMB_16965	95.89	100.00	1995
FMDALA_10810|LE19-84	IDJNMB_16970	93.82	100.00	453
FMDALA_10755|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10780|LE19-84	Unmatched	0.0	0.0	0
