Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_03670|LE19-84	KAKDBB_01865	96.80	100.00	4287
FMDALA_03675|LE19-84	KAKDBB_01875	96.69	100.00	786
FMDALA_03680|LE19-84	KAKDBB_01880	97.54	100.00	2637
FMDALA_03685|LE19-84	KAKDBB_01885	96.52	98.05	615
FMDALA_03690|LE19-84	KAKDBB_04650	97.17	99.64	1098
FMDALA_03695|LE19-84	KAKDBB_04645	97.55	100.00	1389
FMDALA_03700|LE19-84	KAKDBB_04640	97.44	100.00	234
FMDALA_03705|LE19-84	KAKDBB_04635	96.83	100.00	630
FMDALA_03710|LE19-84	KAKDBB_04630	99.43	100.00	702
FMDALA_03715|LE19-84	KAKDBB_04615	92.77	97.08	171
FMDALA_03720|LE19-84	KAKDBB_04610	96.14	100.05	1944
FMDALA_03725|LE19-84	KAKDBB_04605	99.26	100.00	408
FMDALA_03730|LE19-84	KAKDBB_04600	99.60	100.00	252
FMDALA_03735|LE19-84	KAKDBB_04595	98.95	100.00	759
FMDALA_03740|LE19-84	KAKDBB_04590	99.75	100.00	393
FMDALA_10760|LE19-84	KAKDBB_01850	98.28	100.00	1044
FMDALA_10765|LE19-84	KAKDBB_01845	97.31	100.00	633
FMDALA_10770|LE19-84	KAKDBB_01840	95.85	100.00	627
FMDALA_10775|LE19-84	KAKDBB_01835	97.63	100.00	801
FMDALA_10785|LE19-84	KAKDBB_01825	97.01	100.00	3279
FMDALA_10790|LE19-84	KAKDBB_01820	98.71	100.00	777
FMDALA_10795|LE19-84	KAKDBB_01815	96.42	99.93	4470
FMDALA_10800|LE19-84	KAKDBB_01810	90.47	98.19	609
FMDALA_10805|LE19-84	KAKDBB_01800	96.04	100.05	1995
FMDALA_10810|LE19-84	KAKDBB_01795	96.47	100.00	453
FMDALA_10755|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10780|LE19-84	Unmatched	0.0	0.0	0
