Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_02435|LE19-114	ALDGEK_18005	99.52	93.69	222
LE17-10A	OCDKLD_02440|LE19-114	ALDGEK_18000	98.43	100.0	1209
LE17-10A	OCDKLD_02445|LE19-114	ALDGEK_17995	98.7	100.0	771
LE17-10A	OCDKLD_02505|LE19-114	ALDGEK_10255	100.0	100.0	225
LE17-10A	OCDKLD_06905|LE19-114	ALDGEK_02930	98.43	100.0	318
LE17-10A	OCDKLD_06910|LE19-114	ALDGEK_02925	97.99	100.0	1641
LE17-10A	OCDKLD_06915|LE19-114	ALDGEK_02920	97.18	100.0	354
LE17-20C	OCDKLD_02435|LE19-114	EIDGHK_07370	99.04	93.69	222
LE17-20C	OCDKLD_02440|LE19-114	EIDGHK_07365	98.68	100.0	1209
LE17-20C	OCDKLD_02445|LE19-114	EIDGHK_07360	98.18	100.0	771
LE17-20C	OCDKLD_02505|LE19-114	EIDGHK_07305	96.89	100.0	225
LE17-20C	OCDKLD_06905|LE19-114	EIDGHK_07345	98.43	100.0	318
LE17-20C	OCDKLD_06910|LE19-114	EIDGHK_07350	96.95	100.0	1641
LE17-20C	OCDKLD_06915|LE19-114	EIDGHK_07355	96.05	100.0	354
LE18-22	OCDKLD_06905|LE19-114	HENFNN_21840	98.74	100.0	318
LE18-22	OCDKLD_06910|LE19-114	HENFNN_21835	97.56	100.0	1641
LE18-22	OCDKLD_06915|LE19-114	HENFNN_21830	96.33	100.0	354
LE18-22	OCDKLD_02435|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_02440|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_02445|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_02435|LE19-114	PGKGJD_23910	97.6	93.69	222
LE19-10	OCDKLD_02440|LE19-114	PGKGJD_23915	98.18	100.0	1209
LE19-10	OCDKLD_02445|LE19-114	PGKGJD_23920	97.67	100.0	771
LE19-10	OCDKLD_06905|LE19-114	PGKGJD_08685	98.43	100.0	318
LE19-10	OCDKLD_06910|LE19-114	PGKGJD_08690	97.68	100.0	1641
LE19-10	OCDKLD_06915|LE19-114	PGKGJD_23925	96.61	100.0	354
LE19-10	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-114	OCDKLD_02435|LE19-114	OCDKLD_02435	100.0	100.0	222
LE19-114	OCDKLD_02440|LE19-114	OCDKLD_02440	100.0	100.0	1209
LE19-114	OCDKLD_02445|LE19-114	OCDKLD_02445	100.0	100.0	771
LE19-114	OCDKLD_02505|LE19-114	OCDKLD_02505	100.0	100.0	225
LE19-114	OCDKLD_06905|LE19-114	OCDKLD_06905	100.0	100.0	318
LE19-114	OCDKLD_06910|LE19-114	OCDKLD_06910	100.0	100.0	1641
LE19-114	OCDKLD_06915|LE19-114	OCDKLD_06915	100.0	100.0	354
LE19-12	OCDKLD_02435|LE19-114	GMBOIL_20870	97.6	93.69	222
LE19-12	OCDKLD_02440|LE19-114	GMBOIL_20865	98.35	100.0	1209
LE19-12	OCDKLD_02505|LE19-114	GMBOIL_04250	96.89	100.0	225
LE19-12	OCDKLD_06905|LE19-114	GMBOIL_13745	97.48	100.0	318
LE19-12	OCDKLD_06910|LE19-114	GMBOIL_13750	97.26	100.0	1641
LE19-12	OCDKLD_06915|LE19-114	GMBOIL_13755	97.46	100.0	354
LE19-12	OCDKLD_02445|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_02435|LE19-114	IDJNMB_11225	98.56	93.69	222
LE19-13	OCDKLD_02440|LE19-114	IDJNMB_11220	98.01	100.0	1209
LE19-13	OCDKLD_02445|LE19-114	IDJNMB_11215	97.92	100.0	771
LE19-13	OCDKLD_06905|LE19-114	IDJNMB_11200	97.48	100.0	318
LE19-13	OCDKLD_06910|LE19-114	IDJNMB_11205	97.56	100.0	1641
LE19-13	OCDKLD_06915|LE19-114	IDJNMB_11210	96.33	100.0	354
LE19-13	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_02445|LE19-114	FLBHPM_14735	98.05	100.0	771
LE19-131	OCDKLD_06905|LE19-114	FLBHPM_20825	97.17	100.0	318
LE19-131	OCDKLD_06910|LE19-114	FLBHPM_19845	97.62	100.0	1641
LE19-131	OCDKLD_06915|LE19-114	FLBHPM_14730	96.33	100.0	354
LE19-131	OCDKLD_02435|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_02440|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_02435|LE19-114	BHKFFO_06585	97.6	93.69	222
LE19-195	OCDKLD_02440|LE19-114	BHKFFO_06580	97.27	100.0	1209
LE19-195	OCDKLD_02445|LE19-114	BHKFFO_06575	97.8	100.0	771
LE19-195	OCDKLD_06905|LE19-114	BHKFFO_05705	99.37	100.0	318
LE19-195	OCDKLD_06910|LE19-114	BHKFFO_05700	97.99	100.0	1641
LE19-195	OCDKLD_06915|LE19-114	BHKFFO_06570	96.05	100.0	354
LE19-195	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_02435|LE19-114	JMPPHP_09400	99.52	93.69	222
LE19-196	OCDKLD_02440|LE19-114	JMPPHP_09395	98.47	97.27	1209
LE19-196	OCDKLD_02445|LE19-114	JMPPHP_09390	98.7	100.0	771
LE19-196	OCDKLD_02505|LE19-114	JMPPHP_16550	100.0	100.0	225
LE19-196	OCDKLD_06905|LE19-114	JMPPHP_02565	98.43	100.0	318
LE19-196	OCDKLD_06910|LE19-114	JMPPHP_02570	97.87	100.0	1641
LE19-196	OCDKLD_06915|LE19-114	JMPPHP_02575	97.18	100.0	354
LE19-197	OCDKLD_02435|LE19-114	KBOODB_16525	97.6	93.69	222
LE19-197	OCDKLD_02440|LE19-114	KBOODB_16520	98.26	100.0	1209
LE19-197	OCDKLD_02445|LE19-114	KBOODB_16515	98.57	100.0	771
LE19-197	OCDKLD_02505|LE19-114	KBOODB_02835	96.89	100.0	225
LE19-197	OCDKLD_06905|LE19-114	KBOODB_03305	97.48	100.0	318
LE19-197	OCDKLD_06910|LE19-114	KBOODB_03310	97.26	100.0	1641
LE19-197	OCDKLD_06915|LE19-114	KBOODB_03315	97.46	100.0	354
LE19-251	OCDKLD_02435|LE19-114	IHLHBL_04695	97.6	93.69	222
LE19-251	OCDKLD_02440|LE19-114	IHLHBL_04700	98.18	100.0	1209
LE19-251	OCDKLD_02445|LE19-114	IHLHBL_04705	97.67	100.0	771
LE19-251	OCDKLD_06905|LE19-114	IHLHBL_14070	98.43	100.0	318
LE19-251	OCDKLD_06910|LE19-114	IHLHBL_14075	97.68	100.0	1641
LE19-251	OCDKLD_06915|LE19-114	IHLHBL_04710	96.61	100.0	354
LE19-251	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-281	OCDKLD_02435|LE19-114	HOOJMB_10545	97.6	93.69	222
LE19-281	OCDKLD_02445|LE19-114	HOOJMB_07600	97.92	100.0	771
LE19-281	OCDKLD_06905|LE19-114	HOOJMB_17205	98.43	100.0	318
LE19-281	OCDKLD_06910|LE19-114	HOOJMB_17210	97.93	100.0	1641
LE19-281	OCDKLD_06915|LE19-114	HOOJMB_07595	96.61	100.0	354
LE19-281	OCDKLD_02440|LE19-114	Unmatched	0.0	0.0	0
LE19-281	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-338	OCDKLD_02435|LE19-114	IJGFIK_10935	97.6	93.69	222
LE19-338	OCDKLD_02440|LE19-114	IJGFIK_10930	96.94	100.0	1209
LE19-338	OCDKLD_02445|LE19-114	IJGFIK_10925	97.92	100.0	771
LE19-338	OCDKLD_06905|LE19-114	IJGFIK_06340	98.43	100.0	318
LE19-338	OCDKLD_06910|LE19-114	IJGFIK_06335	97.35	98.72	1641
LE19-338	OCDKLD_06915|LE19-114	IJGFIK_10920	95.76	100.0	354
LE19-338	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-388	OCDKLD_02435|LE19-114	KAKDBB_09955	97.6	93.69	222
LE19-388	OCDKLD_02440|LE19-114	KAKDBB_09960	96.94	100.0	1209
LE19-388	OCDKLD_02445|LE19-114	KAKDBB_09965	97.92	100.0	771
LE19-388	OCDKLD_06905|LE19-114	KAKDBB_20215	98.43	100.0	318
LE19-388	OCDKLD_06910|LE19-114	KAKDBB_20220	97.35	98.72	1641
LE19-388	OCDKLD_06915|LE19-114	KAKDBB_09970	95.76	100.0	354
LE19-388	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-4	OCDKLD_02435|LE19-114	FPMLKI_06760	99.52	93.69	222
LE19-4	OCDKLD_02440|LE19-114	FPMLKI_06755	98.43	100.0	1209
LE19-4	OCDKLD_02445|LE19-114	FPMLKI_06750	98.7	100.0	771
LE19-4	OCDKLD_02505|LE19-114	FPMLKI_04870	100.0	100.0	225
LE19-4	OCDKLD_06905|LE19-114	FPMLKI_04480	98.43	100.0	318
LE19-4	OCDKLD_06910|LE19-114	FPMLKI_04475	97.99	100.0	1641
LE19-4	OCDKLD_06915|LE19-114	FPMLKI_04470	97.18	100.0	354
LE19-41	OCDKLD_02435|LE19-114	GLFEAL_07270	97.6	93.69	222
LE19-41	OCDKLD_02440|LE19-114	GLFEAL_07275	97.68	100.0	1209
LE19-41	OCDKLD_02445|LE19-114	GLFEAL_07280	97.92	100.0	771
LE19-41	OCDKLD_06905|LE19-114	GLFEAL_07300	98.43	100.0	318
LE19-41	OCDKLD_06910|LE19-114	GLFEAL_07295	97.93	100.0	1641
LE19-41	OCDKLD_06915|LE19-114	GLFEAL_07285	96.61	100.0	354
LE19-41	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-55	OCDKLD_02435|LE19-114	JGHBBJ_18070	98.56	93.69	222
LE19-55	OCDKLD_02440|LE19-114	JGHBBJ_18065	98.43	100.0	1209
LE19-55	OCDKLD_02445|LE19-114	JGHBBJ_18060	98.05	100.0	771
LE19-55	OCDKLD_06905|LE19-114	JGHBBJ_18045	97.48	100.0	318
LE19-55	OCDKLD_06910|LE19-114	JGHBBJ_18050	97.01	99.94	1641
LE19-55	OCDKLD_06915|LE19-114	JGHBBJ_18055	94.63	100.0	354
LE19-55	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-59	OCDKLD_02435|LE19-114	GOKBEH_18495	97.6	93.69	222
LE19-59	OCDKLD_02440|LE19-114	GOKBEH_18490	97.68	100.0	1209
LE19-59	OCDKLD_06905|LE19-114	GOKBEH_02780	98.43	100.0	318
LE19-59	OCDKLD_06910|LE19-114	GOKBEH_02775	97.93	100.0	1641
LE19-59	OCDKLD_02445|LE19-114	Unmatched	0.0	0.0	0
LE19-59	OCDKLD_02505|LE19-114	Unmatched	0.0	0.0	0
LE19-59	OCDKLD_06915|LE19-114	Unmatched	0.0	0.0	0
LE19-8	OCDKLD_02435|LE19-114	MPFDBK_06650	99.04	93.69	222
LE19-8	OCDKLD_02440|LE19-114	MPFDBK_06645	98.68	100.0	1209
LE19-8	OCDKLD_02445|LE19-114	MPFDBK_06640	98.18	100.0	771
