Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_01345|LE19-12	ALDGEK_19120	98.51	100.0	1881
LE17-10A	GMBOIL_01350|LE19-12	ALDGEK_19125	97.75	100.0	222
LE17-10A	GMBOIL_02825|LE19-12	ALDGEK_19840	97.08	100.0	411
LE17-10A	GMBOIL_02830|LE19-12	ALDGEK_19835	98.0	100.0	600
LE17-10A	GMBOIL_12145|LE19-12	ALDGEK_19850	96.95	94.03	1257
LE17-10A	GMBOIL_04460|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_12150|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_14835|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_14840|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_01345|LE19-12	EIDGHK_14575	98.88	100.0	1881
LE17-20C	GMBOIL_01350|LE19-12	EIDGHK_14570	99.1	100.0	222
LE17-20C	GMBOIL_02825|LE19-12	EIDGHK_06590	95.86	100.0	411
LE17-20C	GMBOIL_02830|LE19-12	EIDGHK_06585	97.33	100.0	600
LE17-20C	GMBOIL_12145|LE19-12	EIDGHK_06600	96.7	94.03	1257
LE17-20C	GMBOIL_12150|LE19-12	EIDGHK_06605	97.57	100.0	453
LE17-20C	GMBOIL_04460|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_14835|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_14840|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_01345|LE19-12	HENFNN_22050	98.78	100.0	1881
LE18-22	GMBOIL_01350|LE19-12	HENFNN_22045	99.1	100.0	222
LE18-22	GMBOIL_02825|LE19-12	HENFNN_10580	96.35	100.0	411
LE18-22	GMBOIL_02830|LE19-12	HENFNN_10585	96.83	100.0	600
LE18-22	GMBOIL_04460|LE19-12	HENFNN_01790	93.65	75.68	333
LE18-22	GMBOIL_12145|LE19-12	HENFNN_10570	96.53	94.03	1257
LE18-22	GMBOIL_12150|LE19-12	HENFNN_10565	96.48	100.22	453
