Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_01785|LE19-114	ALDGEK_16045	98.67	100.00	600
OCDKLD_16965|LE19-114	ALDGEK_18110	98.22	100.00	1911
OCDKLD_16970|LE19-114	ALDGEK_18105	99.09	100.00	771
OCDKLD_16975|LE19-114	ALDGEK_18100	98.40	100.00	1749
OCDKLD_16980|LE19-114	ALDGEK_18095	98.65	100.00	891
OCDKLD_16985|LE19-114	ALDGEK_18090	99.04	100.00	1038
OCDKLD_16990|LE19-114	ALDGEK_18085	99.06	99.00	1398
OCDKLD_16995|LE19-114	ALDGEK_18080	98.58	100.00	702
OCDKLD_17000|LE19-114	ALDGEK_18075	98.80	100.00	1335
OCDKLD_17005|LE19-114	ALDGEK_18070	99.52	100.00	207
OCDKLD_17010|LE19-114	ALDGEK_18065	100.00	100.00	330
OCDKLD_17015|LE19-114	ALDGEK_18060	98.37	100.00	858
OCDKLD_17070 Putative alpha/beta hydrolase	ALDGEK_18055	97.57	70.17	1351
OCDKLD_17080|LE19-114	ALDGEK_18050	98.63	100.00	732
OCDKLD_17085|LE19-114	ALDGEK_18045	99.72	100.00	351
OCDKLD_17090|LE19-114	ALDGEK_18040	99.03	100.00	207
OCDKLD_17095|LE19-114	ALDGEK_18035	98.68	100.00	228
OCDKLD_17100|LE19-114	ALDGEK_18030	99.06	100.00	534
OCDKLD_17105|LE19-114	ALDGEK_18025	98.68	100.00	1284
OCDKLD_17110|LE19-114	ALDGEK_18020	98.39	100.00	186
OCDKLD_17115|LE19-114	ALDGEK_18015	98.68	100.00	531
OCDKLD_17120|LE19-114	ALDGEK_18010	97.76	100.00	1116
OCDKLD_17125|LE19-114	ALDGEK_18005	98.10	91.90	630
OCDKLD_17020|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17025|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17030|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17035|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17040|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17045|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17050|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17055|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17060|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17065|LE19-114	Unmatched	0.0	0.0	0
