Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_01785|LE19-114	JAMHJB_09615	76.66	72.83	600
OCDKLD_16975|LE19-114	JAMHJB_09595	97.60	100.00	1749
OCDKLD_16980|LE19-114	JAMHJB_09600	94.97	100.34	891
OCDKLD_16985|LE19-114	JAMHJB_09605	97.21	100.00	1038
OCDKLD_16990|LE19-114	JAMHJB_09610	96.68	99.07	1398
OCDKLD_16995|LE19-114	JAMHJB_09615	99.29	100.00	702
OCDKLD_17000|LE19-114	JAMHJB_09620	98.28	100.00	1335
OCDKLD_17005|LE19-114	JAMHJB_09625	98.07	100.00	207
OCDKLD_17010|LE19-114	JAMHJB_09630	99.70	100.00	330
OCDKLD_17015|LE19-114	JAMHJB_09635	97.79	100.00	858
OCDKLD_17070 Putative alpha/beta hydrolase	JAMHJB_09640	97.78	70.17	1351
OCDKLD_17080|LE19-114	JAMHJB_09645	98.09	100.00	732
OCDKLD_17085|LE19-114	JAMHJB_09650	99.72	100.00	351
OCDKLD_17090|LE19-114	JAMHJB_09655	99.52	100.00	207
OCDKLD_17095|LE19-114	JAMHJB_09660	98.68	100.00	228
OCDKLD_17100|LE19-114	JAMHJB_09665	96.59	98.88	534
OCDKLD_17105|LE19-114	JAMHJB_17065	93.60	99.84	1284
OCDKLD_17110|LE19-114	JAMHJB_12370	94.62	100.00	186
OCDKLD_17115|LE19-114	JAMHJB_13990	97.74	100.00	531
OCDKLD_17120|LE19-114	JAMHJB_13995	97.67	100.00	1116
OCDKLD_17125|LE19-114	JAMHJB_14000	99.31	91.90	630
OCDKLD_16965|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_16970|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17020|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17025|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17030|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17035|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17040|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17045|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17050|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17055|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17060|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17065|LE19-114	Unmatched	0.0	0.0	0
