Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_01785|LE19-114	IOJBKL_14230	98.00	100.00	600
OCDKLD_16965|LE19-114	IOJBKL_08875	96.86	100.00	1911
OCDKLD_16970|LE19-114	IOJBKL_08870	97.92	100.00	771
OCDKLD_16975|LE19-114	IOJBKL_08865	96.74	100.00	1749
OCDKLD_16980|LE19-114	IOJBKL_08860	95.64	100.34	891
OCDKLD_16985|LE19-114	IOJBKL_08855	95.95	100.00	1038
OCDKLD_16990|LE19-114	IOJBKL_08850	95.30	99.00	1398
OCDKLD_16995|LE19-114	IOJBKL_08845	97.29	100.00	702
OCDKLD_17000|LE19-114	IOJBKL_08840	98.43	100.00	1335
OCDKLD_17005|LE19-114	IOJBKL_08835	96.28	90.82	207
OCDKLD_17015|LE19-114	IOJBKL_15970	96.74	100.00	858
OCDKLD_17070 Putative alpha/beta hydrolase	IOJBKL_15975	96.21	70.39	1351
OCDKLD_17080|LE19-114	IOJBKL_15980	96.31	100.00	732
OCDKLD_17090|LE19-114	IOJBKL_11185	93.24	100.00	207
OCDKLD_17095|LE19-114	IOJBKL_11180	96.49	100.00	228
OCDKLD_17100|LE19-114	IOJBKL_15985	96.82	100.00	534
OCDKLD_17105|LE19-114	IOJBKL_15990	94.94	100.00	1284
OCDKLD_17110|LE19-114	IOJBKL_09000	93.55	100.00	186
OCDKLD_17115|LE19-114	IOJBKL_08510	97.36	100.00	531
OCDKLD_17120|LE19-114	IOJBKL_08505	97.22	100.00	1116
OCDKLD_17125|LE19-114	IOJBKL_08500	97.24	91.90	630
OCDKLD_17010|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17020|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17025|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17030|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17035|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17040|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17045|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17050|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17055|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17060|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17065|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17085|LE19-114	Unmatched	0.0	0.0	0
