Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_01595|LE19-84	JMPPHP_02575	97.18	100.00	354
FMDALA_01600|LE19-84	JMPPHP_09390	97.41	100.00	771
FMDALA_01605|LE19-84	JMPPHP_09395	97.79	97.27	1209
FMDALA_01610|LE19-84	JMPPHP_09400	97.49	86.59	783
FMDALA_01620|LE19-84	JMPPHP_06170	97.36	100.00	531
FMDALA_06000|LE19-84	JMPPHP_16740	97.11	100.00	762
FMDALA_06005|LE19-84	JMPPHP_16735	99.04	100.00	312
FMDALA_06010|LE19-84	JMPPHP_00500	98.43	100.00	1527
FMDALA_06015|LE19-84	JMPPHP_16620	100.00	100.00	120
FMDALA_06020|LE19-84	JMPPHP_16625	100.00	100.00	120
FMDALA_06025|LE19-84	JMPPHP_16630	98.52	100.00	135
FMDALA_06030|LE19-84	JMPPHP_16635	99.59	100.00	246
FMDALA_06040|LE19-84	JMPPHP_16545	99.71	100.00	348
FMDALA_06545|LE19-84	JMPPHP_02570	97.10	99.82	1623
FMDALA_06550|LE19-84	JMPPHP_02565	98.43	100.00	318
FMDALA_06555|LE19-84	JMPPHP_09435	97.47	100.00	198
FMDALA_06560|LE19-84	JMPPHP_09430	97.57	100.00	576
FMDALA_06575|LE19-84	JMPPHP_04145	96.56	100.00	930
FMDALA_01615|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06035|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06045|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06050|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06540|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06565|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06570|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06580|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06585|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06590|LE19-84	Unmatched	0.0	0.0	0
FMDALA_06595|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09755|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09760|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09765|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09770|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09775|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09780|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09785|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09790|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09795|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09800|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09805|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09810|LE19-84	Unmatched	0.0	0.0	0
