Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_06995|LE19-84	EIBFDN_09140	96.70	100.00	1911
FMDALA_07000|LE19-84	EIBFDN_09135	97.80	100.00	771
FMDALA_07005|LE19-84	EIBFDN_09130	96.69	100.06	1749
FMDALA_07010|LE19-84	EIBFDN_09125	96.64	100.34	891
FMDALA_07015|LE19-84	EIBFDN_09120	96.92	100.00	1038
FMDALA_07020|LE19-84	EIBFDN_09115	95.11	100.00	1392
FMDALA_07025|LE19-84	EIBFDN_09110	98.29	100.00	702
FMDALA_07030|LE19-84	EIBFDN_09105	97.45	100.00	1335
FMDALA_07050|LE19-84	EIBFDN_09085	96.72	100.00	732
FMDALA_07040|LE19-84	Unmatched	0.0	0.0	0
