Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_05220|LE19-114	ALDGEK_02035	97.69	100.00	1341
OCDKLD_05225|LE19-114	ALDGEK_02040	98.80	100.00	996
OCDKLD_05230|LE19-114	ALDGEK_02045	98.26	100.00	1263
OCDKLD_05235|LE19-114	ALDGEK_02050	98.11	100.00	423
OCDKLD_05240|LE19-114	ALDGEK_02055	98.93	99.11	564
OCDKLD_05250|LE19-114	ALDGEK_02060	98.11	100.00	1164
OCDKLD_05255|LE19-114	ALDGEK_02065	98.17	100.00	1473
OCDKLD_05265|LE19-114	ALDGEK_02080	95.17	100.00	2070
OCDKLD_05270|LE19-114	ALDGEK_02085	98.18	100.00	1212
OCDKLD_05275|LE19-114	ALDGEK_02090	99.50	100.00	1209
OCDKLD_05280|LE19-114	ALDGEK_02095	98.81	100.00	1431
OCDKLD_05285|LE19-114	ALDGEK_02100	96.97	100.00	1353
OCDKLD_05290|LE19-114	ALDGEK_02105	97.41	100.00	966
OCDKLD_05245|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
