Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_05220|LE19-114	FKFHLE_10895	96.20	100.00	1341
OCDKLD_05225|LE19-114	FKFHLE_10890	97.99	100.00	996
OCDKLD_05230|LE19-114	FKFHLE_10885	97.55	100.00	1263
OCDKLD_05235|LE19-114	FKFHLE_10880	98.82	100.00	423
OCDKLD_05240|LE19-114	FKFHLE_10875	96.78	99.11	564
OCDKLD_05255|LE19-114	FKFHLE_11865	98.44	100.00	1473
OCDKLD_05285|LE19-114	FKFHLE_11915	95.26	99.70	1353
OCDKLD_05290|LE19-114	FKFHLE_11920	95.55	100.00	966
OCDKLD_05245|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05250|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05265|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05270|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05275|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05280|LE19-114	Unmatched	0.0	0.0	0
