Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_05220|LE19-114	ALDGEK_02035	97.69	100.0	1341
LE17-10A	OCDKLD_05225|LE19-114	ALDGEK_02040	98.8	100.0	996
LE17-10A	OCDKLD_05230|LE19-114	ALDGEK_02045	98.26	100.0	1263
LE17-10A	OCDKLD_05235|LE19-114	ALDGEK_02050	98.11	100.0	423
LE17-10A	OCDKLD_05240|LE19-114	ALDGEK_02055	98.93	99.11	564
LE17-10A	OCDKLD_05250|LE19-114	ALDGEK_02060	98.11	100.0	1164
LE17-10A	OCDKLD_05255|LE19-114	ALDGEK_02065	98.17	100.0	1473
LE17-10A	OCDKLD_05265|LE19-114	ALDGEK_02080	95.17	100.0	2070
LE17-10A	OCDKLD_05270|LE19-114	ALDGEK_02085	98.18	100.0	1212
LE17-10A	OCDKLD_05275|LE19-114	ALDGEK_02090	99.5	100.0	1209
LE17-10A	OCDKLD_05280|LE19-114	ALDGEK_02095	98.81	100.0	1431
LE17-10A	OCDKLD_05285|LE19-114	ALDGEK_02100	96.97	100.0	1353
LE17-10A	OCDKLD_05290|LE19-114	ALDGEK_02105	97.41	100.0	966
LE17-10A	OCDKLD_05245|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05235|LE19-114	EIDGHK_15315	92.62	92.91	423
LE17-20C	OCDKLD_05250|LE19-114	EIDGHK_00600	96.64	99.74	1164
LE17-20C	OCDKLD_05255|LE19-114	EIDGHK_18630	97.01	100.0	1473
LE17-20C	OCDKLD_05285|LE19-114	EIDGHK_18620	95.71	98.23	1353
LE17-20C	OCDKLD_05290|LE19-114	EIDGHK_18615	95.45	100.21	966
LE17-20C	OCDKLD_05220|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05225|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05230|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05240|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05245|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05265|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05270|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05275|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05280|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05230|LE19-114	HENFNN_22460	72.15	89.55	1263
LE18-22	OCDKLD_05235|LE19-114	HENFNN_24695	93.13	92.91	423
LE18-22	OCDKLD_05240|LE19-114	HENFNN_13540	95.89	99.11	564
LE18-22	OCDKLD_05245|LE19-114	HENFNN_13535	94.8	99.55	444
LE18-22	OCDKLD_05250|LE19-114	HENFNN_23380	97.16	100.0	1164
LE18-22	OCDKLD_05255|LE19-114	HENFNN_23385	97.76	100.0	1473
LE18-22	OCDKLD_05285|LE19-114	HENFNN_00920	95.71	99.93	1353
LE18-22	OCDKLD_05290|LE19-114	HENFNN_00925	95.86	100.0	966
LE18-22	OCDKLD_05220|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05225|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05265|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05270|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05275|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05280|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05230|LE19-114	PGKGJD_18835	72.41	89.55	1263
LE19-10	OCDKLD_05235|LE19-114	PGKGJD_02070	93.89	92.91	423
LE19-10	OCDKLD_05240|LE19-114	PGKGJD_00735	95.71	99.11	564
LE19-10	OCDKLD_05245|LE19-114	PGKGJD_00740	97.47	89.19	444
LE19-10	OCDKLD_05250|LE19-114	PGKGJD_00750	96.82	100.0	1164
LE19-10	OCDKLD_05255|LE19-114	PGKGJD_00755	98.17	100.0	1473
LE19-10	OCDKLD_05285|LE19-114	PGKGJD_06730	94.74	99.7	1353
LE19-10	OCDKLD_05290|LE19-114	PGKGJD_06735	95.65	100.0	966
LE19-10	OCDKLD_05220|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05225|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05265|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05270|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05275|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_05280|LE19-114	Unmatched	0.0	0.0	0
LE19-114	OCDKLD_05220|LE19-114	OCDKLD_05220	100.0	100.0	1341
LE19-114	OCDKLD_05225|LE19-114	OCDKLD_05225	100.0	100.0	996
LE19-114	OCDKLD_05230|LE19-114	OCDKLD_05230	100.0	100.0	1263
LE19-114	OCDKLD_05235|LE19-114	OCDKLD_05235	100.0	100.0	423
LE19-114	OCDKLD_05240|LE19-114	OCDKLD_05240	100.0	100.0	564
LE19-114	OCDKLD_05245|LE19-114	OCDKLD_05245	100.0	100.0	444
LE19-114	OCDKLD_05250|LE19-114	OCDKLD_05250	100.0	100.0	1164
LE19-114	OCDKLD_05255|LE19-114	OCDKLD_05255	100.0	100.0	1473
LE19-114	OCDKLD_05260|LE19-114	OCDKLD_05260	100.0	100.0	177
LE19-114	OCDKLD_05265|LE19-114	OCDKLD_05265	100.0	100.0	2070
LE19-114	OCDKLD_05270|LE19-114	OCDKLD_05270	100.0	100.0	1212
LE19-114	OCDKLD_05275|LE19-114	OCDKLD_05275	100.0	100.0	1209
LE19-114	OCDKLD_05280|LE19-114	OCDKLD_05280	100.0	100.0	1431
LE19-114	OCDKLD_05285|LE19-114	OCDKLD_05285	100.0	100.0	1353
LE19-114	OCDKLD_05290|LE19-114	OCDKLD_05290	100.0	100.0	966
LE19-12	OCDKLD_05220|LE19-114	GMBOIL_03580	96.35	100.0	1341
LE19-12	OCDKLD_05225|LE19-114	GMBOIL_03585	98.59	100.0	996
LE19-12	OCDKLD_05230|LE19-114	GMBOIL_03590	97.47	100.0	1263
LE19-12	OCDKLD_05235|LE19-114	GMBOIL_03595	96.69	100.0	423
LE19-12	OCDKLD_05240|LE19-114	GMBOIL_03600	97.32	99.11	564
LE19-12	OCDKLD_05245|LE19-114	GMBOIL_03605	97.98	89.19	444
LE19-12	OCDKLD_05250|LE19-114	GMBOIL_03615	97.51	100.0	1164
LE19-12	OCDKLD_05255|LE19-114	GMBOIL_03620	98.3	100.0	1473
LE19-12	OCDKLD_05285|LE19-114	GMBOIL_11785	94.81	99.78	1353
LE19-12	OCDKLD_05290|LE19-114	GMBOIL_11780	94.62	100.0	966
LE19-12	OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_05265|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_05270|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_05275|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_05280|LE19-114	Unmatched	0.0	0.0	0
