Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_05235|LE19-114	FMDALA_06750	93.38	92.91	423
OCDKLD_05245|LE19-114	FMDALA_13005	96.97	89.19	444
OCDKLD_05250|LE19-114	FMDALA_13010	96.65	100.00	1164
OCDKLD_05255|LE19-114	FMDALA_13015	97.49	100.00	1473
OCDKLD_05285|LE19-114	FMDALA_09715	94.65	99.56	1353
OCDKLD_05290|LE19-114	FMDALA_09710	95.86	100.00	966
OCDKLD_05220|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05225|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05230|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05240|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05260|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05265|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05270|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05275|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_05280|LE19-114	Unmatched	0.0	0.0	0
