Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_04235|LE19-12	EIDGHK_07290	100.00	100.00	192
GMBOIL_04240|LE19-12	EIDGHK_07295	100.00	100.00	192
GMBOIL_04245|LE19-12	EIDGHK_07300	100.00	100.00	339
GMBOIL_04250|LE19-12	EIDGHK_07305	100.00	100.00	225
GMBOIL_04255|LE19-12	EIDGHK_07310	100.00	100.00	228
GMBOIL_04260|LE19-12	EIDGHK_07315	97.89	100.00	711
GMBOIL_04560|LE19-12	EIDGHK_07270	100.00	100.00	273
GMBOIL_04575|LE19-12	EIDGHK_07240	98.61	100.00	216
GMBOIL_07370|LE19-12	EIDGHK_07235	100.00	100.00	255
GMBOIL_07375|LE19-12	EIDGHK_07230	98.48	100.00	198
GMBOIL_08380|LE19-12	EIDGHK_18215	98.56	100.00	348
GMBOIL_08385|LE19-12	EIDGHK_18220	97.89	100.00	993
GMBOIL_08390|LE19-12	EIDGHK_18225	99.19	100.00	246
GMBOIL_08395|LE19-12	EIDGHK_18230	100.00	100.00	135
GMBOIL_08400|LE19-12	EIDGHK_18235	98.33	100.00	120
GMBOIL_12050|LE19-12	EIDGHK_07360	98.33	100.00	300
GMBOIL_13745|LE19-12	EIDGHK_07345	98.43	100.00	318
GMBOIL_13750|LE19-12	EIDGHK_07350	97.26	100.00	1641
GMBOIL_13755|LE19-12	EIDGHK_07355	96.05	100.00	354
GMBOIL_20865|LE19-12	EIDGHK_07365	97.85	100.00	1209
GMBOIL_20870|LE19-12	EIDGHK_07370	98.21	100.00	783
GMBOIL_20875|LE19-12	EIDGHK_07375	98.57	100.00	1116
GMBOIL_20880|LE19-12	EIDGHK_07380	97.93	100.00	531
GMBOIL_21465|LE19-12	EIDGHK_07225	95.04	100.16	624
GMBOIL_21625|LE19-12	EIDGHK_07275	99.31	100.00	291
GMBOIL_21630|LE19-12	EIDGHK_07280	99.60	100.00	495
GMBOIL_21635|LE19-12	EIDGHK_07285	98.80	72.17	345
