Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_00785|LE19-114	ALDGEK_03390	98.29	100.00	876
OCDKLD_04760|LE19-114	ALDGEK_08125	97.82	100.00	780
OCDKLD_04765|LE19-114	ALDGEK_08120	98.06	100.00	465
OCDKLD_09480|LE19-114	ALDGEK_03385	97.32	99.79	1872
OCDKLD_09500|LE19-114	ALDGEK_03370	97.92	100.00	867
OCDKLD_09505|LE19-114	ALDGEK_03365	98.54	100.00	822
OCDKLD_10250|LE19-114	ALDGEK_07295	93.50	100.08	1215
OCDKLD_10960|LE19-114	ALDGEK_06305	98.70	100.00	693
OCDKLD_10995|LE19-114	ALDGEK_06300	98.35	100.00	243
OCDKLD_11000|LE19-114	ALDGEK_06295	97.35	100.00	339
OCDKLD_11005|LE19-114	ALDGEK_06290	99.25	100.00	933
OCDKLD_11010|LE19-114	ALDGEK_06285	97.70	100.07	1431
OCDKLD_11015|LE19-114	ALDGEK_06280	97.95	100.04	2781
OCDKLD_11020|LE19-114	ALDGEK_06275	98.44	100.00	1800
OCDKLD_11025|LE19-114	ALDGEK_06270	99.07	100.00	537
OCDKLD_11030|LE19-114	ALDGEK_06265	99.23	100.00	783
OCDKLD_11035|LE19-114	ALDGEK_06250	99.04	100.00	2928
OCDKLD_11040|LE19-114	ALDGEK_06245	99.27	100.00	954
OCDKLD_09490|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_09495|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10970|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10975|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10980|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10985|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10990|LE19-114	Unmatched	0.0	0.0	0
