Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_00785|LE19-114	EIDGHK_11390	97.37	100.00	876
OCDKLD_04760|LE19-114	EIDGHK_02130	96.92	100.00	780
OCDKLD_04765|LE19-114	EIDGHK_02125	97.85	100.00	465
OCDKLD_09480|LE19-114	EIDGHK_11385	97.32	99.79	1872
OCDKLD_09500|LE19-114	EIDGHK_11380	98.39	100.00	867
OCDKLD_09505|LE19-114	EIDGHK_11375	98.66	100.12	822
OCDKLD_10250|LE19-114	EIDGHK_03315	94.43	76.79	1215
OCDKLD_10960|LE19-114	EIDGHK_14210	96.24	99.86	693
OCDKLD_10995|LE19-114	EIDGHK_14205	96.30	100.00	243
OCDKLD_11000|LE19-114	EIDGHK_14200	95.28	100.00	339
OCDKLD_11005|LE19-114	EIDGHK_14195	97.53	100.00	933
OCDKLD_11010|LE19-114	EIDGHK_14190	96.86	100.00	1431
OCDKLD_11015|LE19-114	EIDGHK_14185	96.44	100.04	2781
OCDKLD_11020|LE19-114	EIDGHK_14180	95.39	100.00	1800
OCDKLD_11025|LE19-114	EIDGHK_14175	97.21	100.00	537
OCDKLD_11030|LE19-114	EIDGHK_14170	96.17	100.00	783
OCDKLD_11035|LE19-114	EIDGHK_14165	96.99	100.00	2928
OCDKLD_11040|LE19-114	EIDGHK_14160	97.90	99.90	954
OCDKLD_09490|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_09495|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10970|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10975|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10980|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10985|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_10990|LE19-114	Unmatched	0.0	0.0	0
