Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_09385|LE19-84	ALDGEK_00670	97.65	100.0	255
LE17-10A	FMDALA_09390|LE19-84	ALDGEK_00665	97.03	100.0	303
LE17-10A	FMDALA_09395|LE19-84	ALDGEK_00660	97.33	100.0	1086
LE17-10A	FMDALA_09400|LE19-84	ALDGEK_00655	96.79	99.87	780
LE17-10A	FMDALA_23005|LE19-84	ALDGEK_00635	97.73	100.0	396
LE17-10A	FMDALA_23010|LE19-84	ALDGEK_00640	97.55	100.0	1512
LE17-10A	FMDALA_23015|LE19-84	ALDGEK_00645	99.08	100.0	435
LE17-10A	FMDALA_23020|LE19-84	ALDGEK_00650	97.53	98.78	657
LE17-20C	FMDALA_09385|LE19-84	EIDGHK_18545	98.43	100.0	255
LE17-20C	FMDALA_09390|LE19-84	EIDGHK_18550	97.36	100.0	303
LE17-20C	FMDALA_09395|LE19-84	EIDGHK_18555	97.79	100.0	1086
LE17-20C	FMDALA_09400|LE19-84	EIDGHK_18560	96.67	100.0	780
LE17-20C	FMDALA_23005|LE19-84	EIDGHK_15730	95.44	88.64	396
LE17-20C	FMDALA_23010|LE19-84	EIDGHK_15735	97.62	100.0	1512
LE17-20C	FMDALA_23015|LE19-84	EIDGHK_15740	97.93	100.0	435
LE17-20C	FMDALA_23020|LE19-84	EIDGHK_15745	97.53	98.78	657
LE18-22	FMDALA_09385|LE19-84	HENFNN_15400	98.04	100.0	255
LE18-22	FMDALA_09390|LE19-84	HENFNN_15405	97.36	100.0	303
LE18-22	FMDALA_09395|LE19-84	HENFNN_15410	97.15	100.0	1086
LE18-22	FMDALA_09400|LE19-84	HENFNN_15415	97.05	100.0	780
LE18-22	FMDALA_23005|LE19-84	HENFNN_00590	96.97	100.0	396
LE18-22	FMDALA_23010|LE19-84	HENFNN_00595	97.62	100.0	1512
LE18-22	FMDALA_23015|LE19-84	HENFNN_00600	97.93	100.0	435
LE18-22	FMDALA_23020|LE19-84	HENFNN_00605	97.71	99.85	657
LE19-10	FMDALA_09385|LE19-84	PGKGJD_19800	97.65	100.0	255
LE19-10	FMDALA_09390|LE19-84	PGKGJD_19795	97.69	100.0	303
LE19-10	FMDALA_09395|LE19-84	PGKGJD_19790	98.07	100.0	1086
LE19-10	FMDALA_09400|LE19-84	PGKGJD_07875	96.72	86.03	780
LE19-10	FMDALA_23005|LE19-84	PGKGJD_05030	96.98	100.25	396
LE19-10	FMDALA_23010|LE19-84	PGKGJD_05035	97.16	100.0	1512
LE19-10	FMDALA_23015|LE19-84	PGKGJD_05040	98.62	100.0	435
LE19-10	FMDALA_23020|LE19-84	PGKGJD_05045	98.15	98.78	657
LE19-114	FMDALA_09385|LE19-84	OCDKLD_13100	98.04	100.0	255
LE19-114	FMDALA_09390|LE19-84	OCDKLD_13095	97.36	100.0	303
LE19-114	FMDALA_09395|LE19-84	OCDKLD_13090	97.33	100.0	1086
LE19-114	FMDALA_09400|LE19-84	OCDKLD_13085	96.41	99.87	780
LE19-114	FMDALA_23005|LE19-84	OCDKLD_13065	97.72	88.64	396
LE19-114	FMDALA_23010|LE19-84	OCDKLD_13070	97.42	100.0	1512
LE19-114	FMDALA_23015|LE19-84	OCDKLD_13075	99.08	100.0	435
LE19-114	FMDALA_23020|LE19-84	OCDKLD_13080	98.0	98.78	657
LE19-12	FMDALA_09385|LE19-84	GMBOIL_08330	98.04	100.0	255
LE19-12	FMDALA_09390|LE19-84	GMBOIL_08335	97.31	98.02	303
LE19-12	FMDALA_09395|LE19-84	GMBOIL_08340	97.33	100.0	1086
LE19-12	FMDALA_23005|LE19-84	GMBOIL_07390	96.21	100.0	396
LE19-12	FMDALA_23010|LE19-84	GMBOIL_07395	97.35	100.0	1512
LE19-12	FMDALA_23015|LE19-84	GMBOIL_07400	98.16	100.0	435
LE19-12	FMDALA_09400|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_23020|LE19-84	Unmatched	0.0	0.0	0
LE19-131	FMDALA_09385|LE19-84	FLBHPM_07620	98.04	100.0	255
LE19-131	FMDALA_09390|LE19-84	FLBHPM_07615	96.04	100.0	303
LE19-131	FMDALA_09395|LE19-84	FLBHPM_07610	97.15	100.0	1086
LE19-131	FMDALA_09400|LE19-84	FLBHPM_07605	97.18	100.0	780
LE19-131	FMDALA_23005|LE19-84	FLBHPM_07580	96.46	100.0	396
LE19-131	FMDALA_23010|LE19-84	FLBHPM_07585	97.42	100.0	1512
LE19-131	FMDALA_23015|LE19-84	FLBHPM_07590	98.59	81.38	435
LE19-131	FMDALA_23020|LE19-84	FLBHPM_07595	98.78	100.0	657
LE19-13	FMDALA_09385|LE19-84	IDJNMB_09305	98.04	100.0	255
LE19-13	FMDALA_09390|LE19-84	IDJNMB_09310	97.36	100.0	303
LE19-13	FMDALA_09395|LE19-84	IDJNMB_09315	97.61	100.0	1086
LE19-13	FMDALA_09400|LE19-84	IDJNMB_09320	97.31	100.0	780
LE19-13	FMDALA_23005|LE19-84	IDJNMB_09345	96.87	88.64	396
LE19-13	FMDALA_23010|LE19-84	IDJNMB_09340	97.16	100.0	1512
LE19-13	FMDALA_23015|LE19-84	IDJNMB_09335	98.02	81.38	435
LE19-13	FMDALA_23020|LE19-84	IDJNMB_09330	98.17	100.0	657
LE19-195	FMDALA_09385|LE19-84	BHKFFO_00335	98.43	100.0	255
LE19-195	FMDALA_09390|LE19-84	BHKFFO_00340	98.35	100.0	303
LE19-195	FMDALA_09395|LE19-84	BHKFFO_00345	97.51	100.0	1086
LE19-195	FMDALA_23005|LE19-84	BHKFFO_08605	96.46	100.0	396
LE19-195	FMDALA_23010|LE19-84	BHKFFO_08600	97.49	100.0	1512
LE19-195	FMDALA_23015|LE19-84	BHKFFO_08595	98.39	100.0	435
LE19-195	FMDALA_23020|LE19-84	BHKFFO_08585	97.26	99.85	657
LE19-195	FMDALA_09400|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_09385|LE19-84	JMPPHP_19785	97.65	100.0	255
LE19-196	FMDALA_09390|LE19-84	JMPPHP_19790	97.03	100.0	303
LE19-196	FMDALA_09395|LE19-84	JMPPHP_19795	97.15	100.0	1086
LE19-196	FMDALA_09400|LE19-84	JMPPHP_19800	96.79	99.87	780
LE19-196	FMDALA_23005|LE19-84	JMPPHP_19820	97.73	100.0	396
LE19-196	FMDALA_23010|LE19-84	JMPPHP_19815	97.55	100.0	1512
LE19-196	FMDALA_23015|LE19-84	JMPPHP_19810	99.08	100.0	435
LE19-196	FMDALA_23020|LE19-84	JMPPHP_19805	97.53	98.78	657
LE19-197	FMDALA_09385|LE19-84	KBOODB_08720	98.04	100.0	255
LE19-197	FMDALA_09390|LE19-84	KBOODB_08725	97.31	98.02	303
LE19-197	FMDALA_09395|LE19-84	KBOODB_08730	97.51	100.0	1086
LE19-197	FMDALA_23005|LE19-84	KBOODB_08440	96.21	100.0	396
LE19-197	FMDALA_23010|LE19-84	KBOODB_08445	97.35	100.0	1512
LE19-197	FMDALA_23015|LE19-84	KBOODB_08450	98.16	100.0	435
LE19-197	FMDALA_23020|LE19-84	KBOODB_08455	98.61	98.78	657
LE19-197	FMDALA_09400|LE19-84	Unmatched	0.0	0.0	0
LE19-251	FMDALA_09385|LE19-84	IHLHBL_16075	97.65	100.0	255
LE19-251	FMDALA_09390|LE19-84	IHLHBL_16070	97.69	100.0	303
LE19-251	FMDALA_09395|LE19-84	IHLHBL_16065	98.07	100.0	1086
LE19-251	FMDALA_09400|LE19-84	IHLHBL_16805	96.72	86.03	780
LE19-251	FMDALA_23005|LE19-84	IHLHBL_07105	96.98	100.25	396
LE19-251	FMDALA_23010|LE19-84	IHLHBL_07100	97.16	100.0	1512
LE19-251	FMDALA_23015|LE19-84	IHLHBL_07095	98.62	100.0	435
LE19-251	FMDALA_23020|LE19-84	IHLHBL_07090	98.15	98.78	657
LE19-281	FMDALA_09385|LE19-84	HOOJMB_02210	97.25	100.0	255
LE19-281	FMDALA_09390|LE19-84	HOOJMB_02205	97.03	100.0	303
LE19-281	FMDALA_23005|LE19-84	HOOJMB_04770	97.73	100.0	396
LE19-281	FMDALA_23010|LE19-84	HOOJMB_04775	96.57	100.4	1512
LE19-281	FMDALA_23015|LE19-84	HOOJMB_04780	98.59	81.38	435
LE19-281	FMDALA_23020|LE19-84	HOOJMB_04785	98.0	98.78	657
LE19-281	FMDALA_09395|LE19-84	Unmatched	0.0	0.0	0
LE19-281	FMDALA_09400|LE19-84	Unmatched	0.0	0.0	0
LE19-338	FMDALA_09385|LE19-84	IJGFIK_13800	98.43	100.0	255
LE19-338	FMDALA_09390|LE19-84	IJGFIK_13795	98.68	100.0	303
LE19-338	FMDALA_09395|LE19-84	IJGFIK_13790	99.17	100.0	1086
LE19-338	FMDALA_23005|LE19-84	IJGFIK_05065	97.47	100.0	396
LE19-338	FMDALA_23010|LE19-84	IJGFIK_05060	97.49	100.0	1512
LE19-338	FMDALA_23015|LE19-84	IJGFIK_05055	98.16	100.0	435
