Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_02065|LE19-84	ALDGEK_21255	97.39	100.05	1875
LE17-10A	FMDALA_02070|LE19-84	ALDGEK_21260	96.15	99.88	807
LE17-10A	FMDALA_04570|LE19-84	ALDGEK_20095	100.0	100.0	118
LE17-10A	FMDALA_11920|LE19-84	ALDGEK_21290	98.57	95.88	291
LE17-10A	FMDALA_19055|LE19-84	ALDGEK_00945	99.01	100.0	1110
LE17-20C	FMDALA_02065|LE19-84	EIDGHK_01385	96.26	101.33	1875
LE17-20C	FMDALA_02070|LE19-84	EIDGHK_01380	97.03	100.0	807
LE17-20C	FMDALA_04570|LE19-84	EIDGHK_13655	100.0	100.0	118
LE17-20C	FMDALA_11920|LE19-84	EIDGHK_01350	97.94	100.0	291
LE17-20C	FMDALA_19055|LE19-84	EIDGHK_01395	97.3	100.0	1110
LE18-22	FMDALA_02065|LE19-84	HENFNN_19525	97.6	100.0	1875
LE18-22	FMDALA_02070|LE19-84	HENFNN_19520	96.03	100.0	807
LE18-22	FMDALA_04570|LE19-84	HENFNN_20965	100.0	100.0	118
LE18-22	FMDALA_11920|LE19-84	HENFNN_19485	98.28	100.0	291
LE18-22	FMDALA_19055|LE19-84	HENFNN_19570	98.38	100.0	1110
LE19-10	FMDALA_02065|LE19-84	PGKGJD_03295	97.65	100.0	1875
LE19-10	FMDALA_02070|LE19-84	PGKGJD_03300	96.53	100.12	807
LE19-10	FMDALA_04570|LE19-84	PGKGJD_10160	100.0	100.0	118
LE19-10	FMDALA_11920|LE19-84	PGKGJD_03330	99.31	100.0	291
LE19-10	FMDALA_19055|LE19-84	PGKGJD_03290	97.84	100.0	1110
LE19-114	FMDALA_02065|LE19-84	OCDKLD_04175	98.08	100.0	1875
LE19-114	FMDALA_02070|LE19-84	OCDKLD_04170	97.15	100.0	807
LE19-114	FMDALA_04570|LE19-84	OCDKLD_14765	100.0	100.0	118
LE19-114	FMDALA_11920|LE19-84	OCDKLD_04110	98.21	95.88	291
LE19-114	FMDALA_19055|LE19-84	OCDKLD_04180	98.2	100.0	1110
LE19-12	FMDALA_02065|LE19-84	GMBOIL_23975	97.49	100.0	1875
LE19-12	FMDALA_02070|LE19-84	GMBOIL_23980	96.28	99.88	807
LE19-12	FMDALA_04570|LE19-84	GMBOIL_24035	100.0	100.0	118
LE19-12	FMDALA_11920|LE19-84	GMBOIL_24010	97.94	100.0	291
LE19-12	FMDALA_19055|LE19-84	GMBOIL_03980	98.56	100.0	1110
LE19-131	FMDALA_02065|LE19-84	FLBHPM_06165	97.39	100.05	1875
LE19-131	FMDALA_02070|LE19-84	FLBHPM_06170	97.03	100.0	807
LE19-131	FMDALA_04570|LE19-84	FLBHPM_14520	100.0	100.0	118
LE19-131	FMDALA_11920|LE19-84	FLBHPM_06200	98.92	95.88	291
LE19-131	FMDALA_19055|LE19-84	FLBHPM_06160	98.38	100.0	1110
LE19-13	FMDALA_02065|LE19-84	IDJNMB_15630	96.63	101.28	1875
LE19-13	FMDALA_02070|LE19-84	IDJNMB_15635	96.9	100.0	807
LE19-13	FMDALA_04570|LE19-84	IDJNMB_20790	100.0	100.0	118
LE19-13	FMDALA_11920|LE19-84	IDJNMB_15665	98.97	100.0	291
LE19-13	FMDALA_19055|LE19-84	IDJNMB_09080	98.74	100.0	1110
LE19-195	FMDALA_02065|LE19-84	BHKFFO_11860	98.35	100.0	1875
LE19-195	FMDALA_02070|LE19-84	BHKFFO_11865	97.15	100.0	807
LE19-195	FMDALA_04570|LE19-84	BHKFFO_01010	100.0	100.0	118
LE19-195	FMDALA_11920|LE19-84	BHKFFO_11895	97.59	100.0	291
LE19-195	FMDALA_19055|LE19-84	BHKFFO_11855	98.38	100.0	1110
LE19-196	FMDALA_02070|LE19-84	JMPPHP_06080	96.58	72.37	807
LE19-196	FMDALA_04570|LE19-84	JMPPHP_00170	100.0	100.0	118
LE19-196	FMDALA_19055|LE19-84	JMPPHP_18420	99.01	100.0	1110
LE19-196	FMDALA_02065|LE19-84	Unmatched	0.0	0.0	0
LE19-196	FMDALA_11920|LE19-84	Unmatched	0.0	0.0	0
LE19-197	FMDALA_02065|LE19-84	KBOODB_13555	97.44	100.0	1875
LE19-197	FMDALA_02070|LE19-84	KBOODB_13560	96.28	99.88	807
LE19-197	FMDALA_04570|LE19-84	KBOODB_13615	100.0	100.0	118
LE19-197	FMDALA_11920|LE19-84	KBOODB_13590	97.94	100.0	291
LE19-197	FMDALA_19055|LE19-84	KBOODB_13550	98.56	100.0	1110
LE19-251	FMDALA_02065|LE19-84	IHLHBL_15175	97.71	100.0	1875
LE19-251	FMDALA_02070|LE19-84	IHLHBL_15180	96.53	100.12	807
LE19-251	FMDALA_04570|LE19-84	IHLHBL_22625	100.0	100.0	118
LE19-251	FMDALA_11920|LE19-84	IHLHBL_15210	99.31	100.0	291
LE19-251	FMDALA_19055|LE19-84	IHLHBL_15170	97.48	100.0	1110
LE19-281	FMDALA_02070|LE19-84	HOOJMB_04915	97.61	72.61	807
LE19-281	FMDALA_04570|LE19-84	HOOJMB_10150	100.0	100.0	118
LE19-281	FMDALA_11920|LE19-84	HOOJMB_18200	97.25	100.0	291
LE19-281	FMDALA_19055|LE19-84	HOOJMB_06515	97.66	100.0	1110
LE19-281	FMDALA_02065|LE19-84	Unmatched	0.0	0.0	0
LE19-338	FMDALA_02065|LE19-84	IJGFIK_08580	96.85	100.0	1875
LE19-338	FMDALA_02070|LE19-84	IJGFIK_08575	96.53	99.88	807
LE19-338	FMDALA_04570|LE19-84	IJGFIK_18555	100.0	100.0	118
LE19-338	FMDALA_11920|LE19-84	IJGFIK_08545	97.94	100.0	291
LE19-338	FMDALA_19055|LE19-84	IJGFIK_08585	98.47	100.0	1110
LE19-388	FMDALA_02065|LE19-84	KAKDBB_20900	96.85	100.0	1875
LE19-388	FMDALA_02070|LE19-84	KAKDBB_20895	96.53	99.88	807
LE19-388	FMDALA_04570|LE19-84	KAKDBB_20860	100.0	100.0	118
LE19-388	FMDALA_11920|LE19-84	KAKDBB_20865	97.94	100.0	291
LE19-388	FMDALA_19055|LE19-84	KAKDBB_20905	98.47	100.0	1110
LE19-41	FMDALA_02065|LE19-84	GLFEAL_11610	97.87	100.0	1875
LE19-41	FMDALA_02070|LE19-84	GLFEAL_11615	96.53	100.12	807
LE19-41	FMDALA_04570|LE19-84	GLFEAL_04455	100.0	100.0	118
LE19-41	FMDALA_11920|LE19-84	GLFEAL_11645	97.25	100.0	291
LE19-41	FMDALA_19055|LE19-84	GLFEAL_25610	97.66	100.0	1110
LE19-4	FMDALA_02065|LE19-84	FPMLKI_13960	97.39	100.05	1875
LE19-4	FMDALA_02070|LE19-84	FPMLKI_13965	96.15	99.88	807
LE19-4	FMDALA_04570|LE19-84	FPMLKI_18365	100.0	100.0	118
LE19-4	FMDALA_11920|LE19-84	FPMLKI_13995	98.57	95.88	291
LE19-4	FMDALA_19055|LE19-84	FPMLKI_13955	99.01	100.0	1110
LE19-55	FMDALA_02065|LE19-84	JGHBBJ_17005	96.31	101.28	1875
LE19-55	FMDALA_02070|LE19-84	JGHBBJ_17010	96.53	100.0	807
LE19-55	FMDALA_04570|LE19-84	JGHBBJ_17415	100.0	100.0	118
LE19-55	FMDALA_11920|LE19-84	JGHBBJ_17040	98.63	100.0	291
LE19-55	FMDALA_19055|LE19-84	JGHBBJ_17000	98.29	100.0	1110
LE19-59	FMDALA_02065|LE19-84	GOKBEH_22860	97.87	100.0	1875
LE19-59	FMDALA_02070|LE19-84	GOKBEH_22865	96.53	100.12	807
LE19-59	FMDALA_11920|LE19-84	GOKBEH_22895	97.25	100.0	291
LE19-59	FMDALA_19055|LE19-84	GOKBEH_15405	97.66	100.0	1110
LE19-59	FMDALA_04570|LE19-84	Unmatched	0.0	0.0	0
LE19-84	FMDALA_02065|LE19-84	FMDALA_02065	100.0	100.0	1875
LE19-84	FMDALA_02070|LE19-84	FMDALA_02070	100.0	100.0	807
LE19-84	FMDALA_04570|LE19-84	FMDALA_17025	100.0	100.0	118
LE19-84	FMDALA_11920|LE19-84	FMDALA_11920	100.0	100.0	291
LE19-84	FMDALA_19055|LE19-84	FMDALA_19055	100.0	100.0	1110
LE19-8	FMDALA_02065|LE19-84	MPFDBK_13450	96.26	101.33	1875
LE19-8	FMDALA_02070|LE19-84	MPFDBK_13445	97.03	100.0	807
LE19-8	FMDALA_04570|LE19-84	MPFDBK_13735	100.0	100.0	118
LE19-8	FMDALA_11920|LE19-84	MPFDBK_13415	97.94	100.0	291
LE19-8	FMDALA_19055|LE19-84	MPFDBK_13460	97.3	100.0	1110
LE19-98	FMDALA_02065|LE19-84	NEOKJN_10900	96.31	101.28	1875
LE19-98	FMDALA_02070|LE19-84	NEOKJN_10905	96.53	100.0	807
LE19-98	FMDALA_04570|LE19-84	NEOKJN_19865	100.0	100.0	118
LE19-98	FMDALA_11920|LE19-84	NEOKJN_10935	98.63	100.0	291
LE19-98	FMDALA_19055|LE19-84	NEOKJN_10895	98.29	100.0	1110
Microcystis_aeruginosa_BS13-10	FMDALA_02065|LE19-84	EIBFDN_06090	97.63	99.2	1875
Microcystis_aeruginosa_BS13-10	FMDALA_11920|LE19-84	EIBFDN_20560	96.22	100.0	291
Microcystis_aeruginosa_BS13-10	FMDALA_19055|LE19-84	EIBFDN_06085	97.48	100.0	1110
Microcystis_aeruginosa_BS13-10	FMDALA_02070|LE19-84	Unmatched	0.0	0.0	0
Microcystis_aeruginosa_BS13-10	FMDALA_04570|LE19-84	Unmatched	0.0	0.0	0
Microcystis_aeruginosa_LE3	FMDALA_02065|LE19-84	FKFHLE_16060	96.96	100.0	1875
Microcystis_aeruginosa_LE3	FMDALA_02070|LE19-84	FKFHLE_16065	95.91	100.0	807
Microcystis_aeruginosa_LE3	FMDALA_11920|LE19-84	FKFHLE_16115	98.63	100.0	291
Microcystis_aeruginosa_LE3	FMDALA_19055|LE19-84	FKFHLE_16055	98.29	100.0	1110
Microcystis_aeruginosa_LE3	FMDALA_04570|LE19-84	Unmatched	0.0	0.0	0
