Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_09110|LE19-195	ALDGEK_19910	95.97	100.0	1215
LE17-10A	BHKFFO_09115|LE19-195	ALDGEK_19905	97.0	100.0	1434
LE17-10A	BHKFFO_09125|LE19-195	ALDGEK_19895	97.11	100.0	381
LE17-10A	BHKFFO_09130|LE19-195	ALDGEK_19890	96.93	100.0	618
LE17-10A	BHKFFO_09140|LE19-195	ALDGEK_19880	95.61	100.0	387
LE17-10A	BHKFFO_14165|LE19-195	ALDGEK_19920	79.47	93.79	483
LE17-10A	BHKFFO_17075|LE19-195	ALDGEK_19875	83.6	95.89	852
LE17-20C	BHKFFO_09110|LE19-195	EIDGHK_08190	95.97	100.0	1215
LE17-20C	BHKFFO_09115|LE19-195	EIDGHK_08185	97.21	100.0	1434
LE17-20C	BHKFFO_09125|LE19-195	EIDGHK_08175	98.16	100.0	381
LE17-20C	BHKFFO_09130|LE19-195	EIDGHK_12775	97.25	100.0	618
LE17-20C	BHKFFO_09140|LE19-195	EIDGHK_12765	95.83	86.82	387
LE17-20C	BHKFFO_17075|LE19-195	EIDGHK_18575	86.68	98.71	852
LE17-20C	BHKFFO_14165|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_09110|LE19-195	HENFNN_25400	99.09	100.0	1215
LE18-22	BHKFFO_09115|LE19-195	HENFNN_25405	98.74	100.0	1434
LE18-22	BHKFFO_09125|LE19-195	HENFNN_25415	98.95	100.0	381
LE18-22	BHKFFO_09130|LE19-195	HENFNN_25420	99.19	100.0	618
LE18-22	BHKFFO_09140|LE19-195	HENFNN_25430	97.67	100.0	387
LE18-22	BHKFFO_14165|LE19-195	HENFNN_18350	99.17	99.79	483
LE18-22	BHKFFO_17075|LE19-195	Unmatched	0.0	0.0	0
LE19-10	BHKFFO_09110|LE19-195	PGKGJD_03915	99.09	100.0	1215
LE19-10	BHKFFO_09115|LE19-195	PGKGJD_03910	97.98	100.0	1434
LE19-10	BHKFFO_09125|LE19-195	PGKGJD_03900	97.11	100.0	381
LE19-10	BHKFFO_09130|LE19-195	PGKGJD_03895	99.35	100.0	618
LE19-10	BHKFFO_09140|LE19-195	PGKGJD_03885	99.74	100.0	387
LE19-10	BHKFFO_14165|LE19-195	PGKGJD_09270	94.41	100.0	483
LE19-10	BHKFFO_17075|LE19-195	PGKGJD_19245	83.47	98.71	852
LE19-114	BHKFFO_09110|LE19-195	OCDKLD_10010	96.54	100.0	1215
LE19-114	BHKFFO_09115|LE19-195	OCDKLD_10005	97.28	100.0	1434
LE19-114	BHKFFO_09125|LE19-195	OCDKLD_09995	96.85	100.0	381
LE19-114	BHKFFO_09130|LE19-195	OCDKLD_09990	97.26	94.66	618
LE19-114	BHKFFO_09140|LE19-195	OCDKLD_09975	96.65	84.75	387
LE19-114	BHKFFO_14165|LE19-195	OCDKLD_11590	93.51	98.96	483
LE19-114	BHKFFO_17075|LE19-195	OCDKLD_03370	86.29	95.89	852
LE19-12	BHKFFO_09110|LE19-195	GMBOIL_00305	96.38	100.0	1215
LE19-12	BHKFFO_09125|LE19-195	GMBOIL_18100	97.38	100.0	381
LE19-12	BHKFFO_09130|LE19-195	GMBOIL_18095	96.62	95.79	618
LE19-12	BHKFFO_09140|LE19-195	GMBOIL_13130	96.12	100.0	387
LE19-12	BHKFFO_14165|LE19-195	GMBOIL_18090	79.87	93.58	483
LE19-12	BHKFFO_09115|LE19-195	Unmatched	0.0	0.0	0
LE19-12	BHKFFO_17075|LE19-195	Unmatched	0.0	0.0	0
LE19-13	BHKFFO_09110|LE19-195	IDJNMB_20380	95.72	100.0	1215
LE19-13	BHKFFO_09115|LE19-195	IDJNMB_14445	97.49	100.07	1434
LE19-13	BHKFFO_09125|LE19-195	IDJNMB_14455	97.38	100.0	381
LE19-13	BHKFFO_09130|LE19-195	IDJNMB_14460	98.06	100.0	618
LE19-13	BHKFFO_09140|LE19-195	IDJNMB_14470	97.26	84.75	387
LE19-13	BHKFFO_14165|LE19-195	IDJNMB_10955	94.14	98.96	483
LE19-13	BHKFFO_17075|LE19-195	IDJNMB_06380	89.61	98.24	852
LE19-131	BHKFFO_09110|LE19-195	FLBHPM_03135	95.64	100.0	1215
LE19-131	BHKFFO_09115|LE19-195	FLBHPM_06345	96.44	100.0	1434
LE19-131	BHKFFO_09125|LE19-195	FLBHPM_06340	97.38	100.0	381
LE19-131	BHKFFO_09130|LE19-195	FLBHPM_06335	96.28	100.0	618
LE19-131	BHKFFO_09140|LE19-195	FLBHPM_06325	95.61	100.0	387
LE19-131	BHKFFO_14165|LE19-195	FLBHPM_03125	80.53	93.58	483
LE19-131	BHKFFO_17075|LE19-195	FLBHPM_12080	85.75	98.83	852
LE19-195	BHKFFO_09110|LE19-195	BHKFFO_09110	100.0	100.0	1215
LE19-195	BHKFFO_09115|LE19-195	BHKFFO_09115	100.0	100.0	1434
LE19-195	BHKFFO_09125|LE19-195	BHKFFO_09125	100.0	100.0	381
LE19-195	BHKFFO_09130|LE19-195	BHKFFO_09130	100.0	100.0	618
LE19-195	BHKFFO_09140|LE19-195	BHKFFO_09140	100.0	100.0	387
LE19-195	BHKFFO_14165|LE19-195	BHKFFO_14165	100.0	100.0	483
LE19-195	BHKFFO_17075|LE19-195	BHKFFO_17075	100.0	100.0	852
LE19-196	BHKFFO_09110|LE19-195	JMPPHP_12875	95.97	100.0	1215
LE19-196	BHKFFO_09115|LE19-195	JMPPHP_12880	97.0	100.0	1434
LE19-196	BHKFFO_09125|LE19-195	JMPPHP_12890	97.11	100.0	381
LE19-196	BHKFFO_09130|LE19-195	JMPPHP_12895	96.93	100.0	618
LE19-196	BHKFFO_09140|LE19-195	JMPPHP_12905	95.61	100.0	387
LE19-196	BHKFFO_14165|LE19-195	JMPPHP_11710	79.47	93.79	483
LE19-196	BHKFFO_17075|LE19-195	JMPPHP_19985	84.36	78.05	852
LE19-197	BHKFFO_09110|LE19-195	KBOODB_16050	96.38	100.0	1215
LE19-197	BHKFFO_09115|LE19-195	KBOODB_16055	97.03	98.68	1434
LE19-197	BHKFFO_09125|LE19-195	KBOODB_07265	97.38	100.0	381
LE19-197	BHKFFO_09130|LE19-195	KBOODB_07260	96.62	95.79	618
LE19-197	BHKFFO_09140|LE19-195	KBOODB_12785	96.12	100.0	387
LE19-197	BHKFFO_14165|LE19-195	KBOODB_16040	79.87	93.58	483
LE19-197	BHKFFO_17075|LE19-195	Unmatched	0.0	0.0	0
LE19-251	BHKFFO_09110|LE19-195	IHLHBL_14665	99.09	100.0	1215
LE19-251	BHKFFO_09115|LE19-195	IHLHBL_14660	97.98	100.0	1434
LE19-251	BHKFFO_09125|LE19-195	IHLHBL_14650	97.11	100.0	381
LE19-251	BHKFFO_09130|LE19-195	IHLHBL_14645	99.35	100.0	618
LE19-251	BHKFFO_09140|LE19-195	IHLHBL_14635	99.74	100.0	387
LE19-251	BHKFFO_14165|LE19-195	IHLHBL_13175	94.41	100.0	483
LE19-251	BHKFFO_17075|LE19-195	IHLHBL_08340	83.12	98.71	852
LE19-281	BHKFFO_09110|LE19-195	HOOJMB_01145	98.77	100.0	1215
LE19-281	BHKFFO_09115|LE19-195	HOOJMB_01150	97.88	98.68	1434
LE19-281	BHKFFO_09140|LE19-195	HOOJMB_02895	98.45	100.0	387
LE19-281	BHKFFO_09125|LE19-195	Unmatched	0.0	0.0	0
LE19-281	BHKFFO_09130|LE19-195	Unmatched	0.0	0.0	0
LE19-281	BHKFFO_14165|LE19-195	Unmatched	0.0	0.0	0
LE19-281	BHKFFO_17075|LE19-195	Unmatched	0.0	0.0	0
LE19-338	BHKFFO_09110|LE19-195	IJGFIK_04275	96.46	100.0	1215
LE19-338	BHKFFO_09115|LE19-195	IJGFIK_04285	97.7	100.0	1434
LE19-338	BHKFFO_09125|LE19-195	IJGFIK_04295	98.69	100.0	381
LE19-338	BHKFFO_09130|LE19-195	IJGFIK_04300	95.79	100.0	618
LE19-338	BHKFFO_09140|LE19-195	IJGFIK_04310	95.83	86.82	387
LE19-338	BHKFFO_14165|LE19-195	IJGFIK_03930	94.2	100.0	483
LE19-338	BHKFFO_17075|LE19-195	IJGFIK_20715	86.6	98.12	852
LE19-388	BHKFFO_09110|LE19-195	KAKDBB_23285	96.46	100.0	1215
LE19-388	BHKFFO_09115|LE19-195	KAKDBB_23290	97.7	100.0	1434
LE19-388	BHKFFO_09125|LE19-195	KAKDBB_23300	98.69	100.0	381
LE19-388	BHKFFO_09130|LE19-195	KAKDBB_23305	95.79	100.0	618
LE19-388	BHKFFO_09140|LE19-195	KAKDBB_23315	95.83	86.82	387
LE19-388	BHKFFO_14165|LE19-195	KAKDBB_05165	94.2	100.0	483
LE19-388	BHKFFO_17075|LE19-195	KAKDBB_13935	86.84	98.12	852
LE19-4	BHKFFO_09110|LE19-195	FPMLKI_08565	95.97	100.0	1215
LE19-4	BHKFFO_09115|LE19-195	FPMLKI_08560	97.0	100.0	1434
LE19-4	BHKFFO_09125|LE19-195	FPMLKI_08550	97.11	100.0	381
LE19-4	BHKFFO_09130|LE19-195	FPMLKI_08545	96.93	100.0	618
LE19-4	BHKFFO_09140|LE19-195	FPMLKI_08535	95.61	100.0	387
LE19-4	BHKFFO_14165|LE19-195	FPMLKI_08575	79.47	93.79	483
LE19-4	BHKFFO_17075|LE19-195	FPMLKI_08530	83.72	95.89	852
LE19-41	BHKFFO_09110|LE19-195	GLFEAL_18695	98.77	100.0	1215
LE19-41	BHKFFO_09115|LE19-195	GLFEAL_18700	97.88	98.68	1434
LE19-41	BHKFFO_09125|LE19-195	GLFEAL_04080	96.85	100.0	381
LE19-41	BHKFFO_09130|LE19-195	GLFEAL_04075	99.5	97.57	618
LE19-41	BHKFFO_09140|LE19-195	GLFEAL_18655	98.45	100.0	387
LE19-41	BHKFFO_14165|LE19-195	GLFEAL_10715	94.41	100.0	483
LE19-41	BHKFFO_17075|LE19-195	Unmatched	0.0	0.0	0
LE19-55	BHKFFO_09110|LE19-195	JGHBBJ_06670	95.23	100.0	1215
LE19-55	BHKFFO_09115|LE19-195	JGHBBJ_11515	97.49	100.0	1434
LE19-55	BHKFFO_09125|LE19-195	JGHBBJ_11525	97.38	100.0	381
LE19-55	BHKFFO_09130|LE19-195	JGHBBJ_11530	98.38	100.0	618
LE19-55	BHKFFO_09140|LE19-195	JGHBBJ_11540	97.26	84.75	387
LE19-55	BHKFFO_14165|LE19-195	JGHBBJ_09270	94.14	98.96	483
LE19-55	BHKFFO_17075|LE19-195	JGHBBJ_05185	87.83	97.42	852
LE19-59	BHKFFO_09110|LE19-195	GOKBEH_04555	98.77	100.0	1215
LE19-59	BHKFFO_09125|LE19-195	GOKBEH_04160	96.85	100.0	381
LE19-59	BHKFFO_09130|LE19-195	GOKBEH_04155	99.5	97.57	618
LE19-59	BHKFFO_09140|LE19-195	GOKBEH_07145	98.45	100.0	387
LE19-59	BHKFFO_14165|LE19-195	GOKBEH_21645	94.41	100.0	483
LE19-59	BHKFFO_09115|LE19-195	Unmatched	0.0	0.0	0
LE19-59	BHKFFO_17075|LE19-195	Unmatched	0.0	0.0	0
