Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_05700|LE19-195	ALDGEK_02925	98.35	100.0	1641
LE17-10A	BHKFFO_05705|LE19-195	ALDGEK_02930	99.06	100.0	318
LE17-10A	BHKFFO_06570|LE19-195	ALDGEK_02920	96.61	100.0	354
LE17-10A	BHKFFO_06575|LE19-195	ALDGEK_17995	97.8	100.0	771
LE17-10A	BHKFFO_06580|LE19-195	ALDGEK_18000	97.02	100.0	1209
LE17-10A	BHKFFO_06585|LE19-195	ALDGEK_18005	98.98	100.0	783
LE17-10A	BHKFFO_06590|LE19-195	ALDGEK_18010	97.58	99.73	1119
LE17-10A	BHKFFO_06595|LE19-195	ALDGEK_18015	97.37	95.0	240
LE17-20C	BHKFFO_05700|LE19-195	EIDGHK_07350	97.87	100.0	1641
LE17-20C	BHKFFO_05705|LE19-195	EIDGHK_07345	99.06	100.0	318
LE17-20C	BHKFFO_06570|LE19-195	EIDGHK_07355	97.18	100.0	354
LE17-20C	BHKFFO_06575|LE19-195	EIDGHK_07360	97.8	100.0	771
LE17-20C	BHKFFO_06580|LE19-195	EIDGHK_07365	97.27	100.0	1209
LE17-20C	BHKFFO_06585|LE19-195	EIDGHK_07370	97.83	100.0	783
LE17-20C	BHKFFO_06590|LE19-195	EIDGHK_07375	97.67	99.73	1119
LE17-20C	BHKFFO_06595|LE19-195	EIDGHK_07380	99.12	95.0	240
LE18-22	BHKFFO_05700|LE19-195	HENFNN_21835	98.84	100.0	1641
LE18-22	BHKFFO_05705|LE19-195	HENFNN_21840	98.74	100.0	318
LE18-22	BHKFFO_06570|LE19-195	HENFNN_21830	96.89	100.0	354
LE18-22	BHKFFO_06575|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_06580|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_06585|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_06590|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_06595|LE19-195	Unmatched	0.0	0.0	0
LE19-10	BHKFFO_05700|LE19-195	PGKGJD_08690	98.84	100.0	1641
LE19-10	BHKFFO_05705|LE19-195	PGKGJD_08685	98.43	100.0	318
LE19-10	BHKFFO_06570|LE19-195	PGKGJD_23925	98.02	100.0	354
LE19-10	BHKFFO_06575|LE19-195	PGKGJD_23920	98.83	100.0	771
LE19-10	BHKFFO_06580|LE19-195	PGKGJD_23915	98.26	100.0	1209
LE19-10	BHKFFO_06585|LE19-195	PGKGJD_23910	98.98	100.0	783
LE19-10	BHKFFO_06590|LE19-195	PGKGJD_23905	97.49	99.73	1119
LE19-10	BHKFFO_06595|LE19-195	Unmatched	0.0	0.0	0
LE19-114	BHKFFO_05700|LE19-195	OCDKLD_06910	97.99	100.0	1641
LE19-114	BHKFFO_05705|LE19-195	OCDKLD_06905	99.37	100.0	318
LE19-114	BHKFFO_06570|LE19-195	OCDKLD_06915	96.05	100.0	354
LE19-114	BHKFFO_06575|LE19-195	OCDKLD_02445	97.8	100.0	771
LE19-114	BHKFFO_06580|LE19-195	OCDKLD_02440	97.27	100.0	1209
LE19-114	BHKFFO_06585|LE19-195	OCDKLD_17125	98.1	73.95	783
LE19-114	BHKFFO_06590|LE19-195	OCDKLD_17120	98.03	99.73	1119
LE19-114	BHKFFO_06595|LE19-195	OCDKLD_17115	97.37	95.0	240
LE19-12	BHKFFO_05700|LE19-195	GMBOIL_13750	97.87	100.0	1641
LE19-12	BHKFFO_05705|LE19-195	GMBOIL_13745	98.11	100.0	318
LE19-12	BHKFFO_06570|LE19-195	GMBOIL_13755	96.33	100.0	354
LE19-12	BHKFFO_06580|LE19-195	GMBOIL_20865	97.77	100.0	1209
LE19-12	BHKFFO_06585|LE19-195	GMBOIL_20870	97.83	100.0	783
LE19-12	BHKFFO_06590|LE19-195	GMBOIL_20875	97.76	99.73	1119
LE19-12	BHKFFO_06595|LE19-195	GMBOIL_20880	96.93	95.0	240
LE19-12	BHKFFO_06575|LE19-195	Unmatched	0.0	0.0	0
LE19-13	BHKFFO_05700|LE19-195	IDJNMB_11205	97.75	100.0	1641
LE19-13	BHKFFO_05705|LE19-195	IDJNMB_11200	97.48	100.0	318
LE19-13	BHKFFO_06570|LE19-195	IDJNMB_11210	99.15	100.0	354
LE19-13	BHKFFO_06575|LE19-195	IDJNMB_11215	98.31	100.0	771
LE19-13	BHKFFO_06580|LE19-195	IDJNMB_11220	97.93	100.0	1209
LE19-13	BHKFFO_06585|LE19-195	IDJNMB_11225	98.21	100.0	783
LE19-13	BHKFFO_06590|LE19-195	IDJNMB_11230	97.22	99.73	1119
LE19-13	BHKFFO_06595|LE19-195	IDJNMB_11235	97.37	95.0	240
LE19-131	BHKFFO_05700|LE19-195	FLBHPM_19845	98.29	100.0	1641
LE19-131	BHKFFO_05705|LE19-195	FLBHPM_20825	97.8	100.0	318
LE19-131	BHKFFO_06570|LE19-195	FLBHPM_14730	97.74	100.0	354
LE19-131	BHKFFO_06575|LE19-195	FLBHPM_14735	98.7	100.0	771
LE19-131	BHKFFO_06590|LE19-195	FLBHPM_12955	97.58	99.73	1119
LE19-131	BHKFFO_06595|LE19-195	FLBHPM_15905	97.93	80.42	240
LE19-131	BHKFFO_06580|LE19-195	Unmatched	0.0	0.0	0
LE19-131	BHKFFO_06585|LE19-195	Unmatched	0.0	0.0	0
LE19-195	BHKFFO_05700|LE19-195	BHKFFO_05700	100.0	100.0	1641
LE19-195	BHKFFO_05705|LE19-195	BHKFFO_05705	100.0	100.0	318
LE19-195	BHKFFO_06570|LE19-195	BHKFFO_06570	100.0	100.0	354
LE19-195	BHKFFO_06575|LE19-195	BHKFFO_06575	100.0	100.0	771
LE19-195	BHKFFO_06580|LE19-195	BHKFFO_06580	100.0	100.0	1209
LE19-195	BHKFFO_06585|LE19-195	BHKFFO_06585	100.0	100.0	783
LE19-195	BHKFFO_06590|LE19-195	BHKFFO_06590	100.0	100.0	1119
LE19-195	BHKFFO_06595|LE19-195	BHKFFO_06595	100.0	100.0	240
LE19-196	BHKFFO_05700|LE19-195	JMPPHP_02570	98.23	100.0	1641
LE19-196	BHKFFO_05705|LE19-195	JMPPHP_02565	99.06	100.0	318
LE19-196	BHKFFO_06570|LE19-195	JMPPHP_02575	96.61	100.0	354
LE19-196	BHKFFO_06575|LE19-195	JMPPHP_09390	97.8	100.0	771
LE19-196	BHKFFO_06580|LE19-195	JMPPHP_09395	97.11	97.27	1209
LE19-196	BHKFFO_06585|LE19-195	JMPPHP_09400	98.82	86.59	783
LE19-196	BHKFFO_06595|LE19-195	JMPPHP_06170	97.37	95.0	240
LE19-196	BHKFFO_06590|LE19-195	Unmatched	0.0	0.0	0
LE19-197	BHKFFO_05700|LE19-195	KBOODB_03310	97.87	100.0	1641
LE19-197	BHKFFO_05705|LE19-195	KBOODB_03305	98.11	100.0	318
LE19-197	BHKFFO_06570|LE19-195	KBOODB_03315	96.33	100.0	354
LE19-197	BHKFFO_06575|LE19-195	KBOODB_16515	98.96	100.0	771
LE19-197	BHKFFO_06580|LE19-195	KBOODB_16520	97.85	100.0	1209
LE19-197	BHKFFO_06585|LE19-195	KBOODB_16525	97.83	100.0	783
LE19-197	BHKFFO_06590|LE19-195	KBOODB_16530	97.76	99.73	1119
LE19-197	BHKFFO_06595|LE19-195	KBOODB_16535	96.93	95.0	240
LE19-251	BHKFFO_05700|LE19-195	IHLHBL_14075	98.84	100.0	1641
LE19-251	BHKFFO_05705|LE19-195	IHLHBL_14070	98.43	100.0	318
LE19-251	BHKFFO_06570|LE19-195	IHLHBL_04710	98.02	100.0	354
LE19-251	BHKFFO_06575|LE19-195	IHLHBL_04705	98.83	100.0	771
LE19-251	BHKFFO_06580|LE19-195	IHLHBL_04700	98.26	100.0	1209
LE19-251	BHKFFO_06585|LE19-195	IHLHBL_04695	98.98	100.0	783
LE19-251	BHKFFO_06590|LE19-195	IHLHBL_04690	97.49	99.73	1119
LE19-251	BHKFFO_06595|LE19-195	Unmatched	0.0	0.0	0
LE19-281	BHKFFO_05700|LE19-195	HOOJMB_17210	98.9	100.0	1641
LE19-281	BHKFFO_05705|LE19-195	HOOJMB_17205	98.43	100.0	318
LE19-281	BHKFFO_06570|LE19-195	HOOJMB_07595	98.87	100.0	354
LE19-281	BHKFFO_06575|LE19-195	HOOJMB_07600	99.09	100.0	771
LE19-281	BHKFFO_06585|LE19-195	HOOJMB_10545	98.34	100.0	783
LE19-281	BHKFFO_06590|LE19-195	HOOJMB_10540	97.67	99.73	1119
LE19-281	BHKFFO_06595|LE19-195	HOOJMB_10535	100.0	87.5	240
LE19-281	BHKFFO_06580|LE19-195	Unmatched	0.0	0.0	0
