Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_00045|LE19-84	EIDGHK_12810	92.01	97.66	1410
FMDALA_00050|LE19-84	EIDGHK_17100	95.35	100.00	129
FMDALA_00055|LE19-84	EIDGHK_17095	94.67	100.00	225
FMDALA_00060|LE19-84	EIDGHK_17090	97.27	99.51	810
FMDALA_00075|LE19-84	EIDGHK_17085	98.55	100.00	483
FMDALA_00080|LE19-84	EIDGHK_17080	98.06	100.00	669
FMDALA_00090|LE19-84	EIDGHK_17075	96.46	97.30	1479
FMDALA_00095|LE19-84	EIDGHK_17070	97.11	100.00	1002
FMDALA_00100|LE19-84	EIDGHK_17065	96.31	100.00	867
FMDALA_00065|LE19-84	Unmatched	0.0	0.0	0
FMDALA_00085|LE19-84	Unmatched	0.0	0.0	0
FMDALA_00105|LE19-84	Unmatched	0.0	0.0	0
FMDALA_00110|LE19-84	Unmatched	0.0	0.0	0
