Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_00255|LE19-114	IOJBKL_02280	97.10	100.00	930
OCDKLD_00260|LE19-114	IOJBKL_02285	98.64	100.00	660
OCDKLD_00265|LE19-114	IOJBKL_02290	97.87	100.00	3795
OCDKLD_00270|LE19-114	IOJBKL_02295	97.70	100.00	5445
OCDKLD_00275|LE19-114	IOJBKL_02300	97.73	100.00	3963
OCDKLD_00280|LE19-114	IOJBKL_02305	97.95	100.00	1320
OCDKLD_00300|LE19-114	IOJBKL_02315	97.28	70.51	1302
OCDKLD_00315|LE19-114	IOJBKL_09120	97.95	100.00	780
OCDKLD_00320|LE19-114	IOJBKL_09115	94.70	101.73	519
OCDKLD_00325|LE19-114	IOJBKL_09110	93.92	77.45	510
OCDKLD_00330|LE19-114	IOJBKL_09110	92.42	75.86	522
OCDKLD_00335|LE19-114	IOJBKL_09110	94.15	84.87	423
OCDKLD_00340|LE19-114	IOJBKL_09100	95.53	101.16	1548
OCDKLD_00345|LE19-114	IOJBKL_09095	97.53	99.75	813
OCDKLD_00355|LE19-114	IOJBKL_09085	98.08	100.00	780
OCDKLD_00360|LE19-114	IOJBKL_09080	97.90	98.79	1491
OCDKLD_07820|LE19-114	IOJBKL_20855	96.28	100.00	2313
OCDKLD_12925|LE19-114	IOJBKL_01985	85.09	83.52	273
OCDKLD_16905|LE19-114	IOJBKL_15080	97.16	100.00	1443
OCDKLD_16910|LE19-114	IOJBKL_15075	96.60	100.00	1530
OCDKLD_16915|LE19-114	IOJBKL_15070	96.72	100.00	1005
OCDKLD_16920|LE19-114	IOJBKL_15065	96.44	100.00	1434
OCDKLD_16925|LE19-114	IOJBKL_15060	96.30	100.00	297
OCDKLD_16930|LE19-114	IOJBKL_15055	94.81	100.00	867
OCDKLD_16935|LE19-114	IOJBKL_02250	96.40	100.00	417
OCDKLD_16940|LE19-114	IOJBKL_02255	96.58	100.00	351
OCDKLD_16945|LE19-114	IOJBKL_02260	96.08	100.00	1149
OCDKLD_16950|LE19-114	IOJBKL_02265	94.63	101.36	882
OCDKLD_16955|LE19-114	IOJBKL_02270	96.80	100.00	2718
OCDKLD_16960|LE19-114	IOJBKL_02275	98.27	100.00	1443
OCDKLD_17550|LE19-114	IOJBKL_23735	97.15	100.00	246
OCDKLD_17555|LE19-114	IOJBKL_01960	93.68	76.32	228
OCDKLD_00285|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_00290|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_00295|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_00305|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_00310|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_17545|LE19-114	Unmatched	0.0	0.0	0
