Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_00255|LE19-114	ALDGEK_07655	98.92	100.0	930
LE17-10A	OCDKLD_00260|LE19-114	ALDGEK_07650	99.55	100.0	660
LE17-10A	OCDKLD_00265|LE19-114	ALDGEK_07645	98.76	100.0	3795
LE17-10A	OCDKLD_00270|LE19-114	ALDGEK_07640	99.1	100.0	5445
LE17-10A	OCDKLD_00275|LE19-114	ALDGEK_07635	99.17	100.0	3963
LE17-10A	OCDKLD_00280|LE19-114	ALDGEK_07630	99.55	100.0	1320
LE17-10A	OCDKLD_00285|LE19-114	ALDGEK_07625	99.66	100.0	1176
LE17-10A	OCDKLD_00290|LE19-114	ALDGEK_07620	99.5	100.0	606
LE17-10A	OCDKLD_00295|LE19-114	ALDGEK_07615	99.33	100.0	1632
LE17-10A	OCDKLD_00300|LE19-114	ALDGEK_07610	99.08	100.0	1302
LE17-10A	OCDKLD_00305|LE19-114	ALDGEK_07605	99.04	100.0	1356
LE17-10A	OCDKLD_00310|LE19-114	ALDGEK_07600	99.19	99.97	3099
LE17-10A	OCDKLD_00315|LE19-114	ALDGEK_07595	97.82	100.0	780
LE17-10A	OCDKLD_00320|LE19-114	ALDGEK_07590	95.98	100.58	519
LE17-10A	OCDKLD_00325|LE19-114	ALDGEK_07585	98.63	100.0	510
LE17-10A	OCDKLD_00330|LE19-114	ALDGEK_07585	88.93	100.38	522
LE17-10A	OCDKLD_00335|LE19-114	ALDGEK_07580	98.35	100.0	423
LE17-10A	OCDKLD_00340|LE19-114	ALDGEK_07575	97.55	100.0	1548
LE17-10A	OCDKLD_00345|LE19-114	ALDGEK_07570	98.65	100.0	813
LE17-10A	OCDKLD_00355|LE19-114	ALDGEK_07560	97.69	100.0	780
LE17-10A	OCDKLD_00360|LE19-114	ALDGEK_07555	98.26	100.0	1491
LE17-10A	OCDKLD_07820|LE19-114	ALDGEK_01505	96.97	100.0	2313
LE17-10A	OCDKLD_12925|LE19-114	ALDGEK_00285	86.67	82.42	273
LE17-10A	OCDKLD_16905|LE19-114	ALDGEK_20700	98.2	100.0	1443
LE17-10A	OCDKLD_16910|LE19-114	ALDGEK_20705	97.39	100.0	1530
LE17-10A	OCDKLD_16915|LE19-114	ALDGEK_20710	97.91	100.0	1005
LE17-10A	OCDKLD_16920|LE19-114	ALDGEK_20715	97.98	100.0	1434
LE17-10A	OCDKLD_16925|LE19-114	ALDGEK_18390	97.64	100.0	297
LE17-10A	OCDKLD_16930|LE19-114	ALDGEK_18385	98.85	100.0	867
LE17-10A	OCDKLD_16935|LE19-114	ALDGEK_18380	99.28	100.0	417
LE17-10A	OCDKLD_16940|LE19-114	ALDGEK_18375	99.15	100.0	351
LE17-10A	OCDKLD_16945|LE19-114	ALDGEK_18370	98.61	100.0	1149
LE17-10A	OCDKLD_16950|LE19-114	ALDGEK_18365	98.3	100.11	882
LE17-10A	OCDKLD_16955|LE19-114	ALDGEK_07665	98.64	100.0	2718
LE17-10A	OCDKLD_16960|LE19-114	ALDGEK_07660	98.68	100.0	1443
LE17-10A	OCDKLD_17545|LE19-114	ALDGEK_18215	98.14	86.14	498
LE17-10A	OCDKLD_17550|LE19-114	ALDGEK_18210	99.59	100.0	246
LE17-10A	OCDKLD_17555|LE19-114	ALDGEK_18205	99.56	100.0	228
LE17-20C	OCDKLD_00255|LE19-114	EIDGHK_05055	99.35	100.0	930
LE17-20C	OCDKLD_00260|LE19-114	EIDGHK_05060	98.79	100.0	660
LE17-20C	OCDKLD_00265|LE19-114	EIDGHK_05065	98.84	100.0	3795
LE17-20C	OCDKLD_00270|LE19-114	EIDGHK_05070	98.79	99.89	5445
LE17-20C	OCDKLD_00275|LE19-114	EIDGHK_05075	98.86	100.0	3963
LE17-20C	OCDKLD_00280|LE19-114	EIDGHK_05080	99.32	100.0	1320
LE17-20C	OCDKLD_00285|LE19-114	EIDGHK_05085	99.49	100.0	1176
LE17-20C	OCDKLD_00290|LE19-114	EIDGHK_05090	99.5	100.0	606
LE17-20C	OCDKLD_00295|LE19-114	EIDGHK_05095	98.9	100.0	1632
LE17-20C	OCDKLD_00300|LE19-114	EIDGHK_05100	99.08	100.0	1302
LE17-20C	OCDKLD_00305|LE19-114	EIDGHK_05105	99.12	100.0	1356
LE17-20C	OCDKLD_00310|LE19-114	EIDGHK_05110	99.13	100.0	3099
LE17-20C	OCDKLD_00315|LE19-114	EIDGHK_05115	97.82	100.0	780
LE17-20C	OCDKLD_00320|LE19-114	EIDGHK_05120	91.29	101.73	519
LE17-20C	OCDKLD_00325|LE19-114	EIDGHK_06745	95.01	70.78	510
LE17-20C	OCDKLD_00330|LE19-114	EIDGHK_06740	86.05	82.38	522
LE17-20C	OCDKLD_00335|LE19-114	EIDGHK_06745	95.98	100.0	423
LE17-20C	OCDKLD_00340|LE19-114	EIDGHK_06750	96.64	100.0	1548
LE17-20C	OCDKLD_00345|LE19-114	EIDGHK_06755	96.68	100.0	813
LE17-20C	OCDKLD_00355|LE19-114	EIDGHK_06765	97.69	100.0	780
LE17-20C	OCDKLD_00360|LE19-114	EIDGHK_06770	97.72	100.0	1491
LE17-20C	OCDKLD_07820|LE19-114	EIDGHK_01280	95.81	100.0	2313
LE17-20C	OCDKLD_16905|LE19-114	EIDGHK_04995	98.61	100.0	1443
LE17-20C	OCDKLD_16910|LE19-114	EIDGHK_05000	97.91	100.0	1530
LE17-20C	OCDKLD_16915|LE19-114	EIDGHK_05005	96.22	100.0	1005
LE17-20C	OCDKLD_16920|LE19-114	EIDGHK_05010	96.58	100.0	1434
LE17-20C	OCDKLD_16925|LE19-114	EIDGHK_05015	97.31	100.0	297
LE17-20C	OCDKLD_16930|LE19-114	EIDGHK_05020	95.5	100.0	867
LE17-20C	OCDKLD_16935|LE19-114	EIDGHK_05025	97.12	100.0	417
LE17-20C	OCDKLD_16940|LE19-114	EIDGHK_05030	97.44	100.0	351
LE17-20C	OCDKLD_16945|LE19-114	EIDGHK_05035	97.04	100.0	1149
LE17-20C	OCDKLD_16950|LE19-114	EIDGHK_05040	95.07	101.13	882
LE17-20C	OCDKLD_16955|LE19-114	EIDGHK_05045	98.09	100.0	2718
LE17-20C	OCDKLD_16960|LE19-114	EIDGHK_05050	99.17	100.0	1443
LE17-20C	OCDKLD_17545|LE19-114	EIDGHK_06790	95.98	100.0	498
LE17-20C	OCDKLD_17550|LE19-114	EIDGHK_06785	94.72	100.0	246
LE17-20C	OCDKLD_17555|LE19-114	EIDGHK_17300	96.83	96.93	228
LE17-20C	OCDKLD_12925|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_00255|LE19-114	HENFNN_24870	98.71	100.0	930
LE18-22	OCDKLD_00260|LE19-114	HENFNN_24865	99.09	100.0	660
LE18-22	OCDKLD_00265|LE19-114	HENFNN_24860	98.68	100.0	3795
LE18-22	OCDKLD_00270|LE19-114	HENFNN_24855	98.64	99.89	5445
LE18-22	OCDKLD_00275|LE19-114	HENFNN_24850	98.79	100.0	3963
LE18-22	OCDKLD_00280|LE19-114	HENFNN_24845	98.26	100.0	1320
LE18-22	OCDKLD_00285|LE19-114	HENFNN_24840	98.72	100.0	1176
LE18-22	OCDKLD_00290|LE19-114	HENFNN_24835	99.17	100.0	606
LE18-22	OCDKLD_00295|LE19-114	HENFNN_24830	99.08	100.0	1632
LE18-22	OCDKLD_00300|LE19-114	HENFNN_24825	97.62	100.0	1302
LE18-22	OCDKLD_00305|LE19-114	HENFNN_24820	98.38	100.0	1356
LE18-22	OCDKLD_00310|LE19-114	HENFNN_24815	98.52	100.0	3099
LE18-22	OCDKLD_00315|LE19-114	HENFNN_24810	98.72	100.0	780
LE18-22	OCDKLD_00320|LE19-114	HENFNN_24805	94.7	101.73	519
LE18-22	OCDKLD_00325|LE19-114	HENFNN_13360	94.18	70.78	510
LE18-22	OCDKLD_00330|LE19-114	HENFNN_13365	93.65	99.62	522
LE18-22	OCDKLD_00335|LE19-114	HENFNN_13360	95.27	100.0	423
LE18-22	OCDKLD_00340|LE19-114	HENFNN_13355	95.79	101.16	1548
LE18-22	OCDKLD_00345|LE19-114	HENFNN_13350	98.15	99.75	813
LE18-22	OCDKLD_00355|LE19-114	HENFNN_13340	98.33	100.0	780
LE18-22	OCDKLD_00360|LE19-114	HENFNN_13335	97.65	100.0	1491
LE18-22	OCDKLD_07820|LE19-114	HENFNN_14195	95.59	100.0	2313
LE18-22	OCDKLD_12925|LE19-114	HENFNN_12110	87.67	83.15	273
LE18-22	OCDKLD_16905|LE19-114	HENFNN_24705	97.99	100.0	1443
LE18-22	OCDKLD_16910|LE19-114	HENFNN_24710	97.58	100.0	1530
LE18-22	OCDKLD_16915|LE19-114	HENFNN_24715	96.12	100.0	1005
LE18-22	OCDKLD_16920|LE19-114	HENFNN_24720	97.14	100.0	1434
LE18-22	OCDKLD_16925|LE19-114	HENFNN_24725	99.3	95.96	297
LE18-22	OCDKLD_16930|LE19-114	HENFNN_24730	95.85	100.0	867
LE18-22	OCDKLD_16935|LE19-114	HENFNN_24735	96.88	100.0	417
LE18-22	OCDKLD_16940|LE19-114	HENFNN_24740	96.87	100.0	351
LE18-22	OCDKLD_16945|LE19-114	HENFNN_24745	96.52	100.0	1149
LE18-22	OCDKLD_16950|LE19-114	HENFNN_24750	95.27	100.68	882
LE18-22	OCDKLD_16955|LE19-114	HENFNN_24880	98.16	100.0	2718
LE18-22	OCDKLD_16960|LE19-114	HENFNN_24875	99.1	100.0	1443
LE18-22	OCDKLD_17545|LE19-114	HENFNN_03885	99.8	100.0	498
LE18-22	OCDKLD_17550|LE19-114	HENFNN_03890	99.59	100.0	246
LE18-22	OCDKLD_17555|LE19-114	HENFNN_04450	97.01	88.16	228
LE19-10	OCDKLD_00255|LE19-114	PGKGJD_19955	98.92	100.0	930
LE19-10	OCDKLD_00260|LE19-114	PGKGJD_19960	99.55	100.0	660
LE19-10	OCDKLD_00265|LE19-114	PGKGJD_19965	99.21	100.0	3795
LE19-10	OCDKLD_00270|LE19-114	PGKGJD_19970	99.63	100.0	5445
LE19-10	OCDKLD_00275|LE19-114	PGKGJD_19975	98.41	100.0	3963
LE19-10	OCDKLD_00280|LE19-114	PGKGJD_19980	98.71	100.0	1320
LE19-10	OCDKLD_00285|LE19-114	PGKGJD_19985	99.66	100.0	1176
LE19-10	OCDKLD_00290|LE19-114	PGKGJD_19990	99.5	100.0	606
LE19-10	OCDKLD_00295|LE19-114	PGKGJD_19995	98.53	100.0	1632
LE19-10	OCDKLD_00300|LE19-114	PGKGJD_20000	98.0	100.0	1302
LE19-10	OCDKLD_00305|LE19-114	PGKGJD_20005	98.53	100.0	1356
LE19-10	OCDKLD_00310|LE19-114	PGKGJD_20010	98.64	100.0	3099
LE19-10	OCDKLD_00315|LE19-114	PGKGJD_20015	97.82	100.0	780
LE19-10	OCDKLD_00320|LE19-114	PGKGJD_20020	94.98	80.54	519
LE19-10	OCDKLD_00325|LE19-114	PGKGJD_20030	97.45	100.0	510
LE19-10	OCDKLD_00330|LE19-114	PGKGJD_20030	87.81	100.57	522
LE19-10	OCDKLD_00335|LE19-114	PGKGJD_20035	93.85	100.0	423
LE19-10	OCDKLD_00340|LE19-114	PGKGJD_20040	96.17	101.16	1548
LE19-10	OCDKLD_00345|LE19-114	PGKGJD_20045	97.79	100.0	813
LE19-10	OCDKLD_00355|LE19-114	PGKGJD_20055	97.69	100.0	780
LE19-10	OCDKLD_00360|LE19-114	PGKGJD_20060	97.79	100.0	1491
LE19-10	OCDKLD_07820|LE19-114	PGKGJD_18110	96.45	100.0	2313
LE19-10	OCDKLD_12925|LE19-114	PGKGJD_11320	92.0	73.26	273
LE19-10	OCDKLD_16905|LE19-114	PGKGJD_21880	98.2	100.0	1443
