Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_00255|LE19-114	EIDGHK_05055	99.35	100.00	930
OCDKLD_00260|LE19-114	EIDGHK_05060	98.79	100.00	660
OCDKLD_00265|LE19-114	EIDGHK_05065	98.84	100.00	3795
OCDKLD_00270|LE19-114	EIDGHK_05070	98.79	99.89	5445
OCDKLD_00275|LE19-114	EIDGHK_05075	98.86	100.00	3963
OCDKLD_00280|LE19-114	EIDGHK_05080	99.32	100.00	1320
OCDKLD_00285|LE19-114	EIDGHK_05085	99.49	100.00	1176
OCDKLD_00290|LE19-114	EIDGHK_05090	99.50	100.00	606
OCDKLD_00295|LE19-114	EIDGHK_05095	98.90	100.00	1632
OCDKLD_00300|LE19-114	EIDGHK_05100	99.08	100.00	1302
OCDKLD_00305|LE19-114	EIDGHK_05105	99.12	100.00	1356
OCDKLD_00310|LE19-114	EIDGHK_05110	99.13	100.00	3099
OCDKLD_00315|LE19-114	EIDGHK_05115	97.82	100.00	780
OCDKLD_00320|LE19-114	EIDGHK_05120	91.29	101.73	519
OCDKLD_00325|LE19-114	EIDGHK_06745	95.01	70.78	510
OCDKLD_00330|LE19-114	EIDGHK_06740	86.05	82.38	522
OCDKLD_00335|LE19-114	EIDGHK_06745	95.98	100.00	423
OCDKLD_00340|LE19-114	EIDGHK_06750	96.64	100.00	1548
OCDKLD_00345|LE19-114	EIDGHK_06755	96.68	100.00	813
OCDKLD_00355|LE19-114	EIDGHK_06765	97.69	100.00	780
OCDKLD_00360|LE19-114	EIDGHK_06770	97.72	100.00	1491
OCDKLD_07820|LE19-114	EIDGHK_01280	95.81	100.00	2313
OCDKLD_16905|LE19-114	EIDGHK_04995	98.61	100.00	1443
OCDKLD_16910|LE19-114	EIDGHK_05000	97.91	100.00	1530
OCDKLD_16915|LE19-114	EIDGHK_05005	96.22	100.00	1005
OCDKLD_16920|LE19-114	EIDGHK_05010	96.58	100.00	1434
OCDKLD_16925|LE19-114	EIDGHK_05015	97.31	100.00	297
OCDKLD_16930|LE19-114	EIDGHK_05020	95.50	100.00	867
OCDKLD_16935|LE19-114	EIDGHK_05025	97.12	100.00	417
OCDKLD_16940|LE19-114	EIDGHK_05030	97.44	100.00	351
OCDKLD_16945|LE19-114	EIDGHK_05035	97.04	100.00	1149
OCDKLD_16950|LE19-114	EIDGHK_05040	95.07	101.13	882
OCDKLD_16955|LE19-114	EIDGHK_05045	98.09	100.00	2718
OCDKLD_16960|LE19-114	EIDGHK_05050	99.17	100.00	1443
OCDKLD_17545|LE19-114	EIDGHK_06790	95.98	100.00	498
OCDKLD_17550|LE19-114	EIDGHK_06785	94.72	100.00	246
OCDKLD_17555|LE19-114	EIDGHK_17300	96.83	96.93	228
OCDKLD_12925|LE19-114	Unmatched	0.0	0.0	0
