Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-195	FKFHLE_05210	96.97	100.00	990
allA | LE19-195	FKFHLE_19505	96.57	100.00	495
apcECpcD | LE19-195	FKFHLE_17970	97.84	100.00	879
argF | LE19-195	FKFHLE_16485	97.52	100.00	927
argG | LE19-195	FKFHLE_18865	97.10	100.00	1206
aroE | LE19-195	FKFHLE_00870	97.91	94.72	909
aroK | LE19-195	FKFHLE_06055	98.25	99.83	573
arsR | LE19-195	FKFHLE_05115	97.05	100.00	339
atp1 | LE19-195	FKFHLE_09390	97.16	100.00	423
atpB | LE19-195	FKFHLE_09395	98.13	100.00	750
atpE | LE19-195	FKFHLE_09400	98.78	100.00	246
atpF | LE19-195	FKFHLE_09410	97.61	100.00	543
atpG | LE19-195	FKFHLE_09425	97.36	100.00	948
atpH | LE19-195	FKFHLE_09415	98.54	100.00	549
bioB | LE19-195	FKFHLE_03575	97.90	100.00	1095
bioY | LE19-195	FKFHLE_03580	97.70	100.00	651
btpA | LE19-195	FKFHLE_12040	98.51	94.72	852
cbbL | LE19-195	FKFHLE_18275	98.09	100.00	1416
cbiT | LE19-195	FKFHLE_01495	96.45	100.00	591
ccb1 | LE19-195	FKFHLE_04055	99.23	100.00	519
ccmK1~~~ccmK | LE19-195	FKFHLE_18295	97.95	100.00	342
ccmL | LE19-195	FKFHLE_18290	96.79	100.00	312
ccsB | LE19-195	FKFHLE_09590	97.57	100.00	987
cdsA | LE19-195	FKFHLE_01490	97.59	100.00	912
citT | LE19-195	FKFHLE_04135	96.00	100.00	1800
clpX | LE19-195	FKFHLE_19425	97.75	100.00	1335
coaD | LE19-195	FKFHLE_16435	96.41	100.00	474
cobC | LE19-195	FKFHLE_21380	97.46	100.00	1338
cobD | LE19-195	FKFHLE_19450	96.00	95.54	1098
cobQ | LE19-195	FKFHLE_17060	96.99	99.19	1476
cofG | LE19-195	FKFHLE_02480	96.62	100.00	888
cpcB | LE19-195	FKFHLE_17960	97.88	100.00	519
cpcT1 | LE19-195	FKFHLE_05265	96.07	100.00	585
cpsB | LE19-195	FKFHLE_06570	97.74	100.00	1062
crcB | LE19-195	FKFHLE_03165	96.15	100.00	390
csdA | LE19-195	FKFHLE_02335	95.72	100.00	1215
ctaA | LE19-195	FKFHLE_18445	96.91	99.45	912
cyoC | LE19-195	FKFHLE_18430	97.92	100.00	624
cysQ | LE19-195	FKFHLE_03635	98.52	100.00	876
dacB | LE19-195	FKFHLE_10990	95.51	100.34	888
ddl | LE19-195	FKFHLE_17985	98.58	100.00	1059
dndE | LE19-195	FKFHLE_04345	97.74	100.00	399
dusA | LE19-195	FKFHLE_10225	97.34	95.04	1029
elsH | LE19-195	FKFHLE_12335	96.04	100.00	783
eno | LE19-195	FKFHLE_16835	97.46	100.00	1299
fabB | LE19-195	FKFHLE_18205	97.10	98.22	1125
fabH | LE19-195	FKFHLE_20635	96.41	100.00	975
fabZ | LE19-195	FKFHLE_14595	96.67	100.00	480
fkpA | LE19-195	FKFHLE_16590	97.30	100.00	519
fmt | LE19-195	FKFHLE_21275	96.02	100.10	978
folB | LE19-195	FKFHLE_07680	95.52	100.00	357
folE | LE19-195	FKFHLE_08375	98.00	100.00	699
frr | LE19-195	FKFHLE_13330	97.63	100.00	549
galM | LE19-195	FKFHLE_01175	95.53	100.00	873
gcvT | LE19-195	FKFHLE_14805	97.65	99.91	1107
gdhA | LE19-195	FKFHLE_05740	95.39	100.00	1323
gloA | LE19-195	FKFHLE_05975	95.35	100.00	258
gloB | LE19-195	FKFHLE_13010	97.17	99.85	672
glpG | LE19-195	FKFHLE_07665	97.06	95.07	609
gph | LE19-195	FKFHLE_10555	98.71	100.00	696
group_10147 | LE19-195	FKFHLE_15575	93.21	100.64	468
group_10188 | LE19-195	FKFHLE_17760	96.53	100.00	663
group_1022 | LE19-195	FKFHLE_09265	99.02	100.00	204
group_10347 | LE19-195	FKFHLE_07685	96.10	100.11	921
group_11121 | LE19-195	FKFHLE_06435	96.46	100.00	876
group_11382 | LE19-195	FKFHLE_19155	95.45	100.00	945
group_11505 | LE19-195	FKFHLE_18270	99.00	100.00	399
group_11521 | LE19-195	FKFHLE_01470	98.15	100.00	378
group_11598 | LE19-195	FKFHLE_21375	97.51	100.00	1245
group_11742 | LE19-195	FKFHLE_04720	98.10	100.00	315
group_11811 | LE19-195	FKFHLE_05615	95.88	100.00	243
group_12083 | LE19-195	FKFHLE_14900	97.08	100.00	240
group_12240 | LE19-195	FKFHLE_05970	97.94	100.00	729
group_12312 | LE19-195	FKFHLE_18300	99.04	100.00	312
group_12349 | LE19-195	FKFHLE_16840	93.31	100.00	762
group_12628 | LE19-195	FKFHLE_14120	96.55	100.00	1014
group_12701 | LE19-195	FKFHLE_07065	97.35	100.00	717
group_12863 | LE19-195	FKFHLE_01680	97.98	100.00	594
group_12983 | LE19-195	FKFHLE_17595	98.63	100.00	438
group_13070 | LE19-195	FKFHLE_07120	96.54	100.00	1128
group_13097 | LE19-195	FKFHLE_06805	95.58	100.00	702
group_13285 | LE19-195	FKFHLE_18690	99.54	100.00	216
group_13377 | LE19-195	FKFHLE_14955	96.32	100.00	951
group_13525 | LE19-195	FKFHLE_07455	97.66	100.00	342
group_13569 | LE19-195	FKFHLE_10810	97.40	100.00	192
group_13775 | LE19-195	FKFHLE_14910	99.33	100.00	297
group_14045 | LE19-195	FKFHLE_17965	96.73	100.00	489
group_14055 | LE19-195	FKFHLE_18005	95.46	101.13	1155
group_14222 | LE19-195	FKFHLE_10685	98.89	100.00	180
group_14232 | LE19-195	FKFHLE_02365	95.61	99.18	849
group_14353 | LE19-195	FKFHLE_07880	97.69	99.74	780
group_14367 | LE19-195	FKFHLE_02375	95.98	100.00	747
group_144 | LE19-195	FKFHLE_09310	96.20	100.00	552
group_14549 | LE19-195	FKFHLE_01930	97.95	100.00	390
group_1470 | LE19-195	FKFHLE_14925	94.47	100.00	777
group_1807 | LE19-195	FKFHLE_02800	98.43	91.61	417
group_2266 | LE19-195	FKFHLE_03550	97.32	100.00	261
group_2356 | LE19-195	FKFHLE_01660	98.82	100.00	507
group_238 | LE19-195	FKFHLE_06605	98.37	100.00	246
group_2929 | LE19-195	FKFHLE_16430	97.89	100.00	285
group_3246 | LE19-195	FKFHLE_03450	97.81	100.00	729
group_3346 | LE19-195	FKFHLE_17895	98.87	100.00	177
group_3365 | LE19-195	FKFHLE_17505	98.64	100.00	369
group_3427 | LE19-195	FKFHLE_19775	96.43	100.00	504
group_3473 | LE19-195	FKFHLE_18280	98.04	100.00	663
group_3484 | LE19-195	FKFHLE_18320	97.42	100.00	387
group_3491 | LE19-195	FKFHLE_05585	97.37	100.00	342
group_3584 | LE19-195	FKFHLE_00375	96.71	99.89	882
group_3763 | LE19-195	FKFHLE_10995	95.88	100.00	267
group_3834 | LE19-195	FKFHLE_01870	89.78	90.36	249
group_4296 | LE19-195	FKFHLE_05590	97.53	100.00	567
group_4420 | LE19-195	FKFHLE_10560	96.94	100.00	621
group_4466 | LE19-195	FKFHLE_10825	96.42	100.00	363
group_4495 | LE19-195	FKFHLE_01370	97.35	100.00	567
group_4511 | LE19-195	FKFHLE_13340	97.42	100.00	582
group_4551 | LE19-195	FKFHLE_09255	98.19	100.00	498
group_4581 | LE19-195	FKFHLE_09270	97.20	100.00	465
group_4582 | LE19-195	FKFHLE_09260	98.06	100.00	516
group_4589 | LE19-195	FKFHLE_19180	98.37	100.00	246
group_466 | LE19-195	FKFHLE_21280	94.49	100.00	381
group_4735 | LE19-195	FKFHLE_03495	97.72	100.00	657
group_4736 | LE19-195	FKFHLE_03505	98.63	99.66	294
group_4765 | LE19-195	FKFHLE_02490	93.63	100.00	267
group_4814 | LE19-195	FKFHLE_00370	98.01	100.00	201
group_4816 | LE19-195	FKFHLE_09910	94.94	100.00	237
group_4862 | LE19-195	FKFHLE_11640	97.38	100.00	420
group_5007 | LE19-195	FKFHLE_16400	95.83	100.00	2328
group_5015 | LE19-195	FKFHLE_08385	95.14	100.00	906
group_5117 | LE19-195	FKFHLE_21150	96.51	100.00	774
group_5175 | LE19-195	FKFHLE_16130	98.19	100.00	441
group_5209 | LE19-195	FKFHLE_10180	96.21	100.00	396
group_5221 | LE19-195	FKFHLE_09605	97.46	100.00	354
group_5445 | LE19-195	FKFHLE_13740	95.28	100.00	318
group_5596 | LE19-195	FKFHLE_05980	97.49	100.00	957
group_5613 | LE19-195	FKFHLE_15560	97.86	100.00	747
group_5620 | LE19-195	FKFHLE_17890	97.17	100.00	1059
group_5658 | LE19-195	FKFHLE_17175	96.72	100.00	396
group_5694 | LE19-195	FKFHLE_19780	96.52	100.00	891
group_573 | LE19-195	FKFHLE_15450	96.60	100.00	1176
group_5805 | LE19-195	FKFHLE_14075	97.48	100.00	318
group_5824 | LE19-195	FKFHLE_14720	97.38	100.00	1182
group_5945 | LE19-195	FKFHLE_07090	98.36	100.00	1218
group_6075 | LE19-195	FKFHLE_14790	96.15	100.00	390
group_6100 | LE19-195	FKFHLE_05600	97.42	100.00	387
group_6103 | LE19-195	FKFHLE_10790	96.93	99.89	945
group_6135 | LE19-195	FKFHLE_00020	94.99	100.00	1338
group_6227 | LE19-195	FKFHLE_11685	98.64	100.00	369
group_6247 | LE19-195	FKFHLE_09035	96.95	99.80	1020
group_6268 | LE19-195	FKFHLE_20685	97.38	100.00	381
group_6351 | LE19-195	FKFHLE_02000	96.28	100.00	1425
group_639 | LE19-195	FKFHLE_14465	96.01	100.00	1002
group_6551 | LE19-195	FKFHLE_11995	95.86	100.00	1644
group_6567 | LE19-195	FKFHLE_00915	98.50	100.00	267
group_6580 | LE19-195	FKFHLE_04540	94.56	100.00	294
group_6594 | LE19-195	FKFHLE_17885	99.66	100.00	582
group_6613 | LE19-195	FKFHLE_06430	97.43	93.22	1209
group_6614 | LE19-195	FKFHLE_06440	97.50	100.00	2163
group_6627 | LE19-195	FKFHLE_10645	95.69	100.00	510
group_6650 | LE19-195	FKFHLE_19150	96.71	100.00	1854
group_6673 | LE19-195	FKFHLE_01465	96.68	100.00	1719
group_6680 | LE19-195	FKFHLE_21370	97.88	100.00	1653
group_6704 | LE19-195	FKFHLE_04725	96.71	98.17	930
group_6843 | LE19-195	FKFHLE_14600	95.70	100.00	768
group_6873 | LE19-195	FKFHLE_12995	96.33	100.00	1089
group_6913 | LE19-195	FKFHLE_09380	96.95	100.00	918
group_6969 | LE19-195	FKFHLE_02195	97.09	100.00	894
group_6975 | LE19-195	FKFHLE_14070	97.39	98.66	894
group_6994 | LE19-195	FKFHLE_11110	98.01	100.00	201
group_7027 | LE19-195	FKFHLE_10690	97.19	100.00	783
group_7048 | LE19-195	FKFHLE_09920	94.54	100.00	1686
group_7089 | LE19-195	FKFHLE_19785	95.67	100.00	393
group_7098 | LE19-195	FKFHLE_03995	95.91	100.00	1296
group_7122 | LE19-195	FKFHLE_10565	94.55	100.19	1062
group_7223 | LE19-195	FKFHLE_09245	96.67	100.00	240
group_7248 | LE19-195	FKFHLE_19190	95.91	100.00	783
group_7250 | LE19-195	FKFHLE_14080	96.94	100.00	555
group_7300 | LE19-195	FKFHLE_11050	97.27	100.00	696
group_7301 | LE19-195	FKFHLE_11040	96.68	100.00	2439
group_7312 | LE19-195	FKFHLE_08405	95.40	100.00	348
group_7463 | LE19-195	FKFHLE_01890	96.31	100.00	1164
group_7648 | LE19-195	FKFHLE_18265	97.92	100.00	336
group_7684 | LE19-195	FKFHLE_02310	99.03	100.00	207
group_7762 | LE19-195	FKFHLE_01725	96.03	100.00	807
group_7799 | LE19-195	FKFHLE_00245	98.06	100.00	360
group_7803 | LE19-195	FKFHLE_09045	98.40	100.00	312
group_784 | LE19-195	FKFHLE_12635	95.86	100.00	894
group_7847 | LE19-195	FKFHLE_00960	95.73	100.00	351
group_7905 | LE19-195	FKFHLE_04665	95.63	100.00	252
group_7908 | LE19-195	FKFHLE_06050	98.51	100.00	1074
group_7920 | LE19-195	FKFHLE_11690	97.13	100.00	174
group_7923 | LE19-195	FKFHLE_15565	95.77	100.00	213
group_7929 | LE19-195	FKFHLE_09495	97.36	100.00	606
group_7930 | LE19-195	FKFHLE_15700	96.91	100.00	1293
group_8377 | LE19-195	FKFHLE_14750	97.94	100.23	435
group_8422 | LE19-195	FKFHLE_02005	94.77	100.00	1242
group_8531 | LE19-195	FKFHLE_12000	96.58	99.94	1695
group_8591 | LE19-195	FKFHLE_00405	97.73	100.00	1191
group_8714 | LE19-195	FKFHLE_06560	97.30	100.00	408
group_8734 | LE19-195	FKFHLE_04270	95.99	99.90	999
group_8771 | LE19-195	FKFHLE_07055	97.24	99.12	1134
group_8848 | LE19-195	FKFHLE_00875	99.21	100.00	378
group_8850 | LE19-195	FKFHLE_14945	97.10	100.00	276
group_8913 | LE19-195	FKFHLE_01950	96.56	100.08	1248
group_8915 | LE19-195	FKFHLE_00275	96.51	100.00	573
group_8947 | LE19-195	FKFHLE_01365	98.50	100.00	468
group_90 | LE19-195	FKFHLE_20335	90.07	100.15	684
group_9012 | LE19-195	FKFHLE_11565	97.11	100.00	1557
group_9107 | LE19-195	FKFHLE_00410	95.89	100.00	681
group_9480 | LE19-195	FKFHLE_04670	96.57	100.00	408
group_9660 | LE19-195	FKFHLE_00500	96.51	98.41	378
group_9691 | LE19-195	FKFHLE_02010	97.10	100.00	621
group_9732 | LE19-195	FKFHLE_12005	96.71	100.00	456
group_9751 | LE19-195	FKFHLE_11970	97.05	100.05	2199
group_9765 | LE19-195	FKFHLE_12120	98.37	100.00	306
grxD | LE19-195	FKFHLE_13150	98.46	100.00	324
himA | LE19-195	FKFHLE_19455	97.19	100.00	285
hisA | LE19-195	FKFHLE_02665	95.67	100.00	762
hisM | LE19-195	FKFHLE_00880	96.99	100.00	996
hoxU | LE19-195	FKFHLE_08340	97.77	99.86	717
htpX | LE19-195	FKFHLE_05515	97.53	100.00	849
hyuB | LE19-195	FKFHLE_10255	96.06	100.00	1572
ilvB | LE19-195	FKFHLE_15850	97.19	100.00	1779
infA | LE19-195	FKFHLE_20225	95.24	100.00	231
ispE | LE19-195	FKFHLE_03175	96.82	100.00	942
ispG | LE19-195	FKFHLE_10280	97.54	100.00	1221
jag | LE19-195	FKFHLE_17185	98.99	100.00	495
labA | LE19-195	FKFHLE_15455	98.73	100.00	552
lepB | LE19-195	FKFHLE_00435	97.38	99.48	576
leuB | LE19-195	FKFHLE_03555	97.79	100.00	1086
lnt | LE19-195	FKFHLE_05610	97.12	100.00	1527
menA | LE19-195	FKFHLE_05170	95.81	99.45	912
metK | LE19-195	FKFHLE_07725	97.42	100.14	1431
minD | LE19-195	FKFHLE_18750	96.63	100.00	801
minE | LE19-195	FKFHLE_18745	97.57	100.00	288
mlaF | LE19-195	FKFHLE_17130	97.32	100.00	783
moaD | LE19-195	FKFHLE_05195	96.47	100.00	255
mpaA | LE19-195	FKFHLE_15570	97.53	100.00	1662
mrp | LE19-195	FKFHLE_10750	98.49	100.00	1062
murQ | LE19-195	FKFHLE_05235	97.07	100.00	921
nAGPA | LE19-195	FKFHLE_16580	96.15	99.62	1824
nfnB | LE19-195	FKFHLE_04365	96.70	99.93	1515
nrdR | LE19-195	FKFHLE_06790	96.90	100.00	516
ntcA | LE19-195	FKFHLE_09555	97.20	100.00	678
nth | LE19-195	FKFHLE_07655	96.62	99.09	657
nusA | LE19-195	FKFHLE_00145	95.74	100.00	1197
penP | LE19-195	FKFHLE_01435	96.19	100.00	1182
petA | LE19-195	FKFHLE_06575	98.48	93.47	1056
petL | LE19-195	FKFHLE_03440	100.00	100.00	102
petP | LE19-195	FKFHLE_03710	97.78	100.00	225
pgeF | LE19-195	FKFHLE_21270	94.84	100.00	795
pgpB | LE19-195	FKFHLE_07390	95.47	95.67	669
phaC | LE19-195	FKFHLE_07085	97.90	100.00	1095
phaF | LE19-195	FKFHLE_16585	96.91	100.00	324
pheA | LE19-195	FKFHLE_00420	95.20	100.00	855
pilF | LE19-195	FKFHLE_20160	96.15	100.00	753
plsX | LE19-195	FKFHLE_20640	96.97	100.00	1056
pntB | LE19-195	FKFHLE_14905	96.67	100.00	1410
ppiB | LE19-195	FKFHLE_18210	97.02	100.00	738
pQQ | LE19-195	FKFHLE_02485	96.76	100.00	1665
pqqL | LE19-195	FKFHLE_05135	97.50	100.00	1557
proB | LE19-195	FKFHLE_01685	97.37	100.00	1140
psaC | LE19-195	FKFHLE_20425	97.56	100.00	246
psaF | LE19-195	FKFHLE_13930	96.97	100.00	495
psaI | LE19-195	FKFHLE_19680	95.73	100.00	117
psaK | LE19-195	FKFHLE_08365	96.25	100.00	267
psaM | LE19-195	FKFHLE_00965	98.92	100.00	93
psbO | LE19-195	FKFHLE_08140	96.76	100.00	834
psbT | LE19-195	FKFHLE_06785	96.88	100.00	96
psbV | LE19-195	FKFHLE_02305	97.94	100.00	486
pstB | LE19-195	FKFHLE_02205	96.12	100.00	798
ptaN | LE19-195	FKFHLE_00505	93.41	100.00	1077
pth | LE19-195	FKFHLE_16405	97.45	100.00	627
purA | LE19-195	FKFHLE_02850	96.80	100.00	1344
purD | LE19-195	FKFHLE_11575	95.81	100.00	1266
putP | LE19-195	FKFHLE_11680	97.13	99.94	1812
pykF | LE19-195	FKFHLE_17215	97.39	100.00	1530
pyrH | LE19-195	FKFHLE_13335	97.35	100.00	678
radA | LE19-195	FKFHLE_03445	97.77	100.00	1527
rbcS | LE19-195	FKFHLE_18285	97.60	100.00	1959
rfbC | LE19-195	FKFHLE_03570	96.70	100.00	546
ribE | LE19-195	FKFHLE_04000	97.47	100.00	672
rimP | LE19-195	FKFHLE_00140	95.95	99.58	471
rlmL | LE19-195	FKFHLE_11230	96.37	100.00	1128
rnd | LE19-195	FKFHLE_15610	95.87	100.00	630
rnpA | LE19-195	FKFHLE_17170	95.32	100.00	363
rplB | LE19-195	FKFHLE_13590	97.12	100.00	834
rplC | LE19-195	FKFHLE_13605	97.18	100.00	639
rplE | LE19-195	FKFHLE_13545	98.52	100.00	540
rplF | LE19-195	FKFHLE_13535	97.72	100.00	570
rplI | LE19-195	FKFHLE_05260	97.82	100.00	459
rplN | LE19-195	FKFHLE_13555	98.10	100.00	369
rplP | LE19-195	FKFHLE_13570	97.62	100.00	420
rplQ | LE19-195	FKFHLE_20200	96.01	100.00	351
rplR | LE19-195	FKFHLE_13530	98.35	100.00	363
rplU | LE19-195	FKFHLE_05230	96.67	100.00	390
rplV | LE19-195	FKFHLE_13580	97.22	100.00	360
rplW | LE19-195	FKFHLE_13595	97.39	100.00	306
rplX | LE19-195	FKFHLE_13550	96.89	100.00	354
rplY | LE19-195	FKFHLE_02845	95.83	98.92	558
rpmA | LE19-195	FKFHLE_05225	99.26	100.00	270
rpmC | LE19-195	FKFHLE_13565	98.17	100.00	219
rpmJ | LE19-195	FKFHLE_20220	100.00	100.00	45
rpoA | LE19-195	FKFHLE_20205	98.09	100.00	942
rpoC1 | LE19-195	FKFHLE_00720	98.46	100.00	1881
rpoE | LE19-195	FKFHLE_09305	97.26	100.00	657
rpsC | LE19-195	FKFHLE_13575	96.43	100.00	729
rpsE | LE19-195	FKFHLE_13525	97.13	100.00	522
rpsH | LE19-195	FKFHLE_13540	98.76	100.00	402
rpsK | LE19-195	FKFHLE_20210	97.96	100.00	393
rpsM | LE19-195	FKFHLE_20215	99.48	100.00	384
rpsQ | LE19-195	FKFHLE_13560	97.53	100.00	243
rpsT | LE19-195	FKFHLE_02615	98.30	100.00	294
rRM | LE19-195	FKFHLE_03760	96.04	100.00	303
rsbW | LE19-195	FKFHLE_15465	97.75	100.23	444
rseP | LE19-195	FKFHLE_13005	95.97	100.13	1485
rsfS | LE19-195	FKFHLE_15720	97.53	100.00	405
rsmG | LE19-195	FKFHLE_12990	97.35	100.00	678
ruvA | LE19-195	FKFHLE_11715	98.10	100.00	630
sasA | LE19-195	FKFHLE_03890	96.36	100.00	1155
scpB | LE19-195	FKFHLE_21345	97.69	100.00	519
sds | LE19-195	FKFHLE_10550	96.91	100.00	972
sEC59 | LE19-195	FKFHLE_01180	96.80	100.00	687
shc | LE19-195	FKFHLE_05495	98.01	97.60	1956
sirB1 | LE19-195	FKFHLE_14610	95.36	100.00	819
smpB | LE19-195	FKFHLE_13750	98.06	100.00	465
sseA | LE19-195	FKFHLE_15460	96.24	100.00	825
tab2 | LE19-195	FKFHLE_09030	97.26	100.00	876
tatD | LE19-195	FKFHLE_02620	97.18	100.00	780
terC | LE19-195	FKFHLE_00970	98.47	100.00	720
thrS | LE19-195	FKFHLE_17610	98.28	100.00	1800
tic20 | LE19-195	FKFHLE_09960	95.68	100.00	486
tpiA | LE19-195	FKFHLE_01940	97.98	100.00	693
trmJ | LE19-195	FKFHLE_01430	97.25	100.00	801
trpF | LE19-195	FKFHLE_08370	97.18	100.00	639
truA | LE19-195	FKFHLE_20195	96.68	97.83	831
