Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-195	IOJBKL_13155	98.08	100.00	990
allA | LE19-195	IOJBKL_12585	96.16	100.00	495
apcECpcD | LE19-195	IOJBKL_08965	99.32	100.00	879
argF | LE19-195	IOJBKL_10720	98.27	100.00	927
argG | LE19-195	IOJBKL_00735	98.76	100.00	1206
aroE | LE19-195	IOJBKL_13685	98.14	94.72	909
aroK | LE19-195	IOJBKL_02450	97.55	99.83	573
arsR | LE19-195	IOJBKL_02820	95.87	100.00	339
atp1 | LE19-195	IOJBKL_00510	99.53	100.00	423
atpB | LE19-195	IOJBKL_00515	99.33	100.00	750
atpE | LE19-195	IOJBKL_00520	99.59	100.00	246
atpF | LE19-195	IOJBKL_00530	98.90	100.00	543
atpG | LE19-195	IOJBKL_00545	97.26	100.00	948
atpH | LE19-195	IOJBKL_00535	98.36	100.00	549
bioB | LE19-195	IOJBKL_04390	96.44	100.00	1095
bioY | LE19-195	IOJBKL_04385	98.16	100.00	651
btpA | LE19-195	IOJBKL_10285	97.65	100.00	852
cbbL | LE19-195	IOJBKL_01240	98.23	100.00	1416
cbiT | LE19-195	IOJBKL_12640	97.63	100.00	591
ccb1 | LE19-195	IOJBKL_08340	98.65	100.00	519
ccmK1~~~ccmK | LE19-195	IOJBKL_01260	99.12	100.00	342
ccmL | LE19-195	IOJBKL_01255	98.08	100.00	312
ccsB | LE19-195	IOJBKL_00635	98.07	100.00	987
cdsA | LE19-195	IOJBKL_12645	98.36	100.00	912
citT | LE19-195	IOJBKL_02750	98.00	100.00	1800
clpX | LE19-195	IOJBKL_08840	97.83	100.00	1335
coaD | LE19-195	IOJBKL_06165	99.79	100.00	474
cobC | LE19-195	IOJBKL_14175	97.53	100.00	1338
cobD | LE19-195	IOJBKL_12635	97.25	96.08	1098
cobQ | LE19-195	IOJBKL_21910	98.29	99.19	1476
cofG | LE19-195	IOJBKL_04455	97.64	100.00	888
cpcB | LE19-195	IOJBKL_18990	98.84	100.00	519
cpcT1 | LE19-195	IOJBKL_14750	98.12	100.00	585
cpsB | LE19-195	IOJBKL_04230	97.83	100.00	1062
crcB | LE19-195	IOJBKL_05900	97.91	97.95	390
csdA | LE19-195	IOJBKL_00835	97.94	100.00	1215
ctaA | LE19-195	IOJBKL_03415	97.91	99.45	912
cyoC | LE19-195	IOJBKL_03430	94.87	100.00	624
cysQ | LE19-195	IOJBKL_05825	96.92	100.00	876
dacB | LE19-195	IOJBKL_06355	96.96	100.00	888
ddl | LE19-195	IOJBKL_08980	97.83	100.00	1059
dndE | LE19-195	IOJBKL_01595	97.49	100.00	399
dusA | LE19-195	IOJBKL_18320	98.48	95.63	1029
elsH | LE19-195	IOJBKL_06050	97.83	100.00	783
eno | LE19-195	IOJBKL_12785	97.46	100.00	1299
fabB | LE19-195	IOJBKL_01860	97.96	100.00	1125
fabH | LE19-195	IOJBKL_20410	98.87	100.00	975
fabZ | LE19-195	IOJBKL_17665	98.75	100.00	480
fkpA | LE19-195	IOJBKL_09780	96.53	100.00	519
fmt | LE19-195	IOJBKL_18000	97.75	100.00	978
folB | LE19-195	IOJBKL_05485	96.92	100.00	357
folE | LE19-195	IOJBKL_10670	99.00	100.00	699
frr | LE19-195	IOJBKL_10065	98.00	100.00	549
galM | LE19-195	IOJBKL_17285	96.79	100.00	873
gcvT | LE19-195	IOJBKL_14880	99.19	100.00	1107
gdhA | LE19-195	IOJBKL_18805	98.07	97.96	1323
gloA | LE19-195	IOJBKL_13340	96.12	100.00	258
gloB | LE19-195	IOJBKL_05330	95.39	100.15	672
glpG | LE19-195	IOJBKL_05470	99.34	100.00	609
gph | LE19-195	IOJBKL_07805	98.85	100.00	696
group_10147 | LE19-195	IOJBKL_09600	95.94	100.00	468
group_10188 | LE19-195	IOJBKL_06370	97.13	100.00	663
group_1022 | LE19-195	IOJBKL_16415	98.53	100.00	204
group_10347 | LE19-195	IOJBKL_05495	97.18	100.11	921
group_11121 | LE19-195	IOJBKL_05250	97.95	100.00	876
group_11382 | LE19-195	IOJBKL_01035	98.31	100.00	945
group_11505 | LE19-195	IOJBKL_01235	99.75	100.00	399
group_11521 | LE19-195	IOJBKL_06795	98.68	100.00	378
group_11598 | LE19-195	IOJBKL_14180	96.63	100.24	1245
group_11742 | LE19-195	IOJBKL_18605	97.46	100.00	315
