Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-195	ALDGEK_14985	97.78	100.00	990
allA | LE19-195	ALDGEK_01815	97.98	100.00	495
apcECpcD | LE19-195	ALDGEK_18495	98.52	100.00	879
argF | LE19-195	ALDGEK_07125	97.73	100.00	927
argG | LE19-195	ALDGEK_05665	97.43	100.00	1206
aroE | LE19-195	ALDGEK_11245	98.13	100.00	909
aroK | LE19-195	ALDGEK_01380	99.48	99.83	573
arsR | LE19-195	ALDGEK_15790	96.76	100.00	339
atp1 | LE19-195	ALDGEK_06610	96.93	100.00	423
atpB | LE19-195	ALDGEK_06605	98.53	100.00	750
atpE | LE19-195	ALDGEK_06600	99.59	100.00	246
atpF | LE19-195	ALDGEK_06590	98.71	100.00	543
atpG | LE19-195	ALDGEK_06575	97.68	100.00	948
atpH | LE19-195	ALDGEK_06585	98.36	100.00	549
bioB | LE19-195	ALDGEK_03330	97.08	100.00	1095
bioY | LE19-195	ALDGEK_03335	97.70	100.00	651
btpA | LE19-195	ALDGEK_02275	97.65	94.72	852
cbbL | LE19-195	ALDGEK_06900	98.16	100.00	1416
cbiT | LE19-195	ALDGEK_17620	96.11	100.00	591
ccb1 | LE19-195	ALDGEK_06185	98.46	100.00	519
ccmK1~~~ccmK | LE19-195	ALDGEK_06920	97.95	100.00	342
ccmL | LE19-195	ALDGEK_06915	97.43	99.68	312
ccsB | LE19-195	ALDGEK_13015	97.57	100.00	987
cdsA | LE19-195	ALDGEK_17615	96.93	100.00	912
citT | LE19-195	ALDGEK_06275	96.17	100.00	1800
clpX | LE19-195	ALDGEK_18075	98.05	100.00	1335
coaD | LE19-195	ALDGEK_06665	95.99	100.00	474
cobC | LE19-195	ALDGEK_15675	97.38	100.00	1338
cobD | LE19-195	ALDGEK_22250	95.42	95.54	1098
cobQ | LE19-195	ALDGEK_09990	98.10	100.00	1476
cofG | LE19-195	ALDGEK_12135	96.62	100.00	888
cpcB | LE19-195	ALDGEK_18485	98.27	100.00	519
cpcT1 | LE19-195	ALDGEK_14935	96.58	100.00	585
cpsB | LE19-195	ALDGEK_10230	97.74	100.00	1062
crcB | LE19-195	ALDGEK_04340	94.87	100.00	390
csdA | LE19-195	ALDGEK_19910	95.97	100.00	1215
ctaA | LE19-195	ALDGEK_02220	97.24	99.23	912
cyoC | LE19-195	ALDGEK_02205	98.06	98.88	624
cysQ | LE19-195	ALDGEK_03390	97.15	100.00	876
dacB | LE19-195	ALDGEK_13970	96.05	99.89	888
ddl | LE19-195	ALDGEK_18510	98.39	100.00	1059
dndE | LE19-195	ALDGEK_08605	97.49	100.00	399
dusA | LE19-195	ALDGEK_11110	96.83	95.04	1029
elsH | LE19-195	ALDGEK_21925	96.68	100.00	783
eno | LE19-195	ALDGEK_11795	97.00	100.00	1299
fabB | LE19-195	ALDGEK_06835	97.74	98.22	1125
fabH | LE19-195	ALDGEK_01170	97.03	100.00	975
fabZ | LE19-195	ALDGEK_13440	96.88	100.00	480
fkpA | LE19-195	ALDGEK_07205	97.11	100.00	519
fmt | LE19-195	ALDGEK_14175	96.12	100.10	978
folB | LE19-195	ALDGEK_07730	96.08	100.00	357
folE | LE19-195	ALDGEK_02840	98.14	100.00	699
frr | LE19-195	ALDGEK_02895	98.00	100.00	549
galM | LE19-195	ALDGEK_11615	96.33	100.00	873
gcvT | LE19-195	ALDGEK_12465	97.74	99.91	1107
gdhA | LE19-195	ALDGEK_10960	96.60	97.96	1323
gloA | LE19-195	ALDGEK_20410	97.29	100.00	258
gloB | LE19-195	ALDGEK_03965	97.17	100.00	672
glpG | LE19-195	ALDGEK_07745	97.70	100.00	609
gph | LE19-195	ALDGEK_08095	97.27	100.00	696
group_10147 | LE19-195	ALDGEK_12830	95.94	100.00	468
group_10188 | LE19-195	ALDGEK_18250	96.83	100.00	663
group_1022 | LE19-195	ALDGEK_01460	98.53	100.00	204
group_10347 | LE19-195	ALDGEK_07725	96.09	100.00	921
group_11121 | LE19-195	ALDGEK_16390	98.86	100.00	876
group_11207 | LE19-195	ALDGEK_00645	98.39	100.00	435
group_11382 | LE19-195	ALDGEK_10520	96.72	100.00	945
group_11505 | LE19-195	ALDGEK_06895	99.00	100.00	399
