Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-195	EIDGHK_05420	97.88	100.00	990
allA | LE19-195	EIDGHK_04560	97.58	100.00	495
apcECpcD | LE19-195	EIDGHK_10520	99.09	100.00	879
argF | LE19-195	EIDGHK_00045	98.06	100.00	927
argG | LE19-195	EIDGHK_06365	97.60	100.00	1206
aroE | LE19-195	EIDGHK_03740	98.02	100.00	909
aroK | LE19-195	EIDGHK_15585	99.30	99.83	573
arsR | LE19-195	EIDGHK_02465	95.28	100.00	339
atpB | LE19-195	EIDGHK_20215	98.93	100.00	750
atpE | LE19-195	EIDGHK_20220	98.78	100.00	246
atpF | LE19-195	EIDGHK_20230	98.71	100.00	543
atpG | LE19-195	EIDGHK_16515	97.68	100.00	948
atpH | LE19-195	EIDGHK_20235	98.00	100.00	549
bioB | LE19-195	EIDGHK_11340	97.26	100.00	1095
bioY | LE19-195	EIDGHK_11345	97.85	100.00	651
btpA | LE19-195	EIDGHK_07645	97.40	94.72	852
cbbL | LE19-195	EIDGHK_05550	98.45	100.00	1416
cbiT | LE19-195	EIDGHK_21830	96.62	100.00	591
ccb1 | LE19-195	EIDGHK_19020	99.23	100.00	519
ccmK1~~~ccmK | LE19-195	EIDGHK_05530	97.66	100.00	342
ccmL | LE19-195	EIDGHK_05535	96.79	100.00	312
ccsB | LE19-195	EIDGHK_06470	97.77	100.00	987
cdsA | LE19-195	EIDGHK_21835	98.03	100.00	912
citT | LE19-195	EIDGHK_14180	96.72	100.00	1800
clpX | LE19-195	EIDGHK_08600	98.58	100.00	1335
coaD | LE19-195	EIDGHK_18930	96.62	100.00	474
cobC | LE19-195	EIDGHK_06225	97.68	100.00	1338
cobD | LE19-195	EIDGHK_04600	96.87	96.08	1098
cobQ | LE19-195	EIDGHK_19965	97.09	100.00	1476
cofG | LE19-195	EIDGHK_09530	97.41	100.00	888
cpcB | LE19-195	EIDGHK_10505	98.27	100.00	519
cpcT1 | LE19-195	EIDGHK_15365	98.12	100.00	585
cpsB | LE19-195	EIDGHK_12070	97.36	100.00	1062
crcB | LE19-195	EIDGHK_03590	96.41	100.00	390
csdA | LE19-195	EIDGHK_08190	95.97	100.00	1215
ctaA | LE19-195	EIDGHK_04795	97.15	100.00	912
cyoC | LE19-195	EIDGHK_04810	98.40	100.00	624
cysQ | LE19-195	EIDGHK_11390	96.92	100.00	876
dacB | LE19-195	EIDGHK_18045	96.28	100.00	888
ddl | LE19-195	EIDGHK_10540	96.86	99.15	1059
dndE | LE19-195	EIDGHK_07120	97.99	100.00	399
dusA | LE19-195	EIDGHK_05845	98.15	100.00	1029
elsH | LE19-195	EIDGHK_11580	97.57	100.00	783
eno | LE19-195	EIDGHK_12525	97.31	100.00	1299
fabB | LE19-195	EIDGHK_14460	96.44	99.82	1125
fabH | LE19-195	EIDGHK_11670	96.51	100.00	975
fabZ | LE19-195	EIDGHK_21695	97.92	100.00	480
fkpA | LE19-195	EIDGHK_20360	97.30	100.00	519
fmt | LE19-195	EIDGHK_05880	97.55	100.00	978
folB | LE19-195	EIDGHK_00370	96.92	100.00	357
folE | LE19-195	EIDGHK_10575	98.28	100.00	699
frr | LE19-195	EIDGHK_20090	96.90	100.00	549
galM | LE19-195	EIDGHK_19660	95.99	100.00	873
gcvT | LE19-195	EIDGHK_13565	98.01	99.91	1107
gdhA | LE19-195	EIDGHK_09390	96.23	96.30	1323
gloA | LE19-195	EIDGHK_01645	97.67	100.00	258
gloB | LE19-195	EIDGHK_00630	96.87	99.85	672
glpG | LE19-195	EIDGHK_00385	98.19	100.00	609
gph | LE19-195	EIDGHK_02080	98.42	100.00	696
group_10147 | LE19-195	EIDGHK_15190	95.09	100.00	468
group_10188 | LE19-195	EIDGHK_02040	95.93	100.00	663
group_1022 | LE19-195	EIDGHK_01305	99.02	100.00	204
group_10347 | LE19-195	EIDGHK_00360	95.87	100.00	921
group_11121 | LE19-195	EIDGHK_17765	90.18	100.00	876
group_11207 | LE19-195	EIDGHK_15740	98.16	100.00	435
group_11382 | LE19-195	EIDGHK_04445	96.61	100.00	945
group_11505 | LE19-195	EIDGHK_05555	99.25	100.00	399
group_11521 | LE19-195	EIDGHK_14100	97.88	100.00	378
group_11598 | LE19-195	EIDGHK_06220	97.04	100.24	1245
group_11742 | LE19-195	EIDGHK_16230	99.68	100.00	315
group_11811 | LE19-195	EIDGHK_08350	95.88	100.00	243
group_12083 | LE19-195	EIDGHK_04265	98.33	100.00	240
group_12240 | LE19-195	EIDGHK_01650	97.53	100.00	729
group_12312 | LE19-195	EIDGHK_05525	99.04	100.00	312
group_12349 | LE19-195	EIDGHK_12530	95.93	100.00	762
group_12628 | LE19-195	EIDGHK_20270	96.65	100.00	1014
group_12701 | LE19-195	EIDGHK_08465	97.21	100.00	717
group_12863 | LE19-195	EIDGHK_03025	99.16	100.00	594
group_12983 | LE19-195	EIDGHK_08925	99.32	100.00	438
group_13070 | LE19-195	EIDGHK_02440	97.25	100.00	1128
group_13097 | LE19-195	EIDGHK_11845	97.86	100.00	702
group_13285 | LE19-195	EIDGHK_01070	99.54	100.00	216
group_13377 | LE19-195	EIDGHK_04210	96.11	100.00	951
group_13525 | LE19-195	EIDGHK_12390	96.20	100.00	342
group_13569 | LE19-195	EIDGHK_17625	96.35	100.00	192
group_13775 | LE19-195	EIDGHK_04255	98.99	100.00	297
group_14045 | LE19-195	EIDGHK_10510	95.52	100.41	489
group_14055 | LE19-195	EIDGHK_15615	94.26	101.13	1155
group_14222 | LE19-195	EIDGHK_09800	96.67	100.00	180
group_14232 | LE19-195	EIDGHK_20450	97.87	99.41	849
group_14353 | LE19-195	EIDGHK_14235	98.08	100.00	780
group_14367 | LE19-195	EIDGHK_20440	97.05	100.00	747
group_144 | LE19-195	EIDGHK_10155	95.29	100.00	552
group_14549 | LE19-195	EIDGHK_08545	99.49	100.00	390
group_1470 | LE19-195	EIDGHK_04240	94.59	100.00	777
group_1807 | LE19-195	EIDGHK_21815	97.91	91.61	417
group_2266 | LE19-195	EIDGHK_11315	97.70	100.00	261
group_2356 | LE19-195	EIDGHK_03005	99.41	100.00	507
group_238 | LE19-195	EIDGHK_12000	99.19	100.00	246
group_2929 | LE19-195	EIDGHK_18935	98.60	100.00	285
group_3246 | LE19-195	EIDGHK_06730	97.67	100.00	729
group_3346 | LE19-195	EIDGHK_04940	99.44	100.00	177
group_3365 | LE19-195	EIDGHK_18200	98.10	100.00	369
group_3427 | LE19-195	EIDGHK_11500	98.21	100.00	504
group_3473 | LE19-195	EIDGHK_05545	96.38	100.00	663
group_3484 | LE19-195	EIDGHK_05510	97.42	100.00	387
group_3491 | LE19-195	EIDGHK_07200	95.92	100.29	342
group_3584 | LE19-195	EIDGHK_02485	96.37	100.00	882
group_3763 | LE19-195	EIDGHK_18050	97.38	100.00	267
group_3834 | LE19-195	EIDGHK_04390	94.38	100.00	249
group_4296 | LE19-195	EIDGHK_07195	98.42	100.18	567
group_4420 | LE19-195	EIDGHK_02075	97.26	100.00	621
group_4466 | LE19-195	EIDGHK_17605	97.80	100.00	363
group_4495 | LE19-195	EIDGHK_11220	97.35	100.00	567
group_4511 | LE19-195	EIDGHK_20080	98.28	100.00	582
group_4551 | LE19-195	EIDGHK_01315	96.79	100.00	498
group_4581 | LE19-195	EIDGHK_01300	97.42	100.00	465
group_4582 | LE19-195	EIDGHK_01310	96.71	100.00	516
group_4589 | LE19-195	EIDGHK_04420	97.15	100.00	246
group_466 | LE19-195	EIDGHK_05885	96.59	100.00	381
group_4735 | LE19-195	EIDGHK_11275	99.09	100.00	657
group_4736 | LE19-195	EIDGHK_11285	99.32	100.00	294
